RegioS,NettoArbeidsparticipatie_16,Perioden
CR04  ,,2018JJ00
CR04  ,,2019JJ00
CR04  ,,2020JJ00
CR04  ,,2021JJ00
CR04  ,,2022JJ00
CR04  ,,2023JJ00
CR05  ,,2013JJ00
CR05  ,,2014JJ00
CR05  ,,2015JJ00
CR05  ,,2016JJ00
CR05  ,,2017JJ00
CR05  ,,2018JJ00
CR05  ,,2019JJ00
CR05  ,,2020JJ00
CR05  ,,2021JJ00
CR05  ,,2022JJ00
CR05  ,,2023JJ00
CR06  ,,2013JJ00
CR06  ,,2014JJ00
CR06  ,,2015JJ00
CR06  ,,2016JJ00
CR06  ,,2017JJ00
CR06  ,,2018JJ00
CR06  ,,2019JJ00
CR06  ,,2020JJ00
CR06  ,,2021JJ00
CR06  ,,2022JJ00
CR06  ,,2023JJ00
CR07  ,,2013JJ00
CR07  ,,2014JJ00
CR07  ,,2015JJ00
CR07  ,,2016JJ00
CR07  ,,2017JJ00
CR07  ,,2018JJ00
CR07  ,,2019JJ00
CR07  ,,2020JJ00
CR07  ,,2021JJ00
CR07  ,,2022JJ00
CR07  ,,2023JJ00
CR08  ,,2013JJ00
CR08  ,,2014JJ00
CR08  ,,2015JJ00
CR08  ,,2016JJ00
CR08  ,,2017JJ00
CR08  ,,2018JJ00
CR08  ,,2019JJ00
CR08  ,,2020JJ00
CR08  ,,2021JJ00
CR08  ,,2022JJ00
CR08  ,,2023JJ00
CR09  ,,2013JJ00
CR09  ,,2014JJ00
CR09  ,,2015JJ00
CR09  ,,2016JJ00
CR09  ,,2017JJ00
CR09  ,,2018JJ00
CR09  ,,2019JJ00
CR09  ,,2020JJ00
CR09  ,,2021JJ00
CR09  ,,2022JJ00
CR09  ,,2023JJ00
CR10  ,,2013JJ00
CR10  ,,2014JJ00
CR10  ,,2015JJ00
CR10  ,,2016JJ00
CR10  ,,2017JJ00
CR10  ,,2018JJ00
CR10  ,,2019JJ00
CR10  ,,2020JJ00
CR10  ,,2021JJ00
CR10  ,,2022JJ00
CR10  ,,2023JJ00
CR11  ,,2013JJ00
CR11  ,,2014JJ00
CR11  ,,2015JJ00
CR11  ,,2016JJ00
CR11  ,,2017JJ00
CR11  ,,2018JJ00
CR11  ,,2019JJ00
CR11  ,,2020JJ00
CR11  ,,2021JJ00
CR11  ,,2022JJ00
CR11  ,,2023JJ00
CR12  ,,2013JJ00
CR12  ,,2014JJ00
CR12  ,,2015JJ00
CR12  ,,2016JJ00
CR12  ,,2017JJ00
CR12  ,,2018JJ00
CR12  ,,2019JJ00
CR12  ,,2020JJ00
CR12  ,,2021JJ00
CR12  ,,2022JJ00
CR12  ,,2023JJ00
CR13  ,,2013JJ00
CR13  ,,2014JJ00
CR13  ,,2015JJ00
CR13  ,,2016JJ00
CR13  ,,2017JJ00
CR13  ,,2018JJ00
CR13  ,,2019JJ00
CR13  ,,2020JJ00
CR13  ,,2021JJ00
CR13  ,,2022JJ00
CR13  ,,2023JJ00
CR14  ,,2013JJ00
CR14  ,,2014JJ00
CR14  ,,2015JJ00
CR14  ,,2016JJ00
CR14  ,,2017JJ00
CR14  ,,2018JJ00
CR14  ,,2019JJ00
CR14  ,,2020JJ00
CR14  ,,2021JJ00
CR14  ,,2022JJ00
CR14  ,,2023JJ00
CR15  ,,2013JJ00
CR15  ,,2014JJ00
CR15  ,,2015JJ00
CR15  ,,2016JJ00
CR15  ,,2017JJ00
CR15  ,,2018JJ00
CR15  ,,2019JJ00
CR15  ,,2020JJ00
CR15  ,,2021JJ00
CR15  ,,2022JJ00
CR15  ,,2023JJ00
CR16  ,,2013JJ00
CR16  ,,2014JJ00
CR16  ,,2015JJ00
CR16  ,,2016JJ00
CR16  ,,2017JJ00
CR16  ,,2018JJ00
CR16  ,,2019JJ00
CR16  ,,2020JJ00
CR16  ,,2021JJ00
CR16  ,,2022JJ00
CR16  ,,2023JJ00
CR17  ,,2013JJ00
CR17  ,,2014JJ00
CR17  ,,2015JJ00
CR17  ,,2016JJ00
CR17  ,,2017JJ00
CR17  ,,2018JJ00
CR17  ,,2019JJ00
CR17  ,,2020JJ00
CR17  ,,2021JJ00
CR17  ,,2022JJ00
CR17  ,,2023JJ00
CR18  ,,2013JJ00
CR18  ,,2014JJ00
CR18  ,,2015JJ00
CR18  ,,2016JJ00
CR18  ,,2017JJ00
CR18  ,,2018JJ00
CR18  ,,2019JJ00
CR18  ,,2020JJ00
CR18  ,,2021JJ00
CR18  ,,2022JJ00
CR18  ,,2023JJ00
CR19  ,,2013JJ00
CR19  ,,2014JJ00
CR19  ,,2015JJ00
CR19  ,,2016JJ00
CR19  ,,2017JJ00
CR19  ,,2018JJ00
CR19  ,,2019JJ00
CR19  ,,2020JJ00
CR19  ,,2021JJ00
CR19  ,,2022JJ00
CR19  ,,2023JJ00
CR20  ,,2013JJ00
CR20  ,,2014JJ00
CR20  ,,2015JJ00
CR20  ,,2016JJ00
CR20  ,,2017JJ00
CR20  ,,2018JJ00
CR20  ,,2019JJ00
CR20  ,,2020JJ00
CR20  ,,2021JJ00
CR20  ,,2022JJ00
CR20  ,,2023JJ00
CR21  ,,2013JJ00
CR21  ,,2014JJ00
CR21  ,,2015JJ00
CR21  ,,2016JJ00
CR21  ,,2017JJ00
CR21  ,,2018JJ00
CR21  ,,2019JJ00
CR21  ,,2020JJ00
CR21  ,,2021JJ00
CR21  ,,2022JJ00
CR21  ,,2023JJ00
CR22  ,,2013JJ00
CR22  ,,2014JJ00
CR22  ,,2015JJ00
CR22  ,,2016JJ00
CR22  ,,2017JJ00
CR22  ,,2018JJ00
CR22  ,,2019JJ00
CR22  ,,2020JJ00
CR22  ,,2021JJ00
CR22  ,,2022JJ00
CR22  ,,2023JJ00
CR23  ,,2013JJ00
CR23  ,,2014JJ00
CR23  ,,2015JJ00
CR23  ,,2016JJ00
CR23  ,,2017JJ00
CR23  ,,2018JJ00
CR23  ,,2019JJ00
CR23  ,,2020JJ00
CR23  ,,2021JJ00
CR23  ,,2022JJ00
CR23  ,,2023JJ00
CR24  ,,2013JJ00
CR24  ,,2014JJ00
CR24  ,,2015JJ00
CR24  ,,2016JJ00
CR24  ,,2017JJ00
CR24  ,,2018JJ00
CR24  ,,2019JJ00
CR24  ,,2020JJ00
CR24  ,,2021JJ00
CR24  ,,2022JJ00
CR24  ,,2023JJ00
CR25  ,,2013JJ00
CR25  ,,2014JJ00
CR25  ,,2015JJ00
CR25  ,,2016JJ00
CR25  ,,2017JJ00
CR25  ,,2018JJ00
CR25  ,,2019JJ00
CR25  ,,2020JJ00
CR25  ,,2021JJ00
CR25  ,,2022JJ00
CR25  ,,2023JJ00
CR26  ,,2013JJ00
CR26  ,,2014JJ00
CR26  ,,2015JJ00
CR26  ,,2016JJ00
CR26  ,,2017JJ00
CR26  ,,2018JJ00
CR26  ,,2019JJ00
CR26  ,,2020JJ00
CR26  ,,2021JJ00
CR26  ,,2022JJ00
CR26  ,,2023JJ00
CR27  ,,2013JJ00
CR27  ,,2014JJ00
CR27  ,,2015JJ00
CR27  ,,2016JJ00
CR27  ,,2017JJ00
CR27  ,,2018JJ00
CR27  ,,2019JJ00
CR27  ,,2020JJ00
CR27  ,,2021JJ00
CR27  ,,2022JJ00
CR27  ,,2023JJ00
CR28  ,,2013JJ00
CR28  ,,2014JJ00
CR28  ,,2015JJ00
CR28  ,,2016JJ00
CR28  ,,2017JJ00
CR28  ,,2018JJ00
CR28  ,,2019JJ00
CR28  ,,2020JJ00
CR28  ,,2021JJ00
CR28  ,,2022JJ00
CR28  ,,2023JJ00
CR29  ,,2013JJ00
CR29  ,,2014JJ00
CR29  ,,2015JJ00
CR29  ,,2016JJ00
CR29  ,,2017JJ00
CR29  ,,2018JJ00
CR29  ,,2019JJ00
CR29  ,,2020JJ00
CR29  ,,2021JJ00
CR29  ,,2022JJ00
CR29  ,,2023JJ00
CR30  ,,2013JJ00
CR30  ,,2014JJ00
CR30  ,,2015JJ00
CR30  ,,2016JJ00
CR30  ,,2017JJ00
CR30  ,,2018JJ00
CR30  ,,2019JJ00
CR30  ,,2020JJ00
CR30  ,,2021JJ00
CR30  ,,2022JJ00
CR30  ,,2023JJ00
CR31  ,,2013JJ00
CR31  ,,2014JJ00
CR31  ,,2015JJ00
CR31  ,,2016JJ00
CR31  ,,2017JJ00
CR31  ,,2018JJ00
CR31  ,,2019JJ00
CR31  ,,2020JJ00
CR31  ,,2021JJ00
CR31  ,,2022JJ00
CR31  ,,2023JJ00
CR32  ,,2013JJ00
CR32  ,,2014JJ00
CR32  ,,2015JJ00
CR32  ,,2016JJ00
CR32  ,,2017JJ00
CR32  ,,2018JJ00
CR32  ,,2019JJ00
CR32  ,,2020JJ00
CR32  ,,2021JJ00
CR32  ,,2022JJ00
CR32  ,,2023JJ00
CR33  ,,2013JJ00
CR33  ,,2014JJ00
CR33  ,,2015JJ00
CR33  ,,2016JJ00
CR33  ,,2017JJ00
CR33  ,,2018JJ00
CR33  ,,2019JJ00
CR33  ,,2020JJ00
CR33  ,,2021JJ00
CR33  ,,2022JJ00
CR33  ,,2023JJ00
CR34  ,,2013JJ00
CR34  ,,2014JJ00
CR34  ,,2015JJ00
CR34  ,,2016JJ00
CR34  ,,2017JJ00
CR34  ,,2018JJ00
CR34  ,,2019JJ00
CR34  ,,2020JJ00
CR34  ,,2021JJ00
CR34  ,,2022JJ00
CR34  ,,2023JJ00
CR35  ,,2013JJ00
CR35  ,,2014JJ00
CR35  ,,2015JJ00
CR35  ,,2016JJ00
CR35  ,,2017JJ00
CR35  ,,2018JJ00
CR35  ,,2019JJ00
CR35  ,,2020JJ00
CR35  ,,2021JJ00
CR35  ,,2022JJ00
CR35  ,,2023JJ00
CR36  ,,2013JJ00
CR36  ,,2014JJ00
CR36  ,,2015JJ00
CR36  ,,2016JJ00
CR36  ,,2017JJ00
CR36  ,,2018JJ00
CR36  ,,2019JJ00
CR36  ,,2020JJ00
CR36  ,,2021JJ00
CR36  ,,2022JJ00
CR36  ,,2023JJ00
CR37  ,,2013JJ00
CR37  ,,2014JJ00
CR37  ,,2015JJ00
CR37  ,,2016JJ00
CR37  ,,2017JJ00
CR37  ,,2018JJ00
CR37  ,,2019JJ00
CR37  ,,2020JJ00
CR37  ,,2021JJ00
CR37  ,,2022JJ00
CR37  ,,2023JJ00
CR38  ,,2013JJ00
CR38  ,,2014JJ00
CR38  ,,2015JJ00
CR38  ,,2016JJ00
CR38  ,,2017JJ00
CR38  ,,2018JJ00
CR38  ,,2019JJ00
CR38  ,,2020JJ00
CR38  ,,2021JJ00
CR38  ,,2022JJ00
CR38  ,,2023JJ00
CR39  ,,2013JJ00
CR39  ,,2014JJ00
CR39  ,,2015JJ00
CR39  ,,2016JJ00
CR39  ,,2017JJ00
CR39  ,,2018JJ00
CR39  ,,2019JJ00
CR39  ,,2020JJ00
CR39  ,,2021JJ00
CR39  ,,2022JJ00
CR39  ,,2023JJ00
CR40  ,,2013JJ00
CR40  ,,2014JJ00
CR40  ,,2015JJ00
CR40  ,,2016JJ00
CR40  ,,2017JJ00
CR40  ,,2018JJ00
CR40  ,,2019JJ00
CR40  ,,2020JJ00
CR40  ,,2021JJ00
CR40  ,,2022JJ00
CR40  ,,2023JJ00
GM1680,,2013JJ00
GM1680,,2014JJ00
GM1680,,2015JJ00
GM1680,,2016JJ00
GM1680,,2017JJ00
GM1680,,2018JJ00
GM1680,,2019JJ00
GM1680,,2020JJ00
GM1680,,2021JJ00
GM1680,,2022JJ00
GM1680,,2023JJ00
GM0358,,2013JJ00
GM0358,,2014JJ00
GM0358,,2015JJ00
GM0358,,2016JJ00
GM0358,,2017JJ00
GM0358,,2018JJ00
GM0358,,2019JJ00
GM0358,,2020JJ00
GM0358,,2021JJ00
GM0358,,2022JJ00
GM0358,,2023JJ00
GM0197,,2013JJ00
GM0197,,2014JJ00
GM0197,,2015JJ00
GM0197,,2016JJ00
GM0197,,2017JJ00
GM0197,,2018JJ00
GM0197,,2019JJ00
GM0197,,2020JJ00
GM0197,,2021JJ00
GM0197,,2022JJ00
GM0197,,2023JJ00
GM0059,,2013JJ00
GM0059,,2014JJ00
GM0059,,2015JJ00
GM0059,,2016JJ00
GM0059,,2017JJ00
GM0059,,2018JJ00
GM0059,,2019JJ00
GM0059,,2020JJ00
GM0059,,2021JJ00
GM0059,,2022JJ00
GM0059,,2023JJ00
GM0482,,2013JJ00
GM0482,,2014JJ00
GM0482,,2015JJ00
GM0482,,2016JJ00
GM0482,,2017JJ00
GM0482,,2018JJ00
GM0482,,2019JJ00
GM0482,,2020JJ00
GM0482,,2021JJ00
GM0482,,2022JJ00
GM0482,,2023JJ00
GM0613,,2013JJ00
GM0613,,2014JJ00
GM0613,,2015JJ00
GM0613,,2016JJ00
GM0613,,2017JJ00
GM0613,,2018JJ00
GM0613,,2019JJ00
GM0613,,2020JJ00
GM0613,,2021JJ00
GM0613,,2022JJ00
GM0613,,2023JJ00
GM0361,,2013JJ00
GM0361,,2014JJ00
GM0361,,2015JJ00
GM0361,,2016JJ00
GM0361,,2017JJ00
GM0361,,2018JJ00
GM0361,,2019JJ00
GM0361,,2020JJ00
GM0361,,2021JJ00
GM0361,,2022JJ00
GM0361,,2023JJ00
GM0141,,2013JJ00
GM0141,,2014JJ00
GM0141,,2015JJ00
GM0141,,2016JJ00
GM0141,,2017JJ00
GM0141,,2018JJ00
GM0141,,2019JJ00
GM0141,,2020JJ00
GM0141,,2021JJ00
GM0141,,2022JJ00
GM0141,,2023JJ00
GM0034,,2013JJ00
GM0034,,2014JJ00
GM0034,,2015JJ00
GM0034,,2016JJ00
GM0034,,2017JJ00
GM0034,,2018JJ00
GM0034,,2019JJ00
GM0034,,2020JJ00
GM0034,,2021JJ00
GM0034,,2022JJ00
GM0034,,2023JJ00
GM0484,,2013JJ00
GM0484,,2014JJ00
GM0484,,2015JJ00
GM0484,,2016JJ00
GM0484,,2017JJ00
GM0484,,2018JJ00
GM0484,,2019JJ00
GM0484,,2020JJ00
GM0484,,2021JJ00
GM0484,,2022JJ00
GM0484,,2023JJ00
GM1723,,2013JJ00
GM1723,,2014JJ00
GM1723,,2015JJ00
GM1723,,2016JJ00
GM1723,,2017JJ00
GM1723,,2018JJ00
GM1723,,2019JJ00
GM1723,,2020JJ00
GM1723,,2021JJ00
GM1723,,2022JJ00
GM1723,,2023JJ00
GM1959,,2013JJ00
GM1959,,2014JJ00
GM1959,,2015JJ00
GM1959,,2016JJ00
GM1959,,2017JJ00
GM1959,,2018JJ00
GM1959,,2019JJ00
GM1959,,2020JJ00
GM1959,,2021JJ00
GM1959,,2022JJ00
GM1959,,2023JJ00
GM0060,,2013JJ00
GM0060,,2014JJ00
GM0060,,2015JJ00
GM0060,,2016JJ00
GM0060,,2017JJ00
GM0060,,2018JJ00
GM0060,,2019JJ00
GM0060,,2020JJ00
GM0060,,2021JJ00
GM0060,,2022JJ00
GM0060,,2023JJ00
GM0307,,2013JJ00
GM0307,,2014JJ00
GM0307,,2015JJ00
GM0307,,2016JJ00
GM0307,,2017JJ00
GM0307,,2018JJ00
GM0307,,2019JJ00
GM0307,,2020JJ00
GM0307,,2021JJ00
GM0307,,2022JJ00
GM0307,,2023JJ00
GM0362,,2013JJ00
GM0362,,2014JJ00
GM0362,,2015JJ00
GM0362,,2016JJ00
GM0362,,2017JJ00
GM0362,,2018JJ00
GM0362,,2019JJ00
GM0362,,2020JJ00
GM0362,,2021JJ00
GM0362,,2022JJ00
GM0362,,2023JJ00
GM0363,,2013JJ00
GM0363,,2014JJ00
GM0363,,2015JJ00
GM0363,,2016JJ00
GM0363,,2017JJ00
GM0363,,2018JJ00
GM0363,,2019JJ00
GM0363,,2020JJ00
GM0363,,2021JJ00
GM0363,,2022JJ00
GM0363,,2023JJ00
GM0200,,2013JJ00
GM0200,,2014JJ00
GM0200,,2015JJ00
GM0200,,2016JJ00
GM0200,,2017JJ00
GM0200,,2018JJ00
GM0200,,2019JJ00
GM0200,,2020JJ00
GM0200,,2021JJ00
GM0200,,2022JJ00
GM0200,,2023JJ00
GM0202,,2013JJ00
GM0202,,2014JJ00
GM0202,,2015JJ00
GM0202,,2016JJ00
GM0202,,2017JJ00
GM0202,,2018JJ00
GM0202,,2019JJ00
GM0202,,2020JJ00
GM0202,,2021JJ00
GM0202,,2022JJ00
GM0202,,2023JJ00
GM0106,,2013JJ00
GM0106,,2014JJ00
GM0106,,2015JJ00
GM0106,,2016JJ00
GM0106,,2017JJ00
GM0106,,2018JJ00
GM0106,,2019JJ00
GM0106,,2020JJ00
GM0106,,2021JJ00
GM0106,,2022JJ00
GM0106,,2023JJ00
GM0743,,2013JJ00
GM0743,,2014JJ00
GM0743,,2015JJ00
GM0743,,2016JJ00
GM0743,,2017JJ00
GM0743,,2018JJ00
GM0743,,2019JJ00
GM0743,,2020JJ00
GM0743,,2021JJ00
GM0743,,2022JJ00
GM0743,,2023JJ00
GM0744,,2013JJ00
GM0744,,2014JJ00
GM0744,,2015JJ00
GM0744,,2016JJ00
GM0744,,2017JJ00
GM0744,,2018JJ00
GM0744,,2019JJ00
GM0744,,2020JJ00
GM0744,,2021JJ00
GM0744,,2022JJ00
GM0744,,2023JJ00
GM0308,,2013JJ00
GM0308,,2014JJ00
GM0308,,2015JJ00
GM0308,,2016JJ00
GM0308,,2017JJ00
GM0308,,2018JJ00
GM0308,,2019JJ00
GM0308,,2020JJ00
GM0308,,2021JJ00
GM0308,,2022JJ00
GM0308,,2023JJ00
GM0489,,2013JJ00
GM0489,,2014JJ00
GM0489,,2015JJ00
GM0489,,2016JJ00
GM0489,,2017JJ00
GM0489,,2018JJ00
GM0489,,2019JJ00
GM0489,,2020JJ00
GM0489,,2021JJ00
GM0489,,2022JJ00
GM0489,,2023JJ00
GM0203,,2013JJ00
GM0203,,2014JJ00
GM0203,,2015JJ00
GM0203,,2016JJ00
GM0203,,2017JJ00
GM0203,,2018JJ00
GM0203,,2019JJ00
GM0203,,2020JJ00
GM0203,,2021JJ00
GM0203,,2022JJ00
GM0203,,2023JJ00
GM0888,,2013JJ00
GM0888,,2014JJ00
GM0888,,2015JJ00
GM0888,,2016JJ00
GM0888,,2017JJ00
GM0888,,2018JJ00
GM0888,,2019JJ00
GM0888,,2020JJ00
GM0888,,2021JJ00
GM0888,,2022JJ00
GM0888,,2023JJ00
GM1954,,2013JJ00
GM1954,,2014JJ00
GM1954,,2015JJ00
GM1954,,2016JJ00
GM1954,,2017JJ00
GM1954,,2018JJ00
GM1954,,2019JJ00
GM1954,,2020JJ00
GM1954,,2021JJ00
GM1954,,2022JJ00
GM1954,,2023JJ00
GM0889,,2013JJ00
GM0889,,2014JJ00
GM0889,,2015JJ00
GM0889,,2016JJ00
GM0889,,2017JJ00
GM0889,,2018JJ00
GM0889,,2019JJ00
GM0889,,2020JJ00
GM0889,,2021JJ00
GM0889,,2022JJ00
GM0889,,2023JJ00
GM1945,,2013JJ00
GM1945,,2014JJ00
GM1945,,2015JJ00
GM1945,,2016JJ00
GM1945,,2017JJ00
GM1945,,2018JJ00
GM1945,,2019JJ00
GM1945,,2020JJ00
GM1945,,2021JJ00
GM1945,,2022JJ00
GM1945,,2023JJ00
GM1724,,2013JJ00
GM1724,,2014JJ00
GM1724,,2015JJ00
GM1724,,2016JJ00
GM1724,,2017JJ00
GM1724,,2018JJ00
GM1724,,2019JJ00
GM1724,,2020JJ00
GM1724,,2021JJ00
GM1724,,2022JJ00
GM1724,,2023JJ00
GM0893,,2013JJ00
GM0893,,2014JJ00
GM0893,,2015JJ00
GM0893,,2016JJ00
GM0893,,2017JJ00
GM0893,,2018JJ00
GM0893,,2019JJ00
GM0893,,2020JJ00
GM0893,,2021JJ00
GM0893,,2022JJ00
GM0893,,2023JJ00
GM0373,,2013JJ00
GM0373,,2014JJ00
GM0373,,2015JJ00
GM0373,,2016JJ00
GM0373,,2017JJ00
GM0373,,2018JJ00
GM0373,,2019JJ00
GM0373,,2020JJ00
GM0373,,2021JJ00
GM0373,,2022JJ00
GM0373,,2023JJ00
GM0748,,2013JJ00
GM0748,,2014JJ00
GM0748,,2015JJ00
GM0748,,2016JJ00
GM0748,,2017JJ00
GM0748,,2018JJ00
GM0748,,2019JJ00
GM0748,,2020JJ00
GM0748,,2021JJ00
GM0748,,2022JJ00
GM0748,,2023JJ00
GM1859,,2013JJ00
GM1859,,2014JJ00
GM1859,,2015JJ00
GM1859,,2016JJ00
GM1859,,2017JJ00
GM1859,,2018JJ00
GM1859,,2019JJ00
GM1859,,2020JJ00
GM1859,,2021JJ00
GM1859,,2022JJ00
GM1859,,2023JJ00
GM1721,,2013JJ00
GM1721,,2014JJ00
GM1721,,2015JJ00
GM1721,,2016JJ00
GM1721,,2017JJ00
GM1721,,2018JJ00
GM1721,,2019JJ00
GM1721,,2020JJ00
GM1721,,2021JJ00
GM1721,,2022JJ00
GM1721,,2023JJ00
GM0753,,2013JJ00
GM0753,,2014JJ00
GM0753,,2015JJ00
GM0753,,2016JJ00
GM0753,,2017JJ00
GM0753,,2018JJ00
GM0753,,2019JJ00
GM0753,,2020JJ00
GM0753,,2021JJ00
GM0753,,2022JJ00
GM0753,,2023JJ00
GM0209,,2013JJ00
GM0209,,2014JJ00
GM0209,,2015JJ00
GM0209,,2016JJ00
GM0209,,2017JJ00
GM0209,,2018JJ00
GM0209,,2019JJ00
GM0209,,2020JJ00
GM0209,,2021JJ00
GM0209,,2022JJ00
GM0209,,2023JJ00
GM0375,,2013JJ00
GM0375,,2014JJ00
GM0375,,2015JJ00
GM0375,,2016JJ00
GM0375,,2017JJ00
GM0375,,2018JJ00
GM0375,,2019JJ00
GM0375,,2020JJ00
GM0375,,2021JJ00
GM0375,,2022JJ00
GM0375,,2023JJ00
GM0310,,2013JJ00
GM0310,,2014JJ00
GM0310,,2015JJ00
GM0310,,2016JJ00
GM0310,,2017JJ00
GM0310,,2018JJ00
GM0310,,2019JJ00
GM0310,,2020JJ00
GM0310,,2021JJ00
GM0310,,2022JJ00
GM0310,,2023JJ00
GM1728,,2013JJ00
GM1728,,2014JJ00
GM1728,,2015JJ00
GM1728,,2016JJ00
GM1728,,2017JJ00
GM1728,,2018JJ00
GM1728,,2019JJ00
GM1728,,2020JJ00
GM1728,,2021JJ00
GM1728,,2022JJ00
GM1728,,2023JJ00
GM0376,,2013JJ00
GM0376,,2014JJ00
GM0376,,2015JJ00
GM0376,,2016JJ00
GM0376,,2017JJ00
GM0376,,2018JJ00
GM0376,,2019JJ00
GM0376,,2020JJ00
GM0376,,2021JJ00
GM0376,,2022JJ00
GM0376,,2023JJ00
GM0377,,2013JJ00
GM0377,,2014JJ00
GM0377,,2015JJ00
GM0377,,2016JJ00
GM0377,,2017JJ00
GM0377,,2018JJ00
GM0377,,2019JJ00
GM0377,,2020JJ00
GM0377,,2021JJ00
GM0377,,2022JJ00
GM0377,,2023JJ00
GM1901,,2013JJ00
GM1901,,2014JJ00
GM1901,,2015JJ00
GM1901,,2016JJ00
GM1901,,2017JJ00
GM1901,,2018JJ00
GM1901,,2019JJ00
GM1901,,2020JJ00
GM1901,,2021JJ00
GM1901,,2022JJ00
GM1901,,2023JJ00
GM0755,,2013JJ00
GM0755,,2014JJ00
GM0755,,2015JJ00
GM0755,,2016JJ00
GM0755,,2017JJ00
GM0755,,2018JJ00
GM0755,,2019JJ00
GM0755,,2020JJ00
GM0755,,2021JJ00
GM0755,,2022JJ00
GM0755,,2023JJ00
GM1681,,2013JJ00
GM1681,,2014JJ00
GM1681,,2015JJ00
GM1681,,2016JJ00
GM1681,,2017JJ00
GM1681,,2018JJ00
GM1681,,2019JJ00
GM1681,,2020JJ00
GM1681,,2021JJ00
GM1681,,2022JJ00
GM1681,,2023JJ00
GM0147,,2013JJ00
GM0147,,2014JJ00
GM0147,,2015JJ00
GM0147,,2016JJ00
GM0147,,2017JJ00
GM0147,,2018JJ00
GM0147,,2019JJ00
GM0147,,2020JJ00
GM0147,,2021JJ00
GM0147,,2022JJ00
GM0147,,2023JJ00
GM0654,,2013JJ00
GM0654,,2014JJ00
GM0654,,2015JJ00
GM0654,,2016JJ00
GM0654,,2017JJ00
GM0654,,2018JJ00
GM0654,,2019JJ00
GM0654,,2020JJ00
GM0654,,2021JJ00
GM0654,,2022JJ00
GM0654,,2023JJ00
GM0757,,2013JJ00
GM0757,,2014JJ00
GM0757,,2015JJ00
GM0757,,2016JJ00
GM0757,,2017JJ00
GM0757,,2018JJ00
GM0757,,2019JJ00
GM0757,,2020JJ00
GM0757,,2021JJ00
GM0757,,2022JJ00
GM0757,,2023JJ00
GM0758,,2013JJ00
GM0758,,2014JJ00
GM0758,,2015JJ00
GM0758,,2016JJ00
GM0758,,2017JJ00
GM0758,,2018JJ00
GM0758,,2019JJ00
GM0758,,2020JJ00
GM0758,,2021JJ00
GM0758,,2022JJ00
GM0758,,2023JJ00
GM1876,,2013JJ00
GM1876,,2014JJ00
GM1876,,2015JJ00
GM1876,,2016JJ00
GM1876,,2017JJ00
GM1876,,2018JJ00
GM1876,,2019JJ00
GM1876,,2020JJ00
GM1876,,2021JJ00
GM1876,,2022JJ00
GM1876,,2023JJ00
GM0213,,2013JJ00
GM0213,,2014JJ00
GM0213,,2015JJ00
GM0213,,2016JJ00
GM0213,,2017JJ00
GM0213,,2018JJ00
GM0213,,2019JJ00
GM0213,,2020JJ00
GM0213,,2021JJ00
GM0213,,2022JJ00
GM0213,,2023JJ00
GM0899,,2013JJ00
GM0899,,2014JJ00
GM0899,,2015JJ00
GM0899,,2016JJ00
GM0899,,2017JJ00
GM0899,,2018JJ00
GM0899,,2019JJ00
GM0899,,2020JJ00
GM0899,,2021JJ00
GM0899,,2022JJ00
GM0899,,2023JJ00
GM0312,,2013JJ00
GM0312,,2014JJ00
GM0312,,2015JJ00
GM0312,,2016JJ00
GM0312,,2017JJ00
GM0312,,2018JJ00
GM0312,,2019JJ00
GM0312,,2020JJ00
GM0312,,2021JJ00
GM0312,,2022JJ00
GM0312,,2023JJ00
GM0313,,2013JJ00
GM0313,,2014JJ00
GM0313,,2015JJ00
GM0313,,2016JJ00
GM0313,,2017JJ00
GM0313,,2018JJ00
GM0313,,2019JJ00
GM0313,,2020JJ00
GM0313,,2021JJ00
GM0313,,2022JJ00
GM0313,,2023JJ00
GM0214,,2013JJ00
GM0214,,2014JJ00
GM0214,,2015JJ00
GM0214,,2016JJ00
GM0214,,2017JJ00
GM0214,,2018JJ00
GM0214,,2019JJ00
GM0214,,2020JJ00
GM0214,,2021JJ00
GM0214,,2022JJ00
GM0214,,2023JJ00
GM0502,,2013JJ00
GM0502,,2014JJ00
GM0502,,2015JJ00
GM0502,,2016JJ00
GM0502,,2017JJ00
GM0502,,2018JJ00
GM0502,,2019JJ00
GM0502,,2020JJ00
GM0502,,2021JJ00
GM0502,,2022JJ00
GM0502,,2023JJ00
GM0383,,2013JJ00
GM0383,,2014JJ00
GM0383,,2015JJ00
GM0383,,2016JJ00
GM0383,,2017JJ00
GM0383,,2018JJ00
GM0383,,2019JJ00
GM0383,,2020JJ00
GM0383,,2021JJ00
GM0383,,2022JJ00
GM0383,,2023JJ00
GM0109,,2013JJ00
GM0109,,2014JJ00
GM0109,,2015JJ00
GM0109,,2016JJ00
GM0109,,2017JJ00
GM0109,,2018JJ00
GM0109,,2019JJ00
GM0109,,2020JJ00
GM0109,,2021JJ00
GM0109,,2022JJ00
GM0109,,2023JJ00
GM1706,,2013JJ00
GM1706,,2014JJ00
GM1706,,2015JJ00
GM1706,,2016JJ00
GM1706,,2017JJ00
GM1706,,2018JJ00
GM1706,,2019JJ00
GM1706,,2020JJ00
GM1706,,2021JJ00
GM1706,,2022JJ00
GM1706,,2023JJ00
GM0216,,2013JJ00
GM0216,,2014JJ00
GM0216,,2015JJ00
GM0216,,2016JJ00
