RegioS,JongerDan20Jaar_9,Perioden
GM0106,6.0,1989JJ00
GM0106,13.0,1990JJ00
GM0106,16.0,1991JJ00
GM0106,8.0,1992JJ00
GM0106,7.0,1993JJ00
GM0106,8.0,1994JJ00
GM0106,5.0,1995JJ00
GM0106,7.0,1996JJ00
GM0106,8.0,1997JJ00
GM0106,2.0,1998JJ00
GM0106,13.0,1999JJ00
GM0106,4.0,2000JJ00
GM0106,9.0,2001JJ00
GM0106,13.0,2002JJ00
GM0106,15.0,2003JJ00
GM0106,10.0,2004JJ00
GM0106,10.0,2005JJ00
GM0106,13.0,2006JJ00
GM0106,11.0,2007JJ00
GM0106,6.0,2008JJ00
GM0106,8.0,2009JJ00
GM0106,8.0,2010JJ00
GM0106,12.0,2011JJ00
GM0106,10.0,2012JJ00
GM0106,7.0,2013JJ00
GM0106,7.0,2014JJ00
GM0106,4.0,2015JJ00
GM0106,10.0,2016JJ00
GM0106,5.0,2017JJ00
GM0106,6.0,2018JJ00
GM0106,7.0,2019JJ00
GM0106,6.0,2020JJ00
GM0106,2.0,2021JJ00
GM0106,1.0,2022JJ00
GM0106,2.0,2023JJ00
GM0743,0.0,1988JJ00
GM0743,0.0,1989JJ00
GM0743,0.0,1990JJ00
GM0743,1.0,1991JJ00
GM0743,2.0,1992JJ00
GM0743,0.0,1993JJ00
GM0743,0.0,1994JJ00
GM0743,0.0,1995JJ00
GM0743,3.0,1996JJ00
GM0743,0.0,1997JJ00
GM0743,2.0,1998JJ00
GM0743,1.0,1999JJ00
GM0743,3.0,2000JJ00
GM0743,1.0,2001JJ00
GM0743,3.0,2002JJ00
GM0743,0.0,2003JJ00
GM0743,0.0,2004JJ00
GM0743,3.0,2005JJ00
GM0743,0.0,2006JJ00
GM0743,1.0,2007JJ00
GM0743,3.0,2008JJ00
GM0743,1.0,2009JJ00
GM0743,0.0,2010JJ00
GM0743,1.0,2011JJ00
GM0743,1.0,2012JJ00
GM0743,2.0,2013JJ00
GM0743,0.0,2014JJ00
GM0743,0.0,2015JJ00
GM0743,1.0,2016JJ00
GM0743,0.0,2017JJ00
GM0743,0.0,2018JJ00
GM0743,1.0,2019JJ00
GM0743,0.0,2020JJ00
GM0743,0.0,2021JJ00
GM0743,0.0,2022JJ00
GM0743,0.0,2023JJ00
GM0143,1.0,1988JJ00
GM0143,2.0,1989JJ00
GM0143,1.0,1990JJ00
GM0143,5.0,1991JJ00
GM0143,1.0,1992JJ00
GM0143,1.0,1993JJ00
GM0143,0.0,1994JJ00
GM0143,0.0,1995JJ00
GM0143,0.0,1996JJ00
GM0143,1.0,1997JJ00
GM0143,2.0,1998JJ00
GM0143,3.0,1999JJ00
GM0143,0.0,2000JJ00
GM0143,,2001JJ00
GM0143,,2002JJ00
GM0143,,2003JJ00
GM0143,,2004JJ00
GM0143,,2005JJ00
GM0143,,2006JJ00
GM0143,,2007JJ00
GM0143,,2008JJ00
GM0143,,2009JJ00
GM0143,,2010JJ00
GM0143,,2011JJ00
GM0143,,2012JJ00
GM0143,,2013JJ00
GM0143,,2014JJ00
GM0143,,2015JJ00
GM0143,,2016JJ00
GM0143,,2017JJ00
GM0143,,2018JJ00
GM0143,,2019JJ00
GM0143,,2020JJ00
GM0143,,2021JJ00
GM0143,,2022JJ00
GM0143,,2023JJ00
GM0650,1.0,1988JJ00
GM0650,2.0,1989JJ00
GM0650,3.0,1990JJ00
GM0650,7.0,1991JJ00
GM0650,6.0,1992JJ00
GM0650,4.0,1993JJ00
GM0650,1.0,1994JJ00
GM0650,4.0,1995JJ00
GM0650,4.0,1996JJ00
GM0650,0.0,1997JJ00
GM0650,6.0,1998JJ00
GM0650,1.0,1999JJ00
GM0650,1.0,2000JJ00
GM0650,2.0,2001JJ00
GM0650,1.0,2002JJ00
GM0650,,2003JJ00
GM0650,,2004JJ00
GM0650,,2005JJ00
GM0650,,2006JJ00
GM0650,,2007JJ00
GM0650,,2008JJ00
GM0650,,2009JJ00
GM0650,,2010JJ00
GM0650,,2011JJ00
GM0650,,2012JJ00
GM0650,,2013JJ00
GM0650,,2014JJ00
GM0650,,2015JJ00
GM0650,,2016JJ00
GM0650,,2017JJ00
GM0650,,2018JJ00
GM0650,,2019JJ00
GM0650,,2020JJ00
GM0650,,2021JJ00
GM0650,,2022JJ00
GM0650,,2023JJ00
GM0744,1.0,1988JJ00
GM0744,0.0,1989JJ00
GM0744,0.0,1990JJ00
GM0744,0.0,1991JJ00
GM0744,1.0,1992JJ00
GM0744,1.0,1993JJ00
GM0744,0.0,1994JJ00
GM0744,2.0,1995JJ00
GM0744,0.0,1996JJ00
GM0744,0.0,1997JJ00
GM0744,0.0,1998JJ00
GM0744,0.0,1999JJ00
GM0744,0.0,2000JJ00
GM0744,0.0,2001JJ00
GM0744,0.0,2002JJ00
GM0744,1.0,2003JJ00
GM0744,0.0,2004JJ00
GM0744,0.0,2005JJ00
GM0744,1.0,2006JJ00
GM0744,0.0,2007JJ00
GM0744,0.0,2008JJ00
GM0744,0.0,2009JJ00
GM0744,0.0,2010JJ00
GM0744,1.0,2011JJ00
GM0744,0.0,2012JJ00
GM0744,0.0,2013JJ00
GM0744,0.0,2014JJ00
GM0744,0.0,2015JJ00
GM0744,0.0,2016JJ00
GM0744,1.0,2017JJ00
GM0744,0.0,2018JJ00
GM0744,0.0,2019JJ00
GM0744,1.0,2020JJ00
GM0744,0.0,2021JJ00
GM0744,0.0,2022JJ00
GM0744,0.0,2023JJ00
GM0308,2.0,1988JJ00
GM0308,1.0,1989JJ00
GM0308,2.0,1990JJ00
GM0308,2.0,1991JJ00
GM0308,4.0,1992JJ00
GM0308,2.0,1993JJ00
GM0308,4.0,1994JJ00
GM0308,2.0,1995JJ00
GM0308,1.0,1996JJ00
GM0308,0.0,1997JJ00
GM0308,1.0,1998JJ00
GM0308,1.0,1999JJ00
GM0308,3.0,2000JJ00
GM0308,2.0,2001JJ00
GM0308,3.0,2002JJ00
GM0308,2.0,2003JJ00
GM0308,1.0,2004JJ00
GM0308,1.0,2005JJ00
GM0308,1.0,2006JJ00
GM0308,2.0,2007JJ00
GM0308,0.0,2008JJ00
GM0308,1.0,2009JJ00
GM0308,0.0,2010JJ00
GM0308,1.0,2011JJ00
GM0308,2.0,2012JJ00
GM0308,0.0,2013JJ00
GM0308,2.0,2014JJ00
GM0308,1.0,2015JJ00
GM0308,2.0,2016JJ00
GM0308,2.0,2017JJ00
GM0308,3.0,2018JJ00
GM0308,0.0,2019JJ00
GM0308,1.0,2020JJ00
GM0308,0.0,2021JJ00
GM0308,0.0,2022JJ00
GM0308,0.0,2023JJ00
GM0886,0.0,1988JJ00
GM0886,0.0,1989JJ00
GM0886,0.0,1990JJ00
GM0886,,1991JJ00
GM0886,,1992JJ00
GM0886,,1993JJ00
GM0886,,1994JJ00
GM0886,,1995JJ00
GM0886,,1996JJ00
GM0886,,1997JJ00
GM0886,,1998JJ00
GM0886,,1999JJ00
GM0886,,2000JJ00
GM0886,,2001JJ00
GM0886,,2002JJ00
GM0886,,2003JJ00
GM0886,,2004JJ00
GM0886,,2005JJ00
GM0886,,2006JJ00
GM0886,,2007JJ00
GM0886,,2008JJ00
GM0886,,2009JJ00
GM0886,,2010JJ00
GM0886,,2011JJ00
GM0886,,2012JJ00
GM0886,,2013JJ00
GM0886,,2014JJ00
GM0886,,2015JJ00
GM0886,,2016JJ00
GM0886,,2017JJ00
GM0886,,2018JJ00
GM0886,,2019JJ00
GM0886,,2020JJ00
GM0886,,2021JJ00
GM0886,,2022JJ00
GM0886,,2023JJ00
GM0004,0.0,1988JJ00
GM0004,0.0,1989JJ00
GM0004,,1990JJ00
GM0004,,1991JJ00
GM0004,,1992JJ00
GM0004,,1993JJ00
GM0004,,1994JJ00
GM0004,,1995JJ00
GM0004,,1996JJ00
GM0004,,1997JJ00
GM0004,,1998JJ00
GM0004,,1999JJ00
GM0004,,2000JJ00
GM0004,,2001JJ00
GM0004,,2002JJ00
GM0004,,2003JJ00
GM0004,,2004JJ00
GM0004,,2005JJ00
GM0004,,2006JJ00
GM0004,,2007JJ00
GM0004,,2008JJ00
GM0004,,2009JJ00
GM0004,,2010JJ00
GM0004,,2011JJ00
GM0004,,2012JJ00
GM0004,,2013JJ00
GM0004,,2014JJ00
GM0004,,2015JJ00
GM0004,,2016JJ00
GM0004,,2017JJ00
GM0004,,2018JJ00
GM0004,,2019JJ00
GM0004,,2020JJ00
GM0004,,2021JJ00
GM0004,,2022JJ00
GM0004,,2023JJ00
GM0745,1.0,1988JJ00
GM0745,0.0,1989JJ00
GM0745,0.0,1990JJ00
GM0745,0.0,1991JJ00
GM0745,1.0,1992JJ00
GM0745,0.0,1993JJ00
GM0745,2.0,1994JJ00
GM0745,0.0,1995JJ00
GM0745,1.0,1996JJ00
GM0745,,1997JJ00
GM0745,,1998JJ00
GM0745,,1999JJ00
GM0745,,2000JJ00
GM0745,,2001JJ00
GM0745,,2002JJ00
GM0745,,2003JJ00
GM0745,,2004JJ00
GM0745,,2005JJ00
GM0745,,2006JJ00
GM0745,,2007JJ00
GM0745,,2008JJ00
GM0745,,2009JJ00
GM0745,,2010JJ00
GM0745,,2011JJ00
GM0745,,2012JJ00
GM0745,,2013JJ00
GM0745,,2014JJ00
GM0745,,2015JJ00
GM0745,,2016JJ00
GM0745,,2017JJ00
GM0745,,2018JJ00
GM0745,,2019JJ00
GM0745,,2020JJ00
GM0745,,2021JJ00
GM0745,,2022JJ00
GM0745,,2023JJ00
GM0489,2.0,1988JJ00
GM0489,0.0,1989JJ00
GM0489,1.0,1990JJ00
GM0489,1.0,1991JJ00
GM0489,1.0,1992JJ00
GM0489,0.0,1993JJ00
GM0489,0.0,1994JJ00
GM0489,1.0,1995JJ00
GM0489,0.0,1996JJ00
GM0489,2.0,1997JJ00
GM0489,0.0,1998JJ00
GM0489,0.0,1999JJ00
GM0489,2.0,2000JJ00
GM0489,3.0,2001JJ00
GM0489,3.0,2002JJ00
GM0489,0.0,2003JJ00
GM0489,0.0,2004JJ00
GM0489,4.0,2005JJ00
GM0489,2.0,2006JJ00
GM0489,0.0,2007JJ00
GM0489,2.0,2008JJ00
GM0489,2.0,2009JJ00
GM0489,2.0,2010JJ00
GM0489,1.0,2011JJ00
GM0489,2.0,2012JJ00
GM0489,3.0,2013JJ00
GM0489,1.0,2014JJ00
GM0489,1.0,2015JJ00
GM0489,1.0,2016JJ00
GM0489,3.0,2017JJ00
GM0489,0.0,2018JJ00
GM0489,4.0,2019JJ00
GM0489,1.0,2020JJ00
GM0489,1.0,2021JJ00
GM0489,1.0,2022JJ00
GM0489,2.0,2023JJ00
GM0203,9.0,1988JJ00
GM0203,6.0,1989JJ00
GM0203,12.0,1990JJ00
GM0203,13.0,1991JJ00
GM0203,3.0,1992JJ00
GM0203,10.0,1993JJ00
GM0203,5.0,1994JJ00
GM0203,5.0,1995JJ00
GM0203,4.0,1996JJ00
GM0203,5.0,1997JJ00
GM0203,6.0,1998JJ00
GM0203,10.0,1999JJ00
GM0203,13.0,2000JJ00
GM0203,11.0,2001JJ00
GM0203,10.0,2002JJ00
GM0203,11.0,2003JJ00
GM0203,6.0,2004JJ00
GM0203,9.0,2005JJ00
GM0203,6.0,2006JJ00
GM0203,10.0,2007JJ00
GM0203,11.0,2008JJ00
GM0203,8.0,2009JJ00
GM0203,12.0,2010JJ00
GM0203,8.0,2011JJ00
GM0203,12.0,2012JJ00
GM0203,10.0,2013JJ00
GM0203,8.0,2014JJ00
GM0203,4.0,2015JJ00
GM0203,5.0,2016JJ00
GM0203,5.0,2017JJ00
GM0203,3.0,2018JJ00
GM0203,6.0,2019JJ00
GM0203,7.0,2020JJ00
GM0203,6.0,2021JJ00
GM0203,2.0,2022JJ00
GM0203,8.0,2023JJ00
GM0369,0.0,1988JJ00
GM0369,0.0,1989JJ00
GM0369,,1990JJ00
GM0369,,1991JJ00
GM0369,,1992JJ00
GM0369,,1993JJ00
GM0369,,1994JJ00
GM0369,,1995JJ00
GM0369,,1996JJ00
GM0369,,1997JJ00
GM0369,,1998JJ00
GM0369,,1999JJ00
GM0369,,2000JJ00
GM0369,,2001JJ00
GM0369,,2002JJ00
GM0369,,2003JJ00
GM0369,,2004JJ00
GM0369,,2005JJ00
GM0369,,2006JJ00
GM0369,,2007JJ00
GM0369,,2008JJ00
GM0369,,2009JJ00
GM0369,,2010JJ00
GM0369,,2011JJ00
GM0369,,2012JJ00
GM0369,,2013JJ00
GM0369,,2014JJ00
GM0369,,2015JJ00
GM0369,,2016JJ00
GM0369,,2017JJ00
GM0369,,2018JJ00
GM0369,,2019JJ00
GM0369,,2020JJ00
GM0369,,2021JJ00
GM0369,,2022JJ00
GM0369,,2023JJ00
GM0144,1.0,1988JJ00
GM0144,0.0,1989JJ00
GM0144,0.0,1990JJ00
GM0144,0.0,1991JJ00
GM0144,0.0,1992JJ00
GM0144,0.0,1993JJ00
GM0144,0.0,1994JJ00
GM0144,0.0,1995JJ00
GM0144,0.0,1996JJ00
GM0144,0.0,1997JJ00
GM0144,0.0,1998JJ00
GM0144,0.0,1999JJ00
GM0144,0.0,2000JJ00
GM0144,0.0,2001JJ00
GM0144,0.0,2002JJ00
GM0144,1.0,2003JJ00
GM0144,0.0,2004JJ00
GM0144,,2005JJ00
GM0144,,2006JJ00
GM0144,,2007JJ00
GM0144,,2008JJ00
GM0144,,2009JJ00
GM0144,,2010JJ00
GM0144,,2011JJ00
GM0144,,2012JJ00
GM0144,,2013JJ00
GM0144,,2014JJ00
GM0144,,2015JJ00
GM0144,,2016JJ00
GM0144,,2017JJ00
GM0144,,2018JJ00
GM0144,,2019JJ00
GM0144,,2020JJ00
GM0144,,2021JJ00
GM0144,,2022JJ00
GM0144,,2023JJ00
GM0005,0.0,1988JJ00
GM0005,2.0,1989JJ00
GM0005,1.0,1990JJ00
GM0005,2.0,1991JJ00
GM0005,1.0,1992JJ00
GM0005,2.0,1993JJ00
GM0005,0.0,1994JJ00
GM0005,0.0,1995JJ00
GM0005,3.0,1996JJ00
GM0005,0.0,1997JJ00
GM0005,1.0,1998JJ00
GM0005,0.0,1999JJ00
GM0005,0.0,2000JJ00
GM0005,0.0,2001JJ00
GM0005,2.0,2002JJ00
GM0005,0.0,2003JJ00
GM0005,0.0,2004JJ00
GM0005,2.0,2005JJ00
GM0005,0.0,2006JJ00
GM0005,0.0,2007JJ00
GM0005,0.0,2008JJ00
GM0005,1.0,2009JJ00
GM0005,5.0,2010JJ00
GM0005,1.0,2011JJ00
GM0005,2.0,2012JJ00
GM0005,0.0,2013JJ00
GM0005,1.0,2014JJ00
GM0005,2.0,2015JJ00
GM0005,1.0,2016JJ00
GM0005,1.0,2017JJ00
GM0005,0.0,2018JJ00
GM0005,,2019JJ00
GM0005,,2020JJ00
GM0005,,2021JJ00
GM0005,,2022JJ00
GM0005,,2023JJ00
GM0887,0.0,1988JJ00
GM0887,0.0,1989JJ00
GM0887,0.0,1990JJ00
GM0887,,1991JJ00
GM0887,,1992JJ00
GM0887,,1993JJ00
GM0887,,1994JJ00
GM0887,,1995JJ00
GM0887,,1996JJ00
GM0887,,1997JJ00
GM0887,,1998JJ00
GM0887,,1999JJ00
GM0887,,2000JJ00
GM0887,,2001JJ00
GM0887,,2002JJ00
GM0887,,2003JJ00
GM0887,,2004JJ00
GM0887,,2005JJ00
GM0887,,2006JJ00
GM0887,,2007JJ00
GM0887,,2008JJ00
GM0887,,2009JJ00
GM0887,,2010JJ00
GM0887,,2011JJ00
GM0887,,2012JJ00
GM0887,,2013JJ00
GM0887,,2014JJ00
GM0887,,2015JJ00
GM0887,,2016JJ00
GM0887,,2017JJ00
GM0887,,2018JJ00
GM0887,,2019JJ00
GM0887,,2020JJ00
GM0887,,2021JJ00
GM0887,,2022JJ00
GM0887,,2023JJ00
GM0888,1.0,1988JJ00
GM0888,0.0,1989JJ00
GM0888,1.0,1990JJ00
GM0888,5.0,1991JJ00
GM0888,0.0,1992JJ00
GM0888,0.0,1993JJ00
GM0888,3.0,1994JJ00
GM0888,2.0,1995JJ00
GM0888,1.0,1996JJ00
GM0888,0.0,1997JJ00
GM0888,1.0,1998JJ00
GM0888,1.0,1999JJ00
GM0888,2.0,2000JJ00
GM0888,0.0,2001JJ00
GM0888,1.0,2002JJ00
GM0888,2.0,2003JJ00
GM0888,1.0,2004JJ00
GM0888,0.0,2005JJ00
GM0888,1.0,2006JJ00
GM0888,0.0,2007JJ00
GM0888,1.0,2008JJ00
GM0888,0.0,2009JJ00
GM0888,0.0,2010JJ00
GM0888,1.0,2011JJ00
GM0888,0.0,2012JJ00
GM0888,1.0,2013JJ00
GM0888,2.0,2014JJ00
GM0888,1.0,2015JJ00
GM0888,2.0,2016JJ00
GM0888,0.0,2017JJ00
GM0888,1.0,2018JJ00
GM0888,1.0,2019JJ00
GM0888,2.0,2020JJ00
GM0888,0.0,2021JJ00
GM0888,0.0,2022JJ00
GM0888,0.0,2023JJ00
GM0746,0.0,1988JJ00
GM0746,0.0,1989JJ00
GM0746,1.0,1990JJ00
GM0746,0.0,1991JJ00
GM0746,1.0,1992JJ00
GM0746,1.0,1993JJ00
GM0746,0.0,1994JJ00
GM0746,0.0,1995JJ00
GM0746,0.0,1996JJ00
GM0746,,1997JJ00
GM0746,,1998JJ00
GM0746,,1999JJ00
GM0746,,2000JJ00
GM0746,,2001JJ00
GM0746,,2002JJ00
GM0746,,2003JJ00
GM0746,,2004JJ00
GM0746,,2005JJ00
GM0746,,2006JJ00
GM0746,,2007JJ00
GM0746,,2008JJ00
GM0746,,2009JJ00
GM0746,,2010JJ00
GM0746,,2011JJ00
GM0746,,2012JJ00
GM0746,,2013JJ00
GM0746,,2014JJ00
GM0746,,2015JJ00
GM0746,,2016JJ00
GM0746,,2017JJ00
GM0746,,2018JJ00
GM0746,,2019JJ00
GM0746,,2020JJ00
GM0746,,2021JJ00
GM0746,,2022JJ00
GM0746,,2023JJ00
GM1954,,1988JJ00
GM1954,,1989JJ00
GM1954,,1990JJ00
GM1954,,1991JJ00
GM1954,,1992JJ00
GM1954,,1993JJ00
GM1954,,1994JJ00
GM1954,,1995JJ00
GM1954,,1996JJ00
GM1954,,1997JJ00
GM1954,,1998JJ00
GM1954,,1999JJ00
GM1954,,2000JJ00
GM1954,,2001JJ00
GM1954,,2002JJ00
GM1954,,2003JJ00
GM1954,,2004JJ00
GM1954,,2005JJ00
GM1954,,2006JJ00
GM1954,,2007JJ00
GM1954,,2008JJ00
GM1954,,2009JJ00
GM1954,,2010JJ00
GM1954,,2011JJ00
GM1954,,2012JJ00
GM1954,,2013JJ00
GM1954,,2014JJ00
GM1954,,2015JJ00
GM1954,,2016JJ00
GM1954,,2017JJ00
GM1954,,2018JJ00
GM1954,1.0,2019JJ00
GM1954,2.0,2020JJ00
GM1954,1.0,2021JJ00
GM1954,0.0,2022JJ00
GM1954,0.0,2023JJ00
GM0370,0.0,1988JJ00
GM0370,0.0,1989JJ00
GM0370,0.0,1990JJ00
GM0370,0.0,1991JJ00
GM0370,0.0,1992JJ00
GM0370,0.0,1993JJ00
GM0370,0.0,1994JJ00
GM0370,0.0,1995JJ00
GM0370,0.0,1996JJ00
GM0370,0.0,1997JJ00
GM0370,0.0,1998JJ00
GM0370,0.0,1999JJ00
GM0370,0.0,2000JJ00
GM0370,0.0,2001JJ00
GM0370,0.0,2002JJ00
GM0370,0.0,2003JJ00
GM0370,0.0,2004JJ00
GM0370,2.0,2005JJ00
GM0370,1.0,2006JJ00
GM0370,0.0,2007JJ00
GM0370,0.0,2008JJ00
GM0370,0.0,2009JJ00
GM0370,0.0,2010JJ00
GM0370,0.0,2011JJ00
GM0370,0.0,2012JJ00
GM0370,0.0,2013JJ00
GM0370,0.0,2014JJ00
GM0370,0.0,2015JJ00
GM0370,2.0,2016JJ00
GM0370,0.0,2017JJ00
GM0370,0.0,2018JJ00
GM0370,0.0,2019JJ00
GM0370,0.0,2020JJ00
GM0370,0.0,2021JJ00
GM0370,,2022JJ00
GM0370,,2023JJ00
GM0747,1.0,1988JJ00
GM0747,0.0,1989JJ00
GM0747,0.0,1990JJ00
GM0747,0.0,1991JJ00
GM0747,0.0,1992JJ00
GM0747,0.0,1993JJ00
GM0747,,1994JJ00
GM0747,,1995JJ00
GM0747,,1996JJ00
GM0747,,1997JJ00
GM0747,,1998JJ00
GM0747,,1999JJ00
GM0747,,2000JJ00
GM0747,,2001JJ00
GM0747,,2002JJ00
GM0747,,2003JJ00
GM0747,,2004JJ00
GM0747,,2005JJ00
GM0747,,2006JJ00
GM0747,,2007JJ00
GM0747,,2008JJ00
GM0747,,2009JJ00
GM0747,,2010JJ00
GM0747,,2011JJ00
GM0747,,2012JJ00
GM0747,,2013JJ00
GM0747,,2014JJ00
GM0747,,2015JJ00
GM0747,,2016JJ00
GM0747,,2017JJ00
GM0747,,2018JJ00
GM0747,,2019JJ00
GM0747,,2020JJ00
GM0747,,2021JJ00
GM0747,,2022JJ00
GM0747,,2023JJ00
GM0006,1.0,1988JJ00
GM0006,0.0,1989JJ00
GM0006,0.0,1990JJ00
GM0006,1.0,1991JJ00
GM0006,,1992JJ00
GM0006,,1993JJ00
GM0006,,1994JJ00
GM0006,,1995JJ00
GM0006,,1996JJ00
GM0006,,1997JJ00
GM0006,,1998JJ00
GM0006,,1999JJ00
GM0006,,2000JJ00
GM0006,,2001JJ00
GM0006,,2002JJ00
GM0006,,2003JJ00
GM0006,,2004JJ00
GM0006,,2005JJ00
GM0006,,2006JJ00
GM0006,,2007JJ00
GM0006,,2008JJ00
GM0006,,2009JJ00
GM0006,,2010JJ00
GM0006,,2011JJ00
GM0006,,2012JJ00
GM0006,,2013JJ00
GM0006,,2014JJ00
GM0006,,2015JJ00
GM0006,,2016JJ00
GM0006,,2017JJ00
GM0006,,2018JJ00
GM0006,,2019JJ00
GM0006,,2020JJ00
GM0006,,2021JJ00
GM0006,,2022JJ00
GM0006,,2023JJ00
GM0889,3.0,1988JJ00
GM0889,1.0,1989JJ00
GM0889,6.0,1990JJ00
GM0889,2.0,1991JJ00
GM0889,2.0,1992JJ00
GM0889,3.0,1993JJ00
GM0889,3.0,1994JJ00
GM0889,0.0,1995JJ00
GM0889,2.0,1996JJ00
GM0889,3.0,1997JJ00
GM0889,1.0,1998JJ00
GM0889,2.0,1999JJ00
GM0889,0.0,2000JJ00
GM0889,2.0,2001JJ00
GM0889,1.0,2002JJ00
GM0889,1.0,2003JJ00
GM0889,4.0,2004JJ00
GM0889,1.0,2005JJ00
GM0889,1.0,2006JJ00
GM0889,3.0,2007JJ00
GM0889,0.0,2008JJ00
GM0889,0.0,2009JJ00
GM0889,2.0,2010JJ00
GM0889,0.0,2011JJ00
GM0889,0.0,2012JJ00
GM0889,2.0,2013JJ00
GM0889,0.0,2014JJ00
GM0889,0.0,2015JJ00
GM0889,0.0,2016JJ00
GM0889,0.0,2017JJ00
GM0889,0.0,2018JJ00
GM0889,0.0,2019JJ00
GM0889,1.0,2020JJ00
GM0889,0.0,2021JJ00
GM0889,0.0,2022JJ00
GM0889,0.0,2023JJ00
GM0107,1.0,1988JJ00
GM0107,1.0,1989JJ00
GM0107,0.0,1990JJ00
GM0107,2.0,1991JJ00
GM0107,1.0,1992JJ00
GM0107,4.0,1993JJ00
GM0107,0.0,1994JJ00
GM0107,2.0,1995JJ00
GM0107,2.0,1996JJ00
GM0107,3.0,1997JJ00
GM0107,,1998JJ00
GM0107,,1999JJ00
GM0107,,2000JJ00
GM0107,,2001JJ00
GM0107,,2002JJ00
GM0107,,2003JJ00
GM0107,,2004JJ00
GM0107,,2005JJ00
GM0107,,2006JJ00
GM0107,,2007JJ00
GM0107,,2008JJ00
GM0107,,2009JJ00
GM0107,,2010JJ00
GM0107,,2011JJ00
GM0107,,2012JJ00
GM0107,,2013JJ00
GM0107,,2014JJ00
GM0107,,2015JJ00
GM0107,,2016JJ00
GM0107,,2017JJ00
GM0107,,2018JJ00
GM0107,,2019JJ00
GM0107,,2020JJ00
GM0107,,2021JJ00
GM0107,,2022JJ00
GM0107,,2023JJ00
GM0890,0.0,1988JJ00
GM0890,1.0,1989JJ00
GM0890,0.0,1990JJ00
GM0890,1.0,1991JJ00
GM0890,0.0,1992JJ00
GM0890,0.0,1993JJ00
GM0890,0.0,1994JJ00
GM0890,1.0,1995JJ00
GM0890,0.0,1996JJ00
GM0890,0.0,1997JJ00
GM0890,0.0,1998JJ00
GM0890,0.0,1999JJ00
GM0890,0.0,2000JJ00
GM0890,,2001JJ00
GM0890,,2002JJ00
GM0890,,2003JJ00
GM0890,,2004JJ00
GM0890,,2005JJ00
GM0890,,2006JJ00
GM0890,,2007JJ00
GM0890,,2008JJ00
GM0890,,2009JJ00
GM0890,,2010JJ00
GM0890,,2011JJ00
GM0890,,2012JJ00
GM0890,,2013JJ00
GM0890,,2014JJ00
GM0890,,2015JJ00
GM0890,,2016JJ00
GM0890,,2017JJ00
GM0890,,2018JJ00
GM0890,,2019JJ00
GM0890,,2020JJ00
GM0890,,2021JJ00
GM0890,,2022JJ00
GM0890,,2023JJ00
GM0007,2.0,1988JJ00
GM0007,3.0,1989JJ00
GM0007,1.0,1990JJ00
GM0007,1.0,1991JJ00
GM0007,1.0,1992JJ00
GM0007,0.0,1993JJ00
GM0007,0.0,1994JJ00
GM0007,0.0,1995JJ00
GM0007,1.0,1996JJ00
GM0007,0.0,1997JJ00
GM0007,0.0,1998JJ00
GM0007,0.0,1999JJ00
GM0007,1.0,2000JJ00
GM0007,1.0,2001JJ00
GM0007,1.0,2002JJ00
GM0007,1.0,2003JJ00
GM0007,0.0,2004JJ00
GM0007,1.0,2005JJ00
GM0007,2.0,2006JJ00
GM0007,1.0,2007JJ00
GM0007,2.0,2008JJ00
GM0007,2.0,2009JJ00
GM0007,2.0,2010JJ00
GM0007,1.0,2011JJ00
GM0007,0.0,2012JJ00
GM0007,0.0,2013JJ00
GM0007,0.0,2014JJ00
GM0007,2.0,2015JJ00
GM0007,1.0,2016JJ00
GM0007,2.0,2017JJ00
GM0007,,2018JJ00
GM0007,,2019JJ00
GM0007,,2020JJ00
GM0007,,2021JJ00
GM0007,,2022JJ00
GM0007,,2023JJ00
GM0206,1.0,1988JJ00
GM0206,0.0,1989JJ00
GM0206,1.0,1990JJ00
GM0206,0.0,1991JJ00
GM0206,0.0,1992JJ00
GM0206,0.0,1993JJ00
GM0206,0.0,1994JJ00
GM0206,0.0,1995JJ00
GM0206,0.0,1996JJ00
GM0206,0.0,1997JJ00
GM0206,0.0,1998JJ00
GM0206,1.0,1999JJ00
GM0206,0.0,2000JJ00
GM0206,0.0,2001JJ00
GM0206,3.0,2002JJ00
GM0206,,2003JJ00
GM0206,,2004JJ00
GM0206,,2005JJ00
GM0206,,2006JJ00
GM0206,,2007JJ00
GM0206,,2008JJ00
GM0206,,2009JJ00
GM0206,,2010JJ00
GM0206,,2011JJ00
GM0206,,2012JJ00
GM0206,,2013JJ00
GM0206,,2014JJ00
GM0206,,2015JJ00
GM0206,,2016JJ00
GM0206,,2017JJ00
GM0206,,2018JJ00
GM0206,,2019JJ00
GM0206,,2020JJ00
GM0206,,2021JJ00
GM0206,,2022JJ00
GM0206,,2023JJ00
GM0372,0.0,1988JJ00
GM0372,0.0,1989JJ00
GM0372,0.0,1990JJ00
GM0372,1.0,1991JJ00
GM0372,0.0,1992JJ00
GM0372,0.0,1993JJ00
GM0372,0.0,1994JJ00
GM0372,0.0,1995JJ00
GM0372,0.0,1996JJ00
GM0372,0.0,1997JJ00
GM0372,0.0,1998JJ00
GM0372,1.0,1999JJ00
GM0372,0.0,2000JJ00
GM0372,0.0,2001JJ00
GM0372,1.0,2002JJ00
GM0372,0.0,2003JJ00
GM0372,1.0,2004JJ00
GM0372,0.0,2005JJ00
