CR03  ,89.04.0,1996JJ00
CR03  ,97.03.0,1997JJ00
CR03  ,110.00.0,1998JJ00
CR03  ,135.04.0,1999JJ00
CR03  ,119.07.0,2000JJ00
CR03  ,136.02.0,2001JJ00
CR03  ,148.06.0,2002JJ00
CR03  ,129.00.0,2003JJ00
CR03  ,158.09.0,2004JJ00
CR03  ,152.06.0,2005JJ00
CR03  ,133.06.0,2006JJ00
CR03  ,156.05.0,2007JJ00
CR03  ,144.04.0,2008JJ00
CR03  ,178.04.0,2009JJ00
CR03  ,152.03.0,2010JJ00
CR03  ,180.09.0,2011JJ00
CR03  ,164.06.0,2012JJ00
CR03  ,145.09.0,2013JJ00
CR03  ,151.06.0,2014JJ00
CR03  ,146.08.0,2015JJ00
CR03  ,150.07.0,2016JJ00
CR03  ,122.07.0,2017JJ00
CR03  ,122.04.0,2018JJ00
CR03  ,143.06.0,2019JJ00
CR03  ,150.012.0,2020JJ00
CR03  ,164.011.0,2021JJ00
CR03  ,169.010.0,2022JJ00
CR03  ,148.09.0,2023JJ00
