Regiokenmerken,LeerlingenStudenten_1,Perioden
GM0037 ,2940.0,2011SJ00
GM0037 ,2850.0,2012SJ00
GM0037 ,2820.0,2013SJ00
GM0037 ,2730.0,2014SJ00
GM0037 ,2690.0,2015SJ00
GM0037 ,2580.0,2016SJ00
GM0037 ,2550.0,2017SJ00
GM0037 ,2450.0,2018SJ00
GM0037 ,2440.0,2019SJ00
GM0037 ,2470.0,2020SJ00
GM0037 ,2440.0,2021SJ00
GM0037 ,2420.0,2022SJ00
GM0037 ,2340.0,2023SJ00
GM0180 ,2180.0,2011SJ00
GM0180 ,2150.0,2012SJ00
GM0180 ,2120.0,2013SJ00
GM0180 ,2060.0,2014SJ00
GM0180 ,2040.0,2015SJ00
GM0180 ,2020.0,2016SJ00
GM0180 ,2000.0,2017SJ00
GM0180 ,2000.0,2018SJ00
GM0180 ,2030.0,2019SJ00
GM0180 ,2040.0,2020SJ00
GM0180 ,2020.0,2021SJ00
GM0180 ,2040.0,2022SJ00
GM0180 ,2060.0,2023SJ00
GM0532 ,2150.0,2011SJ00
GM0532 ,2100.0,2012SJ00
GM0532 ,2020.0,2013SJ00
GM0532 ,1960.0,2014SJ00
GM0532 ,1920.0,2015SJ00
GM0532 ,1900.0,2016SJ00
GM0532 ,1900.0,2017SJ00
GM0532 ,1870.0,2018SJ00
GM0532 ,1870.0,2019SJ00
GM0532 ,1870.0,2020SJ00
GM0532 ,1890.0,2021SJ00
GM0532 ,1890.0,2022SJ00
GM0532 ,1870.0,2023SJ00
GM0851 ,2010.0,2011SJ00
GM0851 ,1980.0,2012SJ00
GM0851 ,1910.0,2013SJ00
GM0851 ,1890.0,2014SJ00
GM0851 ,1810.0,2015SJ00
GM0851 ,1790.0,2016SJ00
GM0851 ,1740.0,2017SJ00
GM0851 ,1720.0,2018SJ00
GM0851 ,1730.0,2019SJ00
GM0851 ,1740.0,2020SJ00
GM0851 ,1750.0,2021SJ00
GM0851 ,1700.0,2022SJ00
GM0851 ,1750.0,2023SJ00
GM1708 ,4340.0,2011SJ00
GM1708 ,4170.0,2012SJ00
GM1708 ,3970.0,2013SJ00
GM1708 ,3850.0,2014SJ00
GM1708 ,3650.0,2015SJ00
GM1708 ,3610.0,2016SJ00
GM1708 ,3540.0,2017SJ00
GM1708 ,3590.0,2018SJ00
GM1708 ,3590.0,2019SJ00
GM1708 ,3610.0,2020SJ00
GM1708 ,3640.0,2021SJ00
GM1708 ,3670.0,2022SJ00
GM1708 ,3670.0,2023SJ00
GM0971 ,2030.0,2011SJ00
GM0971 ,1930.0,2012SJ00
GM0971 ,1840.0,2013SJ00
GM0971 ,1760.0,2014SJ00
GM0971 ,1690.0,2015SJ00
GM0971 ,1620.0,2016SJ00
GM0971 ,1590.0,2017SJ00
GM0971 ,1500.0,2018SJ00
GM0971 ,1440.0,2019SJ00
GM0971 ,1440.0,2020SJ00
GM0971 ,1460.0,2021SJ00
GM0971 ,1460.0,2022SJ00
GM0971 ,1470.0,2023SJ00
GM1904 ,6140.0,2011SJ00
GM1904 ,6070.0,2012SJ00
GM1904 ,6070.0,2013SJ00
GM1904 ,6060.0,2014SJ00
GM1904 ,6080.0,2015SJ00
GM1904 ,6060.0,2016SJ00
GM1904 ,6040.0,2017SJ00
GM1904 ,6000.0,2018SJ00
GM1904 ,5920.0,2019SJ00
GM1904 ,5910.0,2020SJ00
GM1904 ,5790.0,2021SJ00
GM1904 ,5680.0,2022SJ00
GM1904 ,5550.0,2023SJ00
GM0617 ,780.0,2011SJ00
GM0617 ,740.0,2012SJ00
GM0617 ,690.0,2013SJ00
GM0617 ,650.0,2014SJ00
GM0617 ,600.0,2015SJ00
GM0617 ,580.0,2016SJ00
GM0617 ,570.0,2017SJ00
GM0617 ,580.0,2018SJ00
GM0617 ,,2019SJ00
GM0617 ,,2020SJ00
GM0617 ,,2021SJ00
GM0617 ,,2022SJ00
GM0617 ,,2023SJ00
GM1900 ,8560.0,2011SJ00
GM1900 ,8300.0,2012SJ00
GM1900 ,8050.0,2013SJ00
GM1900 ,8120.0,2014SJ00
GM1900 ,7880.0,2015SJ00
GM1900 ,7630.0,2016SJ00
GM1900 ,7550.0,2017SJ00
GM1900 ,7860.0,2018SJ00
GM1900 ,7700.0,2019SJ00
GM1900 ,7570.0,2020SJ00
GM1900 ,7360.0,2021SJ00
GM1900 ,7280.0,2022SJ00
GM1900 ,7130.0,2023SJ00
GM0715 ,4470.0,2011SJ00
GM0715 ,4310.0,2012SJ00
GM0715 ,4170.0,2013SJ00
GM0715 ,4010.0,2014SJ00
GM0715 ,3940.0,2015SJ00
GM0715 ,3910.0,2016SJ00
GM0715 ,3850.0,2017SJ00
GM0715 ,3770.0,2018SJ00
GM0715 ,3730.0,2019SJ00
GM0715 ,3710.0,2020SJ00
GM0715 ,3690.0,2021SJ00
GM0715 ,3710.0,2022SJ00
GM0715 ,3670.0,2023SJ00
GM0093 ,400.0,2011SJ00
GM0093 ,390.0,2012SJ00
GM0093 ,370.0,2013SJ00
GM0093 ,350.0,2014SJ00
GM0093 ,320.0,2015SJ00
GM0093 ,310.0,2016SJ00
GM0093 ,310.0,2017SJ00
GM0093 ,330.0,2018SJ00
GM0093 ,320.0,2019SJ00
GM0093 ,320.0,2020SJ00
GM0093 ,320.0,2021SJ00
GM0093 ,300.0,2022SJ00
GM0093 ,300.0,2023SJ00
GM0448 ,1260.0,2011SJ00
GM0448 ,1180.0,2012SJ00
GM0448 ,1090.0,2013SJ00
GM0448 ,1050.0,2014SJ00
GM0448 ,1010.0,2015SJ00
GM0448 ,990.0,2016SJ00
GM0448 ,980.0,2017SJ00
GM0448 ,950.0,2018SJ00
GM0448 ,940.0,2019SJ00
GM0448 ,930.0,2020SJ00
GM0448 ,910.0,2021SJ00
GM0448 ,910.0,2022SJ00
GM0448 ,910.0,2023SJ00
GM1525 ,3790.0,2011SJ00
GM1525 ,3710.0,2012SJ00
GM1525 ,3550.0,2013SJ00
GM1525 ,3420.0,2014SJ00
GM1525 ,3360.0,2015SJ00
GM1525 ,3210.0,2016SJ00
GM1525 ,3090.0,2017SJ00
GM1525 ,3090.0,2018SJ00
GM1525 ,3090.0,2019SJ00
GM1525 ,3080.0,2020SJ00
GM1525 ,3040.0,2021SJ00
GM1525 ,3100.0,2022SJ00
GM1525 ,3050.0,2023SJ00
GM0716 ,2730.0,2011SJ00
GM0716 ,2700.0,2012SJ00
GM0716 ,2650.0,2013SJ00
GM0716 ,2550.0,2014SJ00
GM0716 ,2530.0,2015SJ00
GM0716 ,2520.0,2016SJ00
GM0716 ,2480.0,2017SJ00
GM0716 ,2510.0,2018SJ00
GM0716 ,2490.0,2019SJ00
GM0716 ,2480.0,2020SJ00
GM0716 ,2490.0,2021SJ00
GM0716 ,2540.0,2022SJ00
GM0716 ,2520.0,2023SJ00
GM0281 ,4330.0,2011SJ00
GM0281 ,4210.0,2012SJ00
GM0281 ,4040.0,2013SJ00
GM0281 ,3850.0,2014SJ00
GM0281 ,3710.0,2015SJ00
GM0281 ,3580.0,2016SJ00
GM0281 ,3480.0,2017SJ00
GM0281 ,3430.0,2018SJ00
GM0281 ,3370.0,2019SJ00
GM0281 ,3300.0,2020SJ00
GM0281 ,3230.0,2021SJ00
GM0281 ,3200.0,2022SJ00
GM0281 ,3180.0,2023SJ00
GM0855 ,17930.0,2011SJ00
GM0855 ,17780.0,2012SJ00
GM0855 ,17630.0,2013SJ00
GM0855 ,17560.0,2014SJ00
GM0855 ,17490.0,2015SJ00
GM0855 ,17350.0,2016SJ00
GM0855 ,17190.0,2017SJ00
GM0855 ,17050.0,2018SJ00
GM0855 ,16980.0,2019SJ00
GM0855 ,16850.0,2020SJ00
GM0855 ,16660.0,2021SJ00
GM0855 ,16620.0,2022SJ00
GM0855 ,16210.0,2023SJ00
GM0183 ,2510.0,2011SJ00
GM0183 ,2410.0,2012SJ00
GM0183 ,2290.0,2013SJ00
GM0183 ,2190.0,2014SJ00
GM0183 ,2060.0,2015SJ00
GM0183 ,1950.0,2016SJ00
GM0183 ,1840.0,2017SJ00
GM0183 ,1840.0,2018SJ00
GM0183 ,1720.0,2019SJ00
GM0183 ,1710.0,2020SJ00
GM0183 ,1700.0,2021SJ00
GM0183 ,1680.0,2022SJ00
GM0183 ,1680.0,2023SJ00
GM1700 ,3840.0,2011SJ00
GM1700 ,3770.0,2012SJ00
GM1700 ,3700.0,2013SJ00
GM1700 ,3670.0,2014SJ00
GM1700 ,3580.0,2015SJ00
GM1700 ,3500.0,2016SJ00
GM1700 ,3440.0,2017SJ00
GM1700 ,3330.0,2018SJ00
GM1700 ,3280.0,2019SJ00
GM1700 ,3230.0,2020SJ00
GM1700 ,3110.0,2021SJ00
GM1700 ,3070.0,2022SJ00
GM1700 ,2980.0,2023SJ00
GM1730 ,3160.0,2011SJ00
GM1730 ,3100.0,2012SJ00
GM1730 ,3070.0,2013SJ00
GM1730 ,3060.0,2014SJ00
GM1730 ,3010.0,2015SJ00
GM1730 ,3050.0,2016SJ00
GM1730 ,3090.0,2017SJ00
GM1730 ,3120.0,2018SJ00
GM1730 ,3130.0,2019SJ00
GM1730 ,3120.0,2020SJ00
GM1730 ,3110.0,2021SJ00
GM1730 ,3220.0,2022SJ00
GM1730 ,3160.0,2023SJ00
GM0737 ,3280.0,2011SJ00
GM0737 ,3180.0,2012SJ00
GM0737 ,3190.0,2013SJ00
GM0737 ,3100.0,2014SJ00
GM0737 ,3090.0,2015SJ00
GM0737 ,2960.0,2016SJ00
GM0737 ,2860.0,2017SJ00
GM0737 ,2800.0,2018SJ00
GM0737 ,2780.0,2019SJ00
GM0737 ,2720.0,2020SJ00
GM0737 ,2720.0,2021SJ00
GM0737 ,2670.0,2022SJ00
GM0737 ,2680.0,2023SJ00
GM0282 ,870.0,2011SJ00
GM0282 ,830.0,2012SJ00
GM0282 ,780.0,2013SJ00
GM0282 ,750.0,2014SJ00
GM0282 ,,2015SJ00
GM0282 ,,2016SJ00
GM0282 ,,2017SJ00
GM0282 ,,2018SJ00
GM0282 ,,2019SJ00
GM0282 ,,2020SJ00
GM0282 ,,2021SJ00
GM0282 ,,2022SJ00
GM0282 ,,2023SJ00
GM0856 ,3990.0,2011SJ00
GM0856 ,3910.0,2012SJ00
GM0856 ,3860.0,2013SJ00
GM0856 ,3710.0,2014SJ00
GM0856 ,3610.0,2015SJ00
GM0856 ,3530.0,2016SJ00
GM0856 ,3470.0,2017SJ00
GM0856 ,3420.0,2018SJ00
GM0856 ,3360.0,2019SJ00
GM0856 ,3350.0,2020SJ00
GM0856 ,3320.0,2021SJ00
GM0856 ,,2022SJ00
GM0856 ,,2023SJ00
GM0450 ,1370.0,2011SJ00
GM0450 ,1360.0,2012SJ00
GM0450 ,1330.0,2013SJ00
GM0450 ,1280.0,2014SJ00
GM0450 ,1270.0,2015SJ00
GM0450 ,1250.0,2016SJ00
GM0450 ,1190.0,2017SJ00
GM0450 ,1190.0,2018SJ00
GM0450 ,1170.0,2019SJ00
GM0450 ,1160.0,2020SJ00
GM0450 ,1130.0,2021SJ00
GM0450 ,1130.0,2022SJ00
GM0450 ,1060.0,2023SJ00
GM0451 ,2800.0,2011SJ00
GM0451 ,2820.0,2012SJ00
GM0451 ,2760.0,2013SJ00
GM0451 ,2690.0,2014SJ00
GM0451 ,2620.0,2015SJ00
GM0451 ,2570.0,2016SJ00
GM0451 ,2570.0,2017SJ00
GM0451 ,2600.0,2018SJ00
GM0451 ,2550.0,2019SJ00
GM0451 ,2600.0,2020SJ00
GM0451 ,2640.0,2021SJ00
GM0451 ,2720.0,2022SJ00
GM0451 ,2730.0,2023SJ00
GM0184 ,2880.0,2011SJ00
GM0184 ,2940.0,2012SJ00
GM0184 ,2980.0,2013SJ00
GM0184 ,3020.0,2014SJ00
GM0184 ,3050.0,2015SJ00
GM0184 ,3060.0,2016SJ00
GM0184 ,3110.0,2017SJ00
GM0184 ,3090.0,2018SJ00
GM0184 ,3100.0,2019SJ00
GM0184 ,3080.0,2020SJ00
GM0184 ,3030.0,2021SJ00
GM0184 ,3010.0,2022SJ00
GM0184 ,2990.0,2023SJ00
GM0344 ,27600.0,2011SJ00
GM0344 ,28410.0,2012SJ00
GM0344 ,29090.0,2013SJ00
GM0344 ,29790.0,2014SJ00
GM0344 ,30120.0,2015SJ00
GM0344 ,30490.0,2016SJ00
GM0344 ,30640.0,2017SJ00
GM0344 ,30860.0,2018SJ00
GM0344 ,30830.0,2019SJ00
GM0344 ,30700.0,2020SJ00
GM0344 ,30180.0,2021SJ00
GM0344 ,29960.0,2022SJ00
GM0344 ,29700.0,2023SJ00
GM1581 ,4860.0,2011SJ00
GM1581 ,4630.0,2012SJ00
GM1581 ,4470.0,2013SJ00
GM1581 ,4330.0,2014SJ00
GM1581 ,4220.0,2015SJ00
GM1581 ,4150.0,2016SJ00
GM1581 ,4160.0,2017SJ00
GM1581 ,4160.0,2018SJ00
GM1581 ,4170.0,2019SJ00
GM1581 ,4240.0,2020SJ00
GM1581 ,4270.0,2021SJ00
GM1581 ,4360.0,2022SJ00
GM1581 ,4320.0,2023SJ00
GM0981 ,510.0,2011SJ00
GM0981 ,490.0,2012SJ00
GM0981 ,470.0,2013SJ00
GM0981 ,470.0,2014SJ00
GM0981 ,470.0,2015SJ00
GM0981 ,470.0,2016SJ00
GM0981 ,480.0,2017SJ00
GM0981 ,460.0,2018SJ00
GM0981 ,480.0,2019SJ00
GM0981 ,490.0,2020SJ00
GM0981 ,480.0,2021SJ00
GM0981 ,480.0,2022SJ00
GM0981 ,480.0,2023SJ00
GM0994 ,1210.0,2011SJ00
GM0994 ,1170.0,2012SJ00
GM0994 ,1120.0,2013SJ00
GM0994 ,1080.0,2014SJ00
GM0994 ,1060.0,2015SJ00
GM0994 ,1000.0,2016SJ00
GM0994 ,970.0,2017SJ00
GM0994 ,950.0,2018SJ00
GM0994 ,960.0,2019SJ00
GM0994 ,960.0,2020SJ00
GM0994 ,940.0,2021SJ00
GM0994 ,950.0,2022SJ00
GM0994 ,960.0,2023SJ00
GM0858 ,2490.0,2011SJ00
GM0858 ,2380.0,2012SJ00
GM0858 ,2330.0,2013SJ00
GM0858 ,2250.0,2014SJ00
GM0858 ,2210.0,2015SJ00
GM0858 ,2180.0,2016SJ00
GM0858 ,2120.0,2017SJ00
GM0858 ,2100.0,2018SJ00
GM0858 ,2100.0,2019SJ00
GM0858 ,2140.0,2020SJ00
GM0858 ,2120.0,2021SJ00
GM0858 ,2170.0,2022SJ00
GM0858 ,2210.0,2023SJ00
GM0047 ,2520.0,2011SJ00
GM0047 ,2460.0,2012SJ00
GM0047 ,2390.0,2013SJ00
GM0047 ,2380.0,2014SJ00
GM0047 ,2330.0,2015SJ00
GM0047 ,2330.0,2016SJ00
GM0047 ,2340.0,2017SJ00
GM0047 ,2280.0,2018SJ00
GM0047 ,2240.0,2019SJ00
GM0047 ,2240.0,2020SJ00
GM0047 ,2100.0,2021SJ00
GM0047 ,2000.0,2022SJ00
GM0047 ,1980.0,2023SJ00
GM0345 ,6940.0,2011SJ00
GM0345 ,6830.0,2012SJ00
GM0345 ,6640.0,2013SJ00
GM0345 ,6530.0,2014SJ00
GM0345 ,6510.0,2015SJ00
GM0345 ,6310.0,2016SJ00
GM0345 ,6270.0,2017SJ00
GM0345 ,6280.0,2018SJ00
GM0345 ,6210.0,2019SJ00
GM0345 ,6300.0,2020SJ00
GM0345 ,6310.0,2021SJ00
GM0345 ,6330.0,2022SJ00
GM0345 ,6440.0,2023SJ00
GM0717 ,2020.0,2011SJ00
GM0717 ,1950.0,2012SJ00
GM0717 ,1830.0,2013SJ00
GM0717 ,1770.0,2014SJ00
GM0717 ,1710.0,2015SJ00
GM0717 ,1700.0,2016SJ00
GM0717 ,1690.0,2017SJ00
GM0717 ,1740.0,2018SJ00
GM0717 ,1750.0,2019SJ00
GM0717 ,1740.0,2020SJ00
GM0717 ,1770.0,2021SJ00
GM0717 ,1810.0,2022SJ00
GM0717 ,1780.0,2023SJ00
GM0860 ,3700.0,2011SJ00
GM0860 ,3640.0,2012SJ00
GM0860 ,3480.0,2013SJ00
GM0860 ,3420.0,2014SJ00
GM0860 ,3320.0,2015SJ00
GM0860 ,3290.0,2016SJ00
GM0860 ,,2017SJ00
GM0860 ,,2018SJ00
GM0860 ,,2019SJ00
GM0860 ,,2020SJ00
GM0860 ,,2021SJ00
GM0860 ,,2022SJ00
GM0860 ,,2023SJ00
GM0861 ,3930.0,2011SJ00
GM0861 ,3810.0,2012SJ00
GM0861 ,3770.0,2013SJ00
GM0861 ,3680.0,2014SJ00
GM0861 ,3590.0,2015SJ00
GM0861 ,3560.0,2016SJ00
GM0861 ,3530.0,2017SJ00
GM0861 ,3590.0,2018SJ00
GM0861 ,3620.0,2019SJ00
GM0861 ,3630.0,2020SJ00
GM0861 ,3690.0,2021SJ00
GM0861 ,3640.0,2022SJ00
GM0861 ,3740.0,2023SJ00
GM0453 ,6120.0,2011SJ00
GM0453 ,5870.0,2012SJ00
GM0453 ,5640.0,2013SJ00
GM0453 ,5540.0,2014SJ00
GM0453 ,5390.0,2015SJ00
GM0453 ,5350.0,2016SJ00
GM0453 ,5360.0,2017SJ00
GM0453 ,5420.0,2018SJ00
GM0453 ,5430.0,2019SJ00
GM0453 ,5450.0,2020SJ00
GM0453 ,5360.0,2021SJ00
GM0453 ,5350.0,2022SJ00
GM0453 ,5340.0,2023SJ00
GM0983 ,8570.0,2011SJ00
GM0983 ,8450.0,2012SJ00
GM0983 ,8270.0,2013SJ00
GM0983 ,8070.0,2014SJ00
GM0983 ,7930.0,2015SJ00
GM0983 ,7850.0,2016SJ00
GM0983 ,7750.0,2017SJ00
GM0983 ,7670.0,2018SJ00
GM0983 ,7460.0,2019SJ00
GM0983 ,7320.0,2020SJ00
GM0983 ,7250.0,2021SJ00
GM0983 ,7280.0,2022SJ00
GM0983 ,7230.0,2023SJ00
GM0984 ,4050.0,2011SJ00
GM0984 ,3900.0,2012SJ00
GM0984 ,3810.0,2013SJ00
GM0984 ,3610.0,2014SJ00
GM0984 ,3520.0,2015SJ00
GM0984 ,3470.0,2016SJ00
GM0984 ,3400.0,2017SJ00
GM0984 ,3340.0,2018SJ00
GM0984 ,3320.0,2019SJ00
GM0984 ,3230.0,2020SJ00
GM0984 ,3170.0,2021SJ00
GM0984 ,3190.0,2022SJ00
GM0984 ,3170.0,2023SJ00
GM0620 ,1970.0,2011SJ00
GM0620 ,1950.0,2012SJ00
GM0620 ,1930.0,2013SJ00
GM0620 ,1870.0,2014SJ00
GM0620 ,1780.0,2015SJ00
GM0620 ,1760.0,2016SJ00
GM0620 ,1750.0,2017SJ00
GM0620 ,1790.0,2018SJ00
GM0620 ,,2019SJ00
GM0620 ,,2020SJ00
GM0620 ,,2021SJ00
GM0620 ,,2022SJ00
GM0620 ,,2023SJ00
GM1961 ,,2011SJ00
GM1961 ,,2012SJ00
GM1961 ,,2013SJ00
GM1961 ,,2014SJ00
GM1961 ,,2015SJ00
GM1961 ,,2016SJ00
GM1961 ,,2017SJ00
GM1961 ,,2018SJ00
GM1961 ,5020.0,2019SJ00
GM1961 ,5160.0,2020SJ00
GM1961 ,5190.0,2021SJ00
GM1961 ,5370.0,2022SJ00
GM1961 ,5560.0,2023SJ00
GM0622 ,5930.0,2011SJ00
GM0622 ,5810.0,2012SJ00
GM0622 ,5780.0,2013SJ00
GM0622 ,5790.0,2014SJ00
GM0622 ,5920.0,2015SJ00
GM0622 ,5970.0,2016SJ00
GM0622 ,6080.0,2017SJ00
GM0622 ,6090.0,2018SJ00
GM0622 ,6120.0,2019SJ00
GM0622 ,6240.0,2020SJ00
GM0622 ,6310.0,2021SJ00
GM0622 ,6420.0,2022SJ00
GM0622 ,6520.0,2023SJ00
GM0048 ,1400.0,2011SJ00
GM0048 ,1390.0,2012SJ00
GM0048 ,1360.0,2013SJ00
GM0048 ,1390.0,2014SJ00
GM0048 ,1290.0,2015SJ00
GM0048 ,1350.0,2016SJ00
GM0048 ,1340.0,2017SJ00
GM0048 ,,2018SJ00
GM0048 ,,2019SJ00
GM0048 ,,2020SJ00
GM0048 ,,2021SJ00
GM0048 ,,2022SJ00
GM0048 ,,2023SJ00
GM0096 ,120.0,2011SJ00
GM0096 ,100.0,2012SJ00
GM0096 ,100.0,2013SJ00
GM0096 ,90.0,2014SJ00
GM0096 ,80.0,2015SJ00
GM0096 ,70.0,2016SJ00
GM0096 ,60.0,2017SJ00
GM0096 ,60.0,2018SJ00
GM0096 ,60.0,2019SJ00
GM0096 ,50.0,2020SJ00
GM0096 ,50.0,2021SJ00
GM0096 ,50.0,2022SJ00
GM0096 ,50.0,2023SJ00
GM0718 ,3590.0,2011SJ00
GM0718 ,3590.0,2012SJ00
GM0718 ,3600.0,2013SJ00
GM0718 ,3580.0,2014SJ00
GM0718 ,3560.0,2015SJ00
GM0718 ,3550.0,2016SJ00
GM0718 ,3460.0,2017SJ00
GM0718 ,3380.0,2018SJ00
GM0718 ,3300.0,2019SJ00
GM0718 ,3220.0,2020SJ00
GM0718 ,3160.0,2021SJ00
GM0718 ,3140.0,2022SJ00
GM0718 ,3140.0,2023SJ00
GM0623 ,990.0,2011SJ00
GM0623 ,940.0,2012SJ00
GM0623 ,940.0,2013SJ00
GM0623 ,910.0,2014SJ00
GM0623 ,,2015SJ00
GM0623 ,,2016SJ00
GM0623 ,,2017SJ00
GM0623 ,,2018SJ00
GM0623 ,,2019SJ00
GM0623 ,,2020SJ00
GM0623 ,,2021SJ00
GM0623 ,,2022SJ00
GM0623 ,,2023SJ00
GM0986 ,1010.0,2011SJ00
GM0986 ,990.0,2012SJ00
GM0986 ,910.0,2013SJ00
GM0986 ,880.0,2014SJ00
GM0986 ,880.0,2015SJ00
GM0986 ,850.0,2016SJ00
GM0986 ,840.0,2017SJ00
GM0986 ,910.0,2018SJ00
GM0986 ,910.0,2019SJ00
GM0986 ,920.0,2020SJ00
GM0986 ,910.0,2021SJ00
GM0986 ,920.0,2022SJ00
GM0986 ,930.0,2023SJ00
GM1992 ,,2011SJ00
GM1992 ,,2012SJ00
GM1992 ,,2013SJ00
GM1992 ,,2014SJ00
GM1992 ,,2015SJ00
GM1992 ,,2016SJ00
GM1992 ,,2017SJ00
GM1992 ,,2018SJ00
GM1992 ,,2019SJ00
GM1992 ,,2020SJ00
GM1992 ,,2021SJ00
GM1992 ,,2022SJ00
GM1992 ,5580.0,2023SJ00
GM0626 ,2350.0,2011SJ00
GM0626 ,2360.0,2012SJ00
GM0626 ,2410.0,2013SJ00
GM0626 ,2410.0,2014SJ00
GM0626 ,2420.0,2015SJ00
GM0626 ,2430.0,2016SJ00
GM0626 ,2400.0,2017SJ00
GM0626 ,2430.0,2018SJ00
GM0626 ,2350.0,2019SJ00
GM0626 ,2360.0,2020SJ00
GM0626 ,2320.0,2021SJ00
GM0626 ,2270.0,2022SJ00
GM0626 ,2250.0,2023SJ00
GM0285 ,2060.0,2011SJ00
GM0285 ,2040.0,2012SJ00
GM0285 ,2020.0,2013SJ00
GM0285 ,1980.0,2014SJ00
GM0285 ,1960.0,2015SJ00
GM0285 ,1960.0,2016SJ00
GM0285 ,1990.0,2017SJ00
GM0285 ,2030.0,2018SJ00
GM0285 ,2040.0,2019SJ00
GM0285 ,2080.0,2020SJ00
GM0285 ,2040.0,2021SJ00
GM0285 ,2050.0,2022SJ00
GM0285 ,2030.0,2023SJ00
GM0865 ,2430.0,2011SJ00
GM0865 ,2410.0,2012SJ00
GM0865 ,2380.0,2013SJ00
GM0865 ,2400.0,2014SJ00
GM0865 ,2420.0,2015SJ00
GM0865 ,2440.0,2016SJ00
GM0865 ,2470.0,2017SJ00
GM0865 ,2470.0,2018SJ00
GM0865 ,2440.0,2019SJ00
GM0865 ,2530.0,2020SJ00
GM0865 ,2880.0,2021SJ00
GM0865 ,2900.0,2022SJ00
GM0865 ,2890.0,2023SJ00
GM1949 ,,2011SJ00
GM1949 ,,2012SJ00
GM1949 ,,2013SJ00
GM1949 ,,2014SJ00
GM1949 ,,2015SJ00
GM1949 ,,2016SJ00
GM1949 ,,2017SJ00
GM1949 ,3900.0,2018SJ00
GM1949 ,3820.0,2019SJ00
GM1949 ,3780.0,2020SJ00
GM1949 ,3730.0,2021SJ00
GM1949 ,3680.0,2022SJ00
GM1949 ,3670.0,2023SJ00
GM0866 ,1610.0,2011SJ00
GM0866 ,1600.0,2012SJ00
GM0866 ,1560.0,2013SJ00
GM0866 ,1550.0,2014SJ00
GM0866 ,1560.0,2015SJ00
GM0866 ,1570.0,2016SJ00
GM0866 ,1530.0,2017SJ00
GM0866 ,1550.0,2018SJ00
GM0866 ,1570.0,2019SJ00
GM0866 ,1560.0,2020SJ00
GM0866 ,1520.0,2021SJ00
GM0866 ,1570.0,2022SJ00
GM0866 ,1580.0,2023SJ00
GM0867 ,4130.0,2011SJ00
GM0867 ,4070.0,2012SJ00
GM0867 ,3960.0,2013SJ00
GM0867 ,3950.0,2014SJ00
GM0867 ,3910.0,2015SJ00
GM0867 ,3910.0,2016SJ00
GM0867 ,3880.0,2017SJ00
GM0867 ,3870.0,2018SJ00
GM0867 ,3860.0,2019SJ00
GM0867 ,3840.0,2020SJ00
GM0867 ,3770.0,2021SJ00
GM0867 ,3810.0,2022SJ00
GM0867 ,3830.0,2023SJ00
GM0627 ,2420.0,2011SJ00
GM0627 ,2360.0,2012SJ00
GM0627 ,2320.0,2013SJ00
GM0627 ,2310.0,2014SJ00
GM0627 ,2330.0,2015SJ00
GM0627 ,2350.0,2016SJ00
GM0627 ,2400.0,2017SJ00
GM0627 ,2510.0,2018SJ00
GM0627 ,2640.0,2019SJ00
GM0627 ,2760.0,2020SJ00
GM0627 ,2910.0,2021SJ00
GM0627 ,3080.0,2022SJ00
GM0627 ,3280.0,2023SJ00
GM0289 ,2690.0,2011SJ00
GM0289 ,2650.0,2012SJ00
GM0289 ,2630.0,2013SJ00
GM0289 ,2610.0,2014SJ00
GM0289 ,2600.0,2015SJ00
GM0289 ,2590.0,2016SJ00
GM0289 ,2560.0,2017SJ00
GM0289 ,2580.0,2018SJ00
GM0289 ,2580.0,2019SJ00
GM0289 ,2640.0,2020SJ00
GM0289 ,2570.0,2021SJ00
GM0289 ,2560.0,2022SJ00
GM0289 ,2550.0,2023SJ00
GM0629 ,2080.0,2011SJ00
GM0629 ,2050.0,2012SJ00
GM0629 ,2010.0,2013SJ00
GM0629 ,2010.0,2014SJ00
GM0629 ,1980.0,2015SJ00
GM0629 ,2000.0,2016SJ00
GM0629 ,1980.0,2017SJ00
GM0629 ,1950.0,2018SJ00
GM0629 ,1980.0,2019SJ00
GM0629 ,2020.0,2020SJ00
GM0629 ,2070.0,2021SJ00
GM0629 ,2050.0,2022SJ00
GM0629 ,2050.0,2023SJ00
GM0852 ,1610.0,2011SJ00
GM0852 ,1580.0,2012SJ00
GM0852 ,1600.0,2013SJ00
GM0852 ,1570.0,2014SJ00
GM0852 ,1550.0,2015SJ00
GM0852 ,1510.0,2016SJ00
GM0852 ,1490.0,2017SJ00
GM0852 ,1490.0,2018SJ00
GM0852 ,1510.0,2019SJ00
GM0852 ,1510.0,2020SJ00
GM0852 ,1510.0,2021SJ00
GM0852 ,1490.0,2022SJ00
GM0852 ,1450.0,2023SJ00
GM0988 ,4010.0,2011SJ00
GM0988 ,3840.0,2012SJ00
GM0988 ,3770.0,2013SJ00
GM0988 ,3710.0,2014SJ00
GM0988 ,3640.0,2015SJ00
GM0988 ,3690.0,2016SJ00
GM0988 ,3670.0,2017SJ00
GM0988 ,3700.0,2018SJ00
GM0988 ,3640.0,2019SJ00
GM0988 ,3600.0,2020SJ00
GM0988 ,3510.0,2021SJ00
GM0988 ,3550.0,2022SJ00
GM0988 ,3570.0,2023SJ00
