RegioS,MannenEnVrouwen_4,Perioden
GM0993,,2018JJ00
GM0993,,2019JJ00
GM0993,,2020JJ00
GM0993,,2021JJ00
GM0993,,2022JJ00
GM0993,,2023JJ00
GM0938,8.2,1988JJ00
GM0938,7.1,1989JJ00
GM0938,8.0,1990JJ00
GM0938,6.9,1991JJ00
GM0938,7.6,1992JJ00
GM0938,8.1,1993JJ00
GM0938,8.6,1994JJ00
GM0938,8.5,1995JJ00
GM0938,7.8,1996JJ00
GM0938,9.5,1997JJ00
GM0938,9.4,1998JJ00
GM0938,8.4,1999JJ00
GM0938,8.8,2000JJ00
GM0938,7.4,2001JJ00
GM0938,8.2,2002JJ00
GM0938,9.5,2003JJ00
GM0938,9.2,2004JJ00
GM0938,10.1,2005JJ00
GM0938,8.1,2006JJ00
GM0938,7.1,2007JJ00
GM0938,7.6,2008JJ00
GM0938,7.4,2009JJ00
GM0938,8.1,2010JJ00
GM0938,9.2,2011JJ00
GM0938,9.4,2012JJ00
GM0938,8.7,2013JJ00
GM0938,10.1,2014JJ00
GM0938,10.1,2015JJ00
GM0938,9.5,2016JJ00
GM0938,10.6,2017JJ00
GM0938,12.1,2018JJ00
GM0938,11.5,2019JJ00
GM0938,14.1,2020JJ00
GM0938,13.6,2021JJ00
GM0938,12.7,2022JJ00
GM0938,13.4,2023JJ00
GM0813,6.3,1988JJ00
GM0813,4.6,1989JJ00
GM0813,6.5,1990JJ00
GM0813,8.3,1991JJ00
GM0813,6.7,1992JJ00
GM0813,9.5,1993JJ00
GM0813,,1994JJ00
GM0813,,1995JJ00
GM0813,,1996JJ00
GM0813,,1997JJ00
GM0813,,1998JJ00
GM0813,,1999JJ00
GM0813,,2000JJ00
GM0813,,2001JJ00
GM0813,,2002JJ00
GM0813,,2003JJ00
GM0813,,2004JJ00
GM0813,,2005JJ00
GM0813,,2006JJ00
GM0813,,2007JJ00
GM0813,,2008JJ00
GM0813,,2009JJ00
GM0813,,2010JJ00
GM0813,,2011JJ00
GM0813,,2012JJ00
GM0813,,2013JJ00
GM0813,,2014JJ00
GM0813,,2015JJ00
GM0813,,2016JJ00
GM0813,,2017JJ00
GM0813,,2018JJ00
GM0813,,2019JJ00
GM0813,,2020JJ00
GM0813,,2021JJ00
GM0813,,2022JJ00
GM0813,,2023JJ00
GM1948,,1988JJ00
GM1948,,1989JJ00
GM1948,,1990JJ00
GM1948,,1991JJ00
GM1948,,1992JJ00
GM1948,,1993JJ00
GM1948,,1994JJ00
GM1948,,1995JJ00
GM1948,,1996JJ00
GM1948,,1997JJ00
GM1948,,1998JJ00
GM1948,,1999JJ00
GM1948,,2000JJ00
GM1948,,2001JJ00
GM1948,,2002JJ00
GM1948,,2003JJ00
GM1948,,2004JJ00
GM1948,,2005JJ00
GM1948,,2006JJ00
GM1948,,2007JJ00
GM1948,,2008JJ00
GM1948,,2009JJ00
GM1948,,2010JJ00
GM1948,,2011JJ00
GM1948,,2012JJ00
GM1948,,2013JJ00
GM1948,,2014JJ00
GM1948,,2015JJ00
GM1948,,2016JJ00
GM1948,8.8,2017JJ00
GM1948,8.5,2018JJ00
GM1948,8.9,2019JJ00
GM1948,11.3,2020JJ00
GM1948,9.3,2021JJ00
GM1948,9.4,2022JJ00
GM1948,9.8,2023JJ00
GM0941,7.4,1988JJ00
GM0941,7.4,1989JJ00
GM0941,5.9,1990JJ00
GM0941,8.5,1991JJ00
GM0941,6.3,1992JJ00
GM0941,9.3,1993JJ00
GM0941,5.2,1994JJ00
GM0941,5.7,1995JJ00
GM0941,8.3,1996JJ00
GM0941,6.7,1997JJ00
GM0941,7.6,1998JJ00
GM0941,7.9,1999JJ00
GM0941,9.4,2000JJ00
GM0941,6.0,2001JJ00
GM0941,7.2,2002JJ00
GM0941,8.2,2003JJ00
GM0941,6.8,2004JJ00
GM0941,8.7,2005JJ00
GM0941,8.5,2006JJ00
GM0941,7.1,2007JJ00
GM0941,9.4,2008JJ00
GM0941,7.8,2009JJ00
GM0941,,2010JJ00
GM0941,,2011JJ00
GM0941,,2012JJ00
GM0941,,2013JJ00
GM0941,,2014JJ00
GM0941,,2015JJ00
GM0941,,2016JJ00
GM0941,,2017JJ00
GM0941,,2018JJ00
GM0941,,2019JJ00
GM0941,,2020JJ00
GM0941,,2021JJ00
GM0941,,2022JJ00
GM0941,,2023JJ00
GM0939,7.5,1988JJ00
GM0939,4.1,1989JJ00
GM0939,4.1,1990JJ00
GM0939,5.3,1991JJ00
GM0939,5.7,1992JJ00
GM0939,,1993JJ00
GM0939,,1994JJ00
GM0939,,1995JJ00
GM0939,,1996JJ00
GM0939,,1997JJ00
GM0939,,1998JJ00
GM0939,,1999JJ00
GM0939,,2000JJ00
GM0939,,2001JJ00
GM0939,,2002JJ00
GM0939,,2003JJ00
GM0939,,2004JJ00
GM0939,,2005JJ00
GM0939,,2006JJ00
GM0939,,2007JJ00
GM0939,,2008JJ00
GM0939,,2009JJ00
GM0939,,2010JJ00
GM0939,,2011JJ00
GM0939,,2012JJ00
GM0939,,2013JJ00
GM0939,,2014JJ00
GM0939,,2015JJ00
GM0939,,2016JJ00
GM0939,,2017JJ00
GM0939,,2018JJ00
GM0939,,2019JJ00
GM0939,,2020JJ00
GM0939,,2021JJ00
GM0939,,2022JJ00
GM0939,,2023JJ00
GM0083,9.6,1988JJ00
GM0083,8.0,1989JJ00
GM0083,8.5,1990JJ00
GM0083,9.0,1991JJ00
GM0083,8.0,1992JJ00
GM0083,7.7,1993JJ00
GM0083,10.1,1994JJ00
GM0083,7.7,1995JJ00
GM0083,7.2,1996JJ00
GM0083,6.4,1997JJ00
GM0083,6.5,1998JJ00
GM0083,7.7,1999JJ00
GM0083,6.2,2000JJ00
GM0083,7.4,2001JJ00
GM0083,7.6,2002JJ00
GM0083,8.0,2003JJ00
GM0083,7.5,2004JJ00
GM0083,6.8,2005JJ00
GM0083,6.1,2006JJ00
GM0083,6.9,2007JJ00
GM0083,5.7,2008JJ00
GM0083,7.9,2009JJ00
GM0083,6.5,2010JJ00
GM0083,,2011JJ00
GM0083,,2012JJ00
GM0083,,2013JJ00
GM0083,,2014JJ00
GM0083,,2015JJ00
GM0083,,2016JJ00
GM0083,,2017JJ00
GM0083,,2018JJ00
GM0083,,2019JJ00
GM0083,,2020JJ00
GM0083,,2021JJ00
GM0083,,2022JJ00
GM0083,,2023JJ00
GM1908,,1988JJ00
GM1908,,1989JJ00
GM1908,,1990JJ00
GM1908,,1991JJ00
GM1908,,1992JJ00
GM1908,,1993JJ00
GM1908,,1994JJ00
GM1908,,1995JJ00
GM1908,,1996JJ00
GM1908,,1997JJ00
GM1908,,1998JJ00
GM1908,,1999JJ00
GM1908,,2000JJ00
GM1908,,2001JJ00
GM1908,,2002JJ00
GM1908,,2003JJ00
GM1908,,2004JJ00
GM1908,,2005JJ00
GM1908,,2006JJ00
GM1908,,2007JJ00
GM1908,,2008JJ00
GM1908,,2009JJ00
GM1908,,2010JJ00
GM1908,7.1,2011JJ00
GM1908,7.3,2012JJ00
GM1908,7.3,2013JJ00
GM1908,7.3,2014JJ00
GM1908,8.4,2015JJ00
GM1908,9.3,2016JJ00
GM1908,7.6,2017JJ00
GM1908,,2018JJ00
GM1908,,2019JJ00
GM1908,,2020JJ00
GM1908,,2021JJ00
GM1908,,2022JJ00
GM1908,,2023JJ00
GM1987,,1988JJ00
GM1987,,1989JJ00
GM1987,,1990JJ00
GM1987,,1991JJ00
GM1987,8.3,1992JJ00
GM1987,9.2,1993JJ00
GM1987,7.6,1994JJ00
GM1987,7.8,1995JJ00
GM1987,7.5,1996JJ00
GM1987,10.2,1997JJ00
GM1987,9.1,1998JJ00
GM1987,9.6,1999JJ00
GM1987,8.0,2000JJ00
GM1987,7.6,2001JJ00
GM1987,8.8,2002JJ00
GM1987,7.3,2003JJ00
GM1987,8.2,2004JJ00
GM1987,8.7,2005JJ00
GM1987,8.0,2006JJ00
GM1987,7.7,2007JJ00
GM1987,8.2,2008JJ00
GM1987,7.7,2009JJ00
GM1987,8.9,2010JJ00
GM1987,8.6,2011JJ00
GM1987,8.4,2012JJ00
GM1987,8.9,2013JJ00
GM1987,8.8,2014JJ00
GM1987,8.8,2015JJ00
GM1987,8.8,2016JJ00
GM1987,9.2,2017JJ00
GM1987,,2018JJ00
GM1987,,2019JJ00
GM1987,,2020JJ00
GM1987,,2021JJ00
GM1987,,2022JJ00
GM1987,,2023JJ00
GM0119,11.4,1988JJ00
GM0119,10.7,1989JJ00
GM0119,11.7,1990JJ00
GM0119,12.4,1991JJ00
GM0119,11.5,1992JJ00
GM0119,11.8,1993JJ00
GM0119,11.8,1994JJ00
GM0119,12.2,1995JJ00
GM0119,10.1,1996JJ00
GM0119,10.7,1997JJ00
GM0119,10.6,1998JJ00
GM0119,9.6,1999JJ00
GM0119,10.3,2000JJ00
GM0119,9.0,2001JJ00
GM0119,9.8,2002JJ00
GM0119,8.5,2003JJ00
GM0119,8.8,2004JJ00
GM0119,8.3,2005JJ00
GM0119,9.2,2006JJ00
GM0119,8.5,2007JJ00
GM0119,9.0,2008JJ00
GM0119,7.9,2009JJ00
GM0119,8.0,2010JJ00
GM0119,8.2,2011JJ00
GM0119,9.5,2012JJ00
GM0119,9.0,2013JJ00
GM0119,8.9,2014JJ00
GM0119,8.9,2015JJ00
GM0119,9.7,2016JJ00
GM0119,10.4,2017JJ00
GM0119,10.1,2018JJ00
GM0119,9.9,2019JJ00
GM0119,9.4,2020JJ00
GM0119,11.3,2021JJ00
GM0119,10.4,2022JJ00
GM0119,10.5,2023JJ00
GM0687,8.6,1988JJ00
GM0687,9.3,1989JJ00
GM0687,8.9,1990JJ00
GM0687,9.5,1991JJ00
GM0687,9.2,1992JJ00
GM0687,9.4,1993JJ00
GM0687,8.7,1994JJ00
GM0687,8.7,1995JJ00
GM0687,9.6,1996JJ00
GM0687,8.7,1997JJ00
GM0687,9.3,1998JJ00
GM0687,10.0,1999JJ00
GM0687,9.8,2000JJ00
GM0687,11.3,2001JJ00
GM0687,10.6,2002JJ00
GM0687,9.2,2003JJ00
GM0687,9.6,2004JJ00
GM0687,9.9,2005JJ00
GM0687,8.8,2006JJ00
GM0687,8.8,2007JJ00
GM0687,8.5,2008JJ00
GM0687,8.7,2009JJ00
GM0687,8.5,2010JJ00
GM0687,9.3,2011JJ00
GM0687,9.2,2012JJ00
GM0687,8.4,2013JJ00
GM0687,8.7,2014JJ00
GM0687,8.5,2015JJ00
GM0687,9.2,2016JJ00
GM0687,9.2,2017JJ00
GM0687,9.9,2018JJ00
GM0687,10.1,2019JJ00
GM0687,9.0,2020JJ00
GM0687,12.1,2021JJ00
GM0687,10.1,2022JJ00
GM0687,9.8,2023JJ00
GM0559,9.3,1988JJ00
GM0559,11.0,1989JJ00
GM0559,10.8,1990JJ00
GM0559,11.6,1991JJ00
GM0559,11.3,1992JJ00
GM0559,10.7,1993JJ00
GM0559,11.2,1994JJ00
GM0559,11.6,1995JJ00
GM0559,9.5,1996JJ00
GM0559,13.4,1997JJ00
GM0559,11.7,1998JJ00
GM0559,11.9,1999JJ00
GM0559,12.1,2000JJ00
GM0559,11.0,2001JJ00
GM0559,11.7,2002JJ00
GM0559,11.7,2003JJ00
GM0559,11.6,2004JJ00
GM0559,9.6,2005JJ00
GM0559,11.6,2006JJ00
GM0559,11.2,2007JJ00
GM0559,10.6,2008JJ00
GM0559,10.7,2009JJ00
GM0559,10.8,2010JJ00
GM0559,9.8,2011JJ00
GM0559,11.9,2012JJ00
GM0559,,2013JJ00
GM0559,,2014JJ00
GM0559,,2015JJ00
GM0559,,2016JJ00
GM0559,,2017JJ00
GM0559,,2018JJ00
GM0559,,2019JJ00
GM0559,,2020JJ00
GM0559,,2021JJ00
GM0559,,2022JJ00
GM0559,,2023JJ00
GM0027,11.5,1988JJ00
GM0027,12.3,1989JJ00
GM0027,,1990JJ00
GM0027,,1991JJ00
GM0027,,1992JJ00
GM0027,,1993JJ00
GM0027,,1994JJ00
GM0027,,1995JJ00
GM0027,,1996JJ00
GM0027,,1997JJ00
GM0027,,1998JJ00
GM0027,,1999JJ00
GM0027,,2000JJ00
GM0027,,2001JJ00
GM0027,,2002JJ00
GM0027,,2003JJ00
GM0027,,2004JJ00
GM0027,,2005JJ00
GM0027,,2006JJ00
GM0027,,2007JJ00
GM0027,,2008JJ00
GM0027,,2009JJ00
GM0027,,2010JJ00
GM0027,,2011JJ00
GM0027,,2012JJ00
GM0027,,2013JJ00
GM0027,,2014JJ00
GM0027,,2015JJ00
GM0027,,2016JJ00
GM0027,,2017JJ00
GM0027,,2018JJ00
GM0027,,2019JJ00
GM0027,,2020JJ00
GM0027,,2021JJ00
GM0027,,2022JJ00
GM0027,,2023JJ00
GM1842,,1988JJ00
GM1842,,1989JJ00
GM1842,,1990JJ00
GM1842,,1991JJ00
GM1842,,1992JJ00
GM1842,,1993JJ00
GM1842,,1994JJ00
GM1842,,1995JJ00
GM1842,,1996JJ00
GM1842,,1997JJ00
GM1842,,1998JJ00
GM1842,,1999JJ00
GM1842,,2000JJ00
GM1842,,2001JJ00
GM1842,,2002JJ00
GM1842,,2003JJ00
GM1842,4.7,2004JJ00
GM1842,4.9,2005JJ00
GM1842,4.9,2006JJ00
GM1842,3.8,2007JJ00
GM1842,5.1,2008JJ00
GM1842,5.2,2009JJ00
GM1842,5.8,2010JJ00
GM1842,6.1,2011JJ00
GM1842,5.7,2012JJ00
GM1842,5.1,2013JJ00
GM1842,6.5,2014JJ00
GM1842,8.3,2015JJ00
GM1842,6.4,2016JJ00
GM1842,7.8,2017JJ00
GM1842,6.7,2018JJ00
GM1842,7.2,2019JJ00
GM1842,7.1,2020JJ00
GM1842,7.4,2021JJ00
GM1842,8.5,2022JJ00
GM1842,7.9,2023JJ00
GM1731,,1988JJ00
GM1731,,1989JJ00
GM1731,,1990JJ00
GM1731,,1991JJ00
GM1731,,1992JJ00
GM1731,,1993JJ00
GM1731,,1994JJ00
GM1731,,1995JJ00
GM1731,,1996JJ00
GM1731,,1997JJ00
GM1731,,1998JJ00
GM1731,,1999JJ00
GM1731,9.5,2000JJ00
GM1731,8.8,2001JJ00
GM1731,9.7,2002JJ00
GM1731,9.6,2003JJ00
GM1731,8.5,2004JJ00
GM1731,8.9,2005JJ00
GM1731,8.6,2006JJ00
GM1731,8.6,2007JJ00
GM1731,8.9,2008JJ00
GM1731,8.3,2009JJ00
GM1731,8.4,2010JJ00
GM1731,9.0,2011JJ00
GM1731,9.1,2012JJ00
GM1731,10.5,2013JJ00
GM1731,8.5,2014JJ00
GM1731,11.0,2015JJ00
GM1731,10.8,2016JJ00
GM1731,9.9,2017JJ00
GM1731,10.2,2018JJ00
GM1731,11.1,2019JJ00
GM1731,11.1,2020JJ00
GM1731,11.3,2021JJ00
GM1731,11.8,2022JJ00
GM1731,10.3,2023JJ00
GM1952,,1988JJ00
GM1952,,1989JJ00
GM1952,,1990JJ00
GM1952,,1991JJ00
GM1952,,1992JJ00
GM1952,,1993JJ00
GM1952,,1994JJ00
GM1952,,1995JJ00
GM1952,,1996JJ00
GM1952,,1997JJ00
GM1952,,1998JJ00
GM1952,,1999JJ00
GM1952,,2000JJ00
GM1952,,2001JJ00
GM1952,,2002JJ00
GM1952,,2003JJ00
GM1952,,2004JJ00
GM1952,,2005JJ00
GM1952,,2006JJ00
GM1952,,2007JJ00
GM1952,,2008JJ00
GM1952,,2009JJ00
GM1952,,2010JJ00
GM1952,,2011JJ00
GM1952,,2012JJ00
GM1952,,2013JJ00
GM1952,,2014JJ00
GM1952,,2015JJ00
GM1952,,2016JJ00
GM1952,,2017JJ00
GM1952,10.2,2018JJ00
GM1952,9.5,2019JJ00
GM1952,10.0,2020JJ00
GM1952,10.9,2021JJ00
GM1952,11.4,2022JJ00
GM1952,11.4,2023JJ00
GM0688,6.1,1988JJ00
GM0688,7.3,1989JJ00
GM0688,7.3,1990JJ00
GM0688,6.4,1991JJ00
GM0688,10.0,1992JJ00
GM0688,5.1,1993JJ00
GM0688,6.5,1994JJ00
GM0688,3.4,1995JJ00
GM0688,7.8,1996JJ00
GM0688,,1997JJ00
GM0688,,1998JJ00
GM0688,,1999JJ00
GM0688,,2000JJ00
GM0688,,2001JJ00
GM0688,,2002JJ00
GM0688,,2003JJ00
GM0688,,2004JJ00
GM0688,,2005JJ00
GM0688,,2006JJ00
GM0688,,2007JJ00
GM0688,,2008JJ00
GM0688,,2009JJ00
GM0688,,2010JJ00
GM0688,,2011JJ00
GM0688,,2012JJ00
GM0688,,2013JJ00
GM0688,,2014JJ00
GM0688,,2015JJ00
GM0688,,2016JJ00
GM0688,,2017JJ00
GM0688,,2018JJ00
GM0688,,2019JJ00
GM0688,,2020JJ00
GM0688,,2021JJ00
GM0688,,2022JJ00
GM0688,,2023JJ00
GM1697,,1988JJ00
GM1697,,1989JJ00
GM1697,,1990JJ00
GM1697,,1991JJ00
GM1697,,1992JJ00
GM1697,,1993JJ00
GM1697,,1994JJ00
GM1697,,1995JJ00
GM1697,,1996JJ00
GM1697,,1997JJ00
GM1697,9.0,1998JJ00
GM1697,7.9,1999JJ00
GM1697,,2000JJ00
GM1697,,2001JJ00
GM1697,,2002JJ00
GM1697,,2003JJ00
GM1697,,2004JJ00
GM1697,,2005JJ00
GM1697,,2006JJ00
GM1697,,2007JJ00
GM1697,,2008JJ00
GM1697,,2009JJ00
GM1697,,2010JJ00
GM1697,,2011JJ00
GM1697,,2012JJ00
GM1697,,2013JJ00
GM1697,,2014JJ00
GM1697,,2015JJ00
GM1697,,2016JJ00
GM1697,,2017JJ00
GM1697,,2018JJ00
GM1697,,2019JJ00
GM1697,,2020JJ00
GM1697,,2021JJ00
GM1697,,2022JJ00
GM1697,,2023JJ00
GM0028,7.4,1988JJ00
GM0028,7.4,1989JJ00
GM0028,,1990JJ00
GM0028,,1991JJ00
GM0028,,1992JJ00
GM0028,,1993JJ00
GM0028,,1994JJ00
GM0028,,1995JJ00
GM0028,,1996JJ00
GM0028,,1997JJ00
GM0028,,1998JJ00
GM0028,,1999JJ00
GM0028,,2000JJ00
GM0028,,2001JJ00
GM0028,,2002JJ00
GM0028,,2003JJ00
GM0028,,2004JJ00
GM0028,,2005JJ00
GM0028,,2006JJ00
GM0028,,2007JJ00
GM0028,,2008JJ00
GM0028,,2009JJ00
GM0028,,2010JJ00
GM0028,,2011JJ00
GM0028,,2012JJ00
GM0028,,2013JJ00
GM0028,,2014JJ00
GM0028,,2015JJ00
GM0028,,2016JJ00
GM0028,,2017JJ00
GM0028,,2018JJ00
GM0028,,2019JJ00
GM0028,,2020JJ00
GM0028,,2021JJ00
GM0028,,2022JJ00
GM0028,,2023JJ00
GM0814,5.1,1988JJ00
GM0814,5.6,1989JJ00
GM0814,5.1,1990JJ00
GM0814,6.3,1991JJ00
GM0814,6.6,1992JJ00
GM0814,5.9,1993JJ00
GM0814,7.6,1994JJ00
GM0814,5.8,1995JJ00
GM0814,7.8,1996JJ00
GM0814,5.3,1997JJ00
GM0814,7.8,1998JJ00
GM0814,6.5,1999JJ00
GM0814,6.7,2000JJ00
GM0814,5.8,2001JJ00
GM0814,7.8,2002JJ00
GM0814,8.2,2003JJ00
GM0814,,2004JJ00
GM0814,,2005JJ00
GM0814,,2006JJ00
GM0814,,2007JJ00
GM0814,,2008JJ00
GM0814,,2009JJ00
GM0814,,2010JJ00
GM0814,,2011JJ00
GM0814,,2012JJ00
GM0814,,2013JJ00
GM0814,,2014JJ00
GM0814,,2015JJ00
GM0814,,2016JJ00
GM0814,,2017JJ00
GM0814,,2018JJ00
GM0814,,2019JJ00
GM0814,,2020JJ00
GM0814,,2021JJ00
GM0814,,2022JJ00
GM0814,,2023JJ00
GM0336,5.1,1988JJ00
GM0336,,1989JJ00
GM0336,,1990JJ00
GM0336,,1991JJ00
GM0336,,1992JJ00
GM0336,,1993JJ00
GM0336,,1994JJ00
GM0336,,1995JJ00
GM0336,,1996JJ00
GM0336,,1997JJ00
GM0336,,1998JJ00
GM0336,,1999JJ00
GM0336,,2000JJ00
GM0336,,2001JJ00
GM0336,,2002JJ00
GM0336,,2003JJ00
GM0336,,2004JJ00
GM0336,,2005JJ00
GM0336,,2006JJ00
GM0336,,2007JJ00
GM0336,,2008JJ00
GM0336,,2009JJ00
GM0336,,2010JJ00
GM0336,,2011JJ00
GM0336,,2012JJ00
GM0336,,2013JJ00
GM0336,,2014JJ00
GM0336,,2015JJ00
GM0336,,2016JJ00
GM0336,,2017JJ00
GM0336,,2018JJ00
GM0336,,2019JJ00
GM0336,,2020JJ00
GM0336,,2021JJ00
GM0336,,2022JJ00
GM0336,,2023JJ00
GM0815,6.3,1988JJ00
GM0815,7.8,1989JJ00
GM0815,7.2,1990JJ00
GM0815,7.5,1991JJ00
GM0815,8.3,1992JJ00
GM0815,5.2,1993JJ00
GM0815,6.5,1994JJ00
GM0815,7.1,1995JJ00
GM0815,6.7,1996JJ00
GM0815,6.1,1997JJ00
GM0815,6.4,1998JJ00
GM0815,6.4,1999JJ00
GM0815,7.2,2000JJ00
GM0815,8.6,2001JJ00
GM0815,7.3,2002JJ00
GM0815,9.4,2003JJ00
GM0815,6.6,2004JJ00
GM0815,7.5,2005JJ00
GM0815,6.9,2006JJ00
GM0815,7.4,2007JJ00
GM0815,6.4,2008JJ00
GM0815,7.6,2009JJ00
GM0815,9.3,2010JJ00
GM0815,8.0,2011JJ00
GM0815,7.1,2012JJ00
GM0815,9.7,2013JJ00
GM0815,8.6,2014JJ00
GM0815,8.3,2015JJ00
GM0815,11.4,2016JJ00
GM0815,10.1,2017JJ00
GM0815,9.0,2018JJ00
GM0815,8.4,2019JJ00
GM0815,11.4,2020JJ00
GM0815,9.5,2021JJ00
GM0815,,2022JJ00
GM0815,,2023JJ00
GM0265,7.8,1988JJ00
GM0265,7.9,1989JJ00
GM0265,5.4,1990JJ00
GM0265,6.4,1991JJ00
GM0265,9.1,1992JJ00
GM0265,6.5,1993JJ00
GM0265,7.3,1994JJ00
GM0265,6.9,1995JJ00
GM0265,6.6,1996JJ00
GM0265,7.0,1997JJ00
GM0265,6.4,1998JJ00
GM0265,9.3,1999JJ00
GM0265,8.7,2000JJ00
GM0265,8.5,2001JJ00
GM0265,8.1,2002JJ00
GM0265,10.3,2003JJ00
GM0265,5.8,2004JJ00
GM0265,6.8,2005JJ00
GM0265,7.5,2006JJ00
GM0265,7.7,2007JJ00
GM0265,8.7,2008JJ00
GM0265,7.3,2009JJ00
GM0265,7.3,2010JJ00
GM0265,7.9,2011JJ00
GM0265,9.0,2012JJ00
GM0265,7.8,2013JJ00
GM0265,6.6,2014JJ00
GM0265,,2015JJ00
GM0265,,2016JJ00
GM0265,,2017JJ00
GM0265,,2018JJ00
GM0265,,2019JJ00
GM0265,,2020JJ00
GM0265,,2021JJ00
GM0265,,2022JJ00
GM0265,,2023JJ00
GM1709,,1988JJ00
GM1709,,1989JJ00
GM1709,,1990JJ00
GM1709,,1991JJ00
GM1709,,1992JJ00
GM1709,,1993JJ00
GM1709,,1994JJ00
GM1709,,1995JJ00
GM1709,,1996JJ00
GM1709,,1997JJ00
GM1709,,1998JJ00
GM1709,8.5,1999JJ00
GM1709,8.9,2000JJ00
GM1709,8.9,2001JJ00
GM1709,9.1,2002JJ00
GM1709,9.1,2003JJ00
GM1709,9.7,2004JJ00
GM1709,8.7,2005JJ00
GM1709,8.7,2006JJ00
GM1709,7.9,2007JJ00
GM1709,8.5,2008JJ00
GM1709,9.0,2009JJ00
GM1709,8.1,2010JJ00
GM1709,8.5,2011JJ00
GM1709,9.2,2012JJ00
GM1709,7.9,2013JJ00
GM1709,8.7,2014JJ00
GM1709,9.7,2015JJ00
GM1709,8.6,2016JJ00
GM1709,9.4,2017JJ00
GM1709,10.3,2018JJ00
GM1709,10.0,2019JJ00
GM1709,10.6,2020JJ00
GM1709,11.7,2021JJ00
GM1709,9.9,2022JJ00
GM1709,9.4,2023JJ00
GM0816,5.9,1988JJ00
GM0816,9.1,1989JJ00
GM0816,7.2,1990JJ00
GM0816,8.4,1991JJ00
GM0816,10.1,1992JJ00
GM0816,8.6,1993JJ00
GM0816,8.6,1994JJ00
GM0816,6.3,1995JJ00
GM0816,7.9,1996JJ00
GM0816,,1997JJ00
GM0816,,1998JJ00
GM0816,,1999JJ00
GM0816,,2000JJ00
GM0816,,2001JJ00
GM0816,,2002JJ00
GM0816,,2003JJ00
GM0816,,2004JJ00
GM0816,,2005JJ00
GM0816,,2006JJ00
GM0816,,2007JJ00
GM0816,,2008JJ00
GM0816,,2009JJ00
GM0816,,2010JJ00
GM0816,,2011JJ00
GM0816,,2012JJ00
GM0816,,2013JJ00
GM0816,,2014JJ00
GM0816,,2015JJ00
GM0816,,2016JJ00
GM0816,,2017JJ00
GM0816,,2018JJ00
GM0816,,2019JJ00
GM0816,,2020JJ00
GM0816,,2021JJ00
GM0816,,2022JJ00
GM0816,,2023JJ00
GM0647,,1988JJ00
GM0647,,1989JJ00
GM0647,,1990JJ00
GM0647,7.8,1991JJ00
GM0647,7.2,1992JJ00
GM0647,,1993JJ00
GM0647,,1994JJ00
GM0647,,1995JJ00
GM0647,,1996JJ00
GM0647,,1997JJ00
GM0647,,1998JJ00
GM0647,,1999JJ00
GM0647,,2000JJ00
GM0647,,2001JJ00
GM0647,,2002JJ00
GM0647,,2003JJ00
GM0647,,2004JJ00
GM0647,,2005JJ00
GM0647,,2006JJ00
GM0647,,2007JJ00
GM0647,,2008JJ00
GM0647,,2009JJ00
GM0647,,2010JJ00
GM0647,,2011JJ00
GM0647,,2012JJ00
GM0647,,2013JJ00
GM0647,,2014JJ00
GM0647,,2015JJ00
GM0647,,2016JJ00
GM0647,,2017JJ00
GM0647,,2018JJ00
GM0647,,2019JJ00
GM0647,,2020JJ00
GM0647,,2021JJ00
GM0647,,2022JJ00
GM0647,,2023JJ00
GM0560,6.2,1988JJ00
GM0560,8.5,1989JJ00
GM0560,8.9,1990JJ00
GM0560,,1991JJ00
GM0560,,1992JJ00
GM0560,,1993JJ00
GM0560,,1994JJ00
GM0560,,1995JJ00
GM0560,,1996JJ00
GM0560,,1997JJ00
GM0560,,1998JJ00
GM0560,,1999JJ00
GM0560,,2000JJ00
GM0560,,2001JJ00
GM0560,,2002JJ00
GM0560,,2003JJ00
GM0560,,2004JJ00
GM0560,,2005JJ00
GM0560,,2006JJ00
GM0560,,2007JJ00
GM0560,,2008JJ00
GM0560,,2009JJ00
GM0560,,2010JJ00
GM0560,,2011JJ00
GM0560,,2012JJ00
GM0560,,2013JJ00
GM0560,,2014JJ00
GM0560,,2015JJ00
GM0560,,2016JJ00
GM0560,,2017JJ00
GM0560,,2018JJ00
GM0560,,2019JJ00
GM0560,,2020JJ00
GM0560,,2021JJ00
GM0560,,2022JJ00
GM0560,,2023JJ00
GM1978,,1988JJ00
GM1978,,1989JJ00
GM1978,,1990JJ00
GM1978,,1991JJ00
GM1978,,1992JJ00
GM1978,,1993JJ00
GM1978,,1994JJ00
GM1978,,1995JJ00
GM1978,,1996JJ00
GM1978,,1997JJ00
GM1978,,1998JJ00
GM1978,,1999JJ00
GM1978,,2000JJ00
GM1978,,2001JJ00
GM1978,,2002JJ00
GM1978,,2003JJ00
GM1978,,2004JJ00
GM1978,,2005JJ00
GM1978,,2006JJ00
GM1978,,2007JJ00
GM1978,,2008JJ00
GM1978,,2009JJ00
GM1978,,2010JJ00
GM1978,,2011JJ00
GM1978,,2012JJ00
GM1978,,2013JJ00
GM1978,,2014JJ00
GM1978,,2015JJ00
GM1978,,2016JJ00
GM1978,,2017JJ00
GM1978,,2018JJ00
GM1978,7.4,2019JJ00
GM1978,6.9,2020JJ00
GM1978,8.4,2021JJ00
GM1978,7.5,2022JJ00
GM1978,7.4,2023JJ00
GM1927,,1988JJ00
