RegioS,WerkzameBeroepsbevolking_3,Perioden
AM29  ,53.0,2014JJ00
AM29  ,52.0,2015JJ00
AM29  ,52.0,2016JJ00
AM29  ,52.0,2017JJ00
AM29  ,52.0,2018JJ00
AM29  ,52.0,2019JJ00
AM29  ,53.0,2020JJ00
AM29  ,54.0,2021JJ00
AM29  ,56.0,2022JJ00
AM29  ,57.0,2023JJ00
AM30  ,109.0,2013JJ00
AM30  ,107.0,2014JJ00
AM30  ,106.0,2015JJ00
AM30  ,106.0,2016JJ00
AM30  ,106.0,2017JJ00
AM30  ,107.0,2018JJ00
AM30  ,107.0,2019JJ00
AM30  ,108.0,2020JJ00
AM30  ,110.0,2021JJ00
AM30  ,111.0,2022JJ00
AM30  ,113.0,2023JJ00
AM32  ,51.0,2013JJ00
AM32  ,50.0,2014JJ00
AM32  ,49.0,2015JJ00
AM32  ,50.0,2016JJ00
AM32  ,50.0,2017JJ00
AM32  ,50.0,2018JJ00
AM32  ,51.0,2019JJ00
AM32  ,52.0,2020JJ00
AM32  ,53.0,2021JJ00
AM32  ,54.0,2022JJ00
AM32  ,56.0,2023JJ00
AM33  ,49.0,2013JJ00
AM33  ,48.0,2014JJ00
AM33  ,48.0,2015JJ00
AM33  ,47.0,2016JJ00
AM33  ,47.0,2017JJ00
AM33  ,48.0,2018JJ00
AM33  ,48.0,2019JJ00
AM33  ,48.0,2020JJ00
AM33  ,49.0,2021JJ00
AM33  ,50.0,2022JJ00
AM33  ,51.0,2023JJ00
AM34  ,74.0,2013JJ00
AM34  ,74.0,2014JJ00
AM34  ,72.0,2015JJ00
AM34  ,72.0,2016JJ00
AM34  ,73.0,2017JJ00
AM34  ,74.0,2018JJ00
AM34  ,75.0,2019JJ00
AM34  ,74.0,2020JJ00
AM34  ,76.0,2021JJ00
AM34  ,77.0,2022JJ00
AM34  ,78.0,2023JJ00
AM35  ,28.0,2013JJ00
AM35  ,27.0,2014JJ00
AM35  ,27.0,2015JJ00
AM35  ,27.0,2016JJ00
AM35  ,27.0,2017JJ00
AM35  ,27.0,2018JJ00
AM35  ,28.0,2019JJ00
AM35  ,28.0,2020JJ00
AM35  ,29.0,2021JJ00
AM35  ,30.0,2022JJ00
AM35  ,31.0,2023JJ00
AM36  ,115.0,2013JJ00
AM36  ,113.0,2014JJ00
AM36  ,112.0,2015JJ00
AM36  ,112.0,2016JJ00
AM36  ,112.0,2017JJ00
AM36  ,113.0,2018JJ00
AM36  ,114.0,2019JJ00
AM36  ,114.0,2020JJ00
AM36  ,116.0,2021JJ00
AM36  ,118.0,2022JJ00
AM36  ,120.0,2023JJ00
AM37  ,79.0,2013JJ00
AM37  ,78.0,2014JJ00
AM37  ,77.0,2015JJ00
AM37  ,78.0,2016JJ00
AM37  ,79.0,2017JJ00
AM37  ,80.0,2018JJ00
AM37  ,80.0,2019JJ00
AM37  ,80.0,2020JJ00
AM37  ,82.0,2021JJ00
AM37  ,83.0,2022JJ00
AM37  ,85.0,2023JJ00
AM38  ,68.0,2013JJ00
AM38  ,67.0,2014JJ00
AM38  ,66.0,2015JJ00
AM38  ,66.0,2016JJ00
AM38  ,68.0,2017JJ00
AM38  ,70.0,2018JJ00
AM38  ,71.0,2019JJ00
AM38  ,72.0,2020JJ00
AM38  ,74.0,2021JJ00
AM38  ,77.0,2022JJ00
AM38  ,78.0,2023JJ00
AM99  ,,2013JJ00
AM99  ,,2014JJ00
AM99  ,,2015JJ00
AM99  ,,2016JJ00
AM99  ,,2017JJ00
AM99  ,,2018JJ00
AM99  ,,2019JJ00
AM99  ,,2020JJ00
AM99  ,,2021JJ00
AM99  ,,2022JJ00
AM99  ,,2023JJ00
NL01  ,3466.0,2013JJ00
NL01  ,3505.0,2014JJ00
NL01  ,3577.0,2015JJ00
NL01  ,3666.0,2016JJ00
NL01  ,3763.0,2017JJ00
NL01  ,3858.0,2018JJ00
NL01  ,3949.0,2019JJ00
NL01  ,3979.0,2020JJ00
NL01  ,4008.0,2021JJ00
NL01  ,4087.0,2022JJ00
NL01  ,4151.0,2023JJ00
LD01  ,358.0,2013JJ00
LD01  ,362.0,2014JJ00
LD01  ,368.0,2015JJ00
LD01  ,373.0,2016JJ00
LD01  ,384.0,2017JJ00
LD01  ,393.0,2018JJ00
LD01  ,400.0,2019JJ00
LD01  ,403.0,2020JJ00
LD01  ,407.0,2021JJ00
LD01  ,413.0,2022JJ00
LD01  ,415.0,2023JJ00
LD02  ,745.0,2013JJ00
LD02  ,749.0,2014JJ00
LD02  ,768.0,2015JJ00
LD02  ,784.0,2016JJ00
LD02  ,811.0,2017JJ00
LD02  ,832.0,2018JJ00
LD02  ,852.0,2019JJ00
LD02  ,864.0,2020JJ00
LD02  ,866.0,2021JJ00
LD02  ,893.0,2022JJ00
LD02  ,903.0,2023JJ00
LD03  ,1579.0,2013JJ00
LD03  ,1608.0,2014JJ00
LD03  ,1641.0,2015JJ00
LD03  ,1688.0,2016JJ00
LD03  ,1730.0,2017JJ00
LD03  ,1778.0,2018JJ00
LD03  ,1817.0,2019JJ00
LD03  ,1830.0,2020JJ00
LD03  ,1851.0,2021JJ00
LD03  ,1897.0,2022JJ00
LD03  ,1933.0,2023JJ00
LD04  ,784.0,2013JJ00
LD04  ,786.0,2014JJ00
LD04  ,799.0,2015JJ00
LD04  ,820.0,2016JJ00
LD04  ,838.0,2017JJ00
LD04  ,855.0,2018JJ00
LD04  ,879.0,2019JJ00
LD04  ,882.0,2020JJ00
LD04  ,883.0,2021JJ00
LD04  ,884.0,2022JJ00
LD04  ,900.0,2023JJ00
PV20  ,112.0,2013JJ00
PV20  ,113.0,2014JJ00
PV20  ,116.0,2015JJ00
PV20  ,117.0,2016JJ00
PV20  ,121.0,2017JJ00
PV20  ,122.0,2018JJ00
PV20  ,123.0,2019JJ00
PV20  ,125.0,2020JJ00
PV20  ,129.0,2021JJ00
PV20  ,129.0,2022JJ00
PV20  ,131.0,2023JJ00
PV21  ,136.0,2013JJ00
PV21  ,138.0,2014JJ00
PV21  ,140.0,2015JJ00
PV21  ,143.0,2016JJ00
PV21  ,145.0,2017JJ00
PV21  ,151.0,2018JJ00
PV21  ,156.0,2019JJ00
PV21  ,155.0,2020JJ00
PV21  ,156.0,2021JJ00
PV21  ,159.0,2022JJ00
PV21  ,159.0,2023JJ00
PV22  ,109.0,2013JJ00
PV22  ,111.0,2014JJ00
PV22  ,113.0,2015JJ00
PV22  ,113.0,2016JJ00
PV22  ,118.0,2017JJ00
PV22  ,119.0,2018JJ00
PV22  ,121.0,2019JJ00
PV22  ,122.0,2020JJ00
PV22  ,122.0,2021JJ00
PV22  ,125.0,2022JJ00
PV22  ,126.0,2023JJ00
PV23  ,230.0,2013JJ00
PV23  ,233.0,2014JJ00
PV23  ,239.0,2015JJ00
PV23  ,241.0,2016JJ00
PV23  ,252.0,2017JJ00
PV23  ,260.0,2018JJ00
PV23  ,265.0,2019JJ00
PV23  ,265.0,2020JJ00
PV23  ,268.0,2021JJ00
PV23  ,276.0,2022JJ00
PV23  ,278.0,2023JJ00
PV24  ,80.0,2013JJ00
PV24  ,80.0,2014JJ00
PV24  ,83.0,2015JJ00
PV24  ,87.0,2016JJ00
PV24  ,89.0,2017JJ00
PV24  ,92.0,2018JJ00
PV24  ,94.0,2019JJ00
PV24  ,96.0,2020JJ00
PV24  ,97.0,2021JJ00
PV24  ,100.0,2022JJ00
PV24  ,102.0,2023JJ00
PV25  ,435.0,2013JJ00
PV25  ,437.0,2014JJ00
PV25  ,445.0,2015JJ00
PV25  ,456.0,2016JJ00
PV25  ,471.0,2017JJ00
PV25  ,480.0,2018JJ00
PV25  ,494.0,2019JJ00
PV25  ,503.0,2020JJ00
PV25  ,501.0,2021JJ00
PV25  ,518.0,2022JJ00
PV25  ,523.0,2023JJ00
PV26  ,259.0,2013JJ00
PV26  ,262.0,2014JJ00
PV26  ,270.0,2015JJ00
PV26  ,273.0,2016JJ00
PV26  ,283.0,2017JJ00
PV26  ,293.0,2018JJ00
PV26  ,303.0,2019JJ00
PV26  ,306.0,2020JJ00
PV26  ,308.0,2021JJ00
PV26  ,316.0,2022JJ00
PV26  ,320.0,2023JJ00
PV27  ,552.0,2013JJ00
PV27  ,561.0,2014JJ00
PV27  ,574.0,2015JJ00
PV27  ,597.0,2016JJ00
PV27  ,606.0,2017JJ00
PV27  ,619.0,2018JJ00
PV27  ,635.0,2019JJ00
PV27  ,636.0,2020JJ00
PV27  ,637.0,2021JJ00
PV27  ,661.0,2022JJ00
PV27  ,668.0,2023JJ00
PV28  ,686.0,2013JJ00
PV28  ,702.0,2014JJ00
PV28  ,712.0,2015JJ00
PV28  ,730.0,2016JJ00
PV28  ,754.0,2017JJ00
PV28  ,775.0,2018JJ00
PV28  ,788.0,2019JJ00
PV28  ,796.0,2020JJ00
PV28  ,810.0,2021JJ00
PV28  ,825.0,2022JJ00
PV28  ,850.0,2023JJ00
PV29  ,82.0,2013JJ00
PV29  ,83.0,2014JJ00
PV29  ,85.0,2015JJ00
PV29  ,88.0,2016JJ00
PV29  ,87.0,2017JJ00
PV29  ,91.0,2018JJ00
PV29  ,91.0,2019JJ00
PV29  ,92.0,2020JJ00
PV29  ,95.0,2021JJ00
PV29  ,95.0,2022JJ00
PV29  ,96.0,2023JJ00
PV30  ,532.0,2013JJ00
PV30  ,536.0,2014JJ00
PV30  ,543.0,2015JJ00
PV30  ,560.0,2016JJ00
PV30  ,575.0,2017JJ00
PV30  ,588.0,2018JJ00
PV30  ,608.0,2019JJ00
PV30  ,613.0,2020JJ00
PV30  ,615.0,2021JJ00
PV30  ,617.0,2022JJ00
PV30  ,629.0,2023JJ00
PV31  ,252.0,2013JJ00
PV31  ,250.0,2014JJ00
PV31  ,256.0,2015JJ00
PV31  ,260.0,2016JJ00
PV31  ,262.0,2017JJ00
PV31  ,267.0,2018JJ00
PV31  ,271.0,2019JJ00
PV31  ,269.0,2020JJ00
PV31  ,268.0,2021JJ00
PV31  ,267.0,2022JJ00
PV31  ,271.0,2023JJ00
CR01  ,29.0,2013JJ00
CR01  ,29.0,2014JJ00
CR01  ,30.0,2015JJ00
CR01  ,30.0,2016JJ00
CR01  ,31.0,2017JJ00
CR01  ,32.0,2018JJ00
CR01  ,32.0,2019JJ00
CR01  ,32.0,2020JJ00
CR01  ,33.0,2021JJ00
CR01  ,33.0,2022JJ00
CR01  ,34.0,2023JJ00
CR02  ,11.0,2013JJ00
CR02  ,11.0,2014JJ00
CR02  ,11.0,2015JJ00
CR02  ,11.0,2016JJ00
CR02  ,11.0,2017JJ00
CR02  ,11.0,2018JJ00
CR02  ,11.0,2019JJ00
CR02  ,11.0,2020JJ00
CR02  ,11.0,2021JJ00
CR02  ,11.0,2022JJ00
CR02  ,11.0,2023JJ00
CR03  ,73.0,2013JJ00
CR03  ,73.0,2014JJ00
CR03  ,75.0,2015JJ00
CR03  ,76.0,2016JJ00
CR03  ,79.0,2017JJ00
CR03  ,79.0,2018JJ00
CR03  ,80.0,2019JJ00
CR03  ,82.0,2020JJ00
CR03  ,84.0,2021JJ00
CR03  ,85.0,2022JJ00
CR03  ,86.0,2023JJ00
CR04  ,65.0,2013JJ00
CR04  ,65.0,2014JJ00
CR04  ,66.0,2015JJ00
CR04  ,68.0,2016JJ00
CR04  ,68.0,2017JJ00
CR04  ,71.0,2018JJ00
CR04  ,73.0,2019JJ00
CR04  ,73.0,2020JJ00
CR04  ,74.0,2021JJ00
CR04  ,75.0,2022JJ00
CR04  ,76.0,2023JJ00
CR05  ,31.0,2013JJ00
CR05  ,32.0,2014JJ00
CR05  ,33.0,2015JJ00
CR05  ,33.0,2016JJ00
CR05  ,34.0,2017JJ00
CR05  ,35.0,2018JJ00
CR05  ,36.0,2019JJ00
CR05  ,36.0,2020JJ00
CR05  ,36.0,2021JJ00
CR05  ,36.0,2022JJ00
CR05  ,36.0,2023JJ00
CR06  ,40.0,2013JJ00
CR06  ,41.0,2014JJ00
CR06  ,41.0,2015JJ00
CR06  ,42.0,2016JJ00
CR06  ,43.0,2017JJ00
CR06  ,45.0,2018JJ00
CR06  ,46.0,2019JJ00
CR06  ,46.0,2020JJ00
CR06  ,47.0,2021JJ00
CR06  ,47.0,2022JJ00
CR06  ,47.0,2023JJ00
CR07  ,45.0,2013JJ00
CR07  ,45.0,2014JJ00
CR07  ,46.0,2015JJ00
CR07  ,46.0,2016JJ00
CR07  ,48.0,2017JJ00
CR07  ,49.0,2018JJ00
CR07  ,49.0,2019JJ00
CR07  ,50.0,2020JJ00
CR07  ,49.0,2021JJ00
CR07  ,50.0,2022JJ00
CR07  ,51.0,2023JJ00
CR08  ,37.0,2013JJ00
CR08  ,37.0,2014JJ00
CR08  ,38.0,2015JJ00
CR08  ,37.0,2016JJ00
CR08  ,39.0,2017JJ00
CR08  ,39.0,2018JJ00
CR08  ,40.0,2019JJ00
CR08  ,40.0,2020JJ00
CR08  ,41.0,2021JJ00
CR08  ,41.0,2022JJ00
CR08  ,41.0,2023JJ00
CR09  ,28.0,2013JJ00
CR09  ,28.0,2014JJ00
CR09  ,29.0,2015JJ00
CR09  ,29.0,2016JJ00
CR09  ,31.0,2017JJ00
CR09  ,31.0,2018JJ00
CR09  ,32.0,2019JJ00
CR09  ,33.0,2020JJ00
CR09  ,32.0,2021JJ00
CR09  ,33.0,2022JJ00
CR09  ,33.0,2023JJ00
CR10  ,72.0,2013JJ00
CR10  ,72.0,2014JJ00
CR10  ,74.0,2015JJ00
CR10  ,76.0,2016JJ00
CR10  ,79.0,2017JJ00
CR10  ,82.0,2018JJ00
CR10  ,84.0,2019JJ00
CR10  ,85.0,2020JJ00
CR10  ,86.0,2021JJ00
CR10  ,89.0,2022JJ00
CR10  ,90.0,2023JJ00
CR11  ,33.0,2013JJ00
CR11  ,33.0,2014JJ00
CR11  ,34.0,2015JJ00
CR11  ,35.0,2016JJ00
CR11  ,36.0,2017JJ00
CR11  ,37.0,2018JJ00
CR11  ,38.0,2019JJ00
CR11  ,38.0,2020JJ00
CR11  ,38.0,2021JJ00
CR11  ,39.0,2022JJ00
CR11  ,39.0,2023JJ00
CR12  ,125.0,2013JJ00
CR12  ,127.0,2014JJ00
CR12  ,131.0,2015JJ00
CR12  ,131.0,2016JJ00
CR12  ,136.0,2017JJ00
CR12  ,140.0,2018JJ00
CR12  ,143.0,2019JJ00
CR12  ,142.0,2020JJ00
CR12  ,144.0,2021JJ00
CR12  ,148.0,2022JJ00
CR12  ,149.0,2023JJ00
CR13  ,138.0,2013JJ00
CR13  ,139.0,2014JJ00
CR13  ,141.0,2015JJ00
CR13  ,145.0,2016JJ00
CR13  ,150.0,2017JJ00
CR13  ,152.0,2018JJ00
CR13  ,158.0,2019JJ00
CR13  ,161.0,2020JJ00
CR13  ,160.0,2021JJ00
CR13  ,167.0,2022JJ00
CR13  ,170.0,2023JJ00
CR14  ,94.0,2013JJ00
CR14  ,94.0,2014JJ00
CR14  ,96.0,2015JJ00
CR14  ,97.0,2016JJ00
CR14  ,100.0,2017JJ00
CR14  ,102.0,2018JJ00
CR14  ,105.0,2019JJ00
CR14  ,106.0,2020JJ00
CR14  ,105.0,2021JJ00
CR14  ,108.0,2022JJ00
CR14  ,108.0,2023JJ00
CR15  ,151.0,2013JJ00
CR15  ,152.0,2014JJ00
CR15  ,154.0,2015JJ00
CR15  ,158.0,2016JJ00
CR15  ,162.0,2017JJ00
CR15  ,167.0,2018JJ00
CR15  ,170.0,2019JJ00
CR15  ,174.0,2020JJ00
CR15  ,173.0,2021JJ00
CR15  ,179.0,2022JJ00
CR15  ,180.0,2023JJ00
CR16  ,52.0,2013JJ00
CR16  ,53.0,2014JJ00
CR16  ,54.0,2015JJ00
CR16  ,56.0,2016JJ00
CR16  ,58.0,2017JJ00
CR16  ,59.0,2018JJ00
CR16  ,61.0,2019JJ00
CR16  ,62.0,2020JJ00
CR16  ,62.0,2021JJ00
CR16  ,64.0,2022JJ00
CR16  ,65.0,2023JJ00
CR17  ,259.0,2013JJ00
CR17  ,262.0,2014JJ00
CR17  ,270.0,2015JJ00
CR17  ,273.0,2016JJ00
CR17  ,283.0,2017JJ00
CR17  ,293.0,2018JJ00
CR17  ,303.0,2019JJ00
CR17  ,306.0,2020JJ00
CR17  ,308.0,2021JJ00
CR17  ,316.0,2022JJ00
CR17  ,320.0,2023JJ00
CR18  ,82.0,2013JJ00
CR18  ,83.0,2014JJ00
CR18  ,84.0,2015JJ00
CR18  ,86.0,2016JJ00
CR18  ,88.0,2017JJ00
CR18  ,90.0,2018JJ00
CR18  ,92.0,2019JJ00
CR18  ,93.0,2020JJ00
CR18  ,92.0,2021JJ00
CR18  ,94.0,2022JJ00
CR18  ,95.0,2023JJ00
CR19  ,51.0,2013JJ00
CR19  ,52.0,2014JJ00
CR19  ,54.0,2015JJ00
CR19  ,55.0,2016JJ00
CR19  ,57.0,2017JJ00
CR19  ,58.0,2018JJ00
CR19  ,60.0,2019JJ00
CR19  ,60.0,2020JJ00
CR19  ,60.0,2021JJ00
CR19  ,61.0,2022JJ00
CR19  ,63.0,2023JJ00
CR20  ,44.0,2013JJ00
CR20  ,45.0,2014JJ00
CR20  ,46.0,2015JJ00
CR20  ,47.0,2016JJ00
CR20  ,48.0,2017JJ00
CR20  ,48.0,2018JJ00
CR20  ,50.0,2019JJ00
CR20  ,50.0,2020JJ00
CR20  ,50.0,2021JJ00
CR20  ,50.0,2022JJ00
CR20  ,51.0,2023JJ00
CR21  ,45.0,2013JJ00
CR21  ,46.0,2014JJ00
CR21  ,48.0,2015JJ00
CR21  ,49.0,2016JJ00
CR21  ,51.0,2017JJ00
CR21  ,52.0,2018JJ00
CR21  ,53.0,2019JJ00
CR21  ,53.0,2020JJ00
CR21  ,53.0,2021JJ00
CR21  ,54.0,2022JJ00
CR21  ,56.0,2023JJ00
CR22  ,34.0,2013JJ00
CR22  ,34.0,2014JJ00
CR22  ,35.0,2015JJ00
CR22  ,37.0,2016JJ00
CR22  ,37.0,2017JJ00
CR22  ,39.0,2018JJ00
CR22  ,39.0,2019JJ00
CR22  ,39.0,2020JJ00
CR22  ,39.0,2021JJ00
CR22  ,40.0,2022JJ00
CR22  ,41.0,2023JJ00
CR23  ,245.0,2013JJ00
CR23  ,248.0,2014JJ00
CR23  ,254.0,2015JJ00
CR23  ,268.0,2016JJ00
CR23  ,270.0,2017JJ00
CR23  ,276.0,2018JJ00
CR23  ,284.0,2019JJ00
CR23  ,284.0,2020JJ00
CR23  ,285.0,2021JJ00
CR23  ,303.0,2022JJ00
CR23  ,304.0,2023JJ00
CR24  ,51.0,2013JJ00
CR24  ,51.0,2014JJ00
CR24  ,53.0,2015JJ00
CR24  ,54.0,2016JJ00
CR24  ,55.0,2017JJ00
CR24  ,56.0,2018JJ00
CR24  ,57.0,2019JJ00
CR24  ,58.0,2020JJ00
CR24  ,57.0,2021JJ00
CR24  ,60.0,2022JJ00
CR24  ,61.0,2023JJ00
CR25  ,88.0,2013JJ00
CR25  ,90.0,2014JJ00
CR25  ,92.0,2015JJ00
CR25  ,94.0,2016JJ00
CR25  ,95.0,2017JJ00
CR25  ,99.0,2018JJ00
CR25  ,101.0,2019JJ00
CR25  ,101.0,2020JJ00
CR25  ,101.0,2021JJ00
CR25  ,103.0,2022JJ00
CR25  ,106.0,2023JJ00
CR26  ,151.0,2013JJ00
CR26  ,154.0,2014JJ00
CR26  ,157.0,2015JJ00
CR26  ,162.0,2016JJ00
CR26  ,168.0,2017JJ00
CR26  ,174.0,2018JJ00
CR26  ,178.0,2019JJ00
CR26  ,181.0,2020JJ00
CR26  ,183.0,2021JJ00
CR26  ,187.0,2022JJ00
CR26  ,195.0,2023JJ00
CR27  ,44.0,2013JJ00
CR27  ,45.0,2014JJ00
CR27  ,46.0,2015JJ00
CR27  ,47.0,2016JJ00
CR27  ,48.0,2017JJ00
CR27  ,50.0,2018JJ00
CR27  ,50.0,2019JJ00
CR27  ,50.0,2020JJ00
CR27  ,51.0,2021JJ00
CR27  ,53.0,2022JJ00
CR27  ,54.0,2023JJ00
CR28  ,69.0,2013JJ00
CR28  ,71.0,2014JJ00
CR28  ,72.0,2015JJ00
CR28  ,74.0,2016JJ00
CR28  ,76.0,2017JJ00
CR28  ,77.0,2018JJ00
CR28  ,78.0,2019JJ00
CR28  ,79.0,2020JJ00
CR28  ,81.0,2021JJ00
CR28  ,83.0,2022JJ00
CR28  ,84.0,2023JJ00
CR29  ,261.0,2013JJ00
CR29  ,268.0,2014JJ00
CR29  ,271.0,2015JJ00
CR29  ,276.0,2016JJ00
CR29  ,287.0,2017JJ00
CR29  ,294.0,2018JJ00
CR29  ,299.0,2019JJ00
CR29  ,302.0,2020JJ00
CR29  ,310.0,2021JJ00
CR29  ,314.0,2022JJ00
CR29  ,323.0,2023JJ00
CR30  ,73.0,2013JJ00
CR30  ,75.0,2014JJ00
CR30  ,75.0,2015JJ00
CR30  ,77.0,2016JJ00
CR30  ,80.0,2017JJ00
CR30  ,81.0,2018JJ00
CR30  ,83.0,2019JJ00
CR30  ,83.0,2020JJ00
CR30  ,85.0,2021JJ00
CR30  ,86.0,2022JJ00
CR30  ,88.0,2023JJ00
CR31  ,23.0,2013JJ00
CR31  ,24.0,2014JJ00
CR31  ,25.0,2015JJ00
CR31  ,25.0,2016JJ00
CR31  ,25.0,2017JJ00
CR31  ,26.0,2018JJ00
CR31  ,26.0,2019JJ00
CR31  ,26.0,2020JJ00
CR31  ,27.0,2021JJ00
CR31  ,26.0,2022JJ00
CR31  ,26.0,2023JJ00
CR32  ,58.0,2013JJ00
CR32  ,60.0,2014JJ00
CR32  ,61.0,2015JJ00
CR32  ,63.0,2016JJ00
CR32  ,63.0,2017JJ00
CR32  ,65.0,2018JJ00
CR32  ,66.0,2019JJ00
CR32  ,66.0,2020JJ00
CR32  ,69.0,2021JJ00
CR32  ,69.0,2022JJ00
CR32  ,70.0,2023JJ00
CR33  ,136.0,2013JJ00
CR33  ,136.0,2014JJ00
CR33  ,138.0,2015JJ00
CR33  ,141.0,2016JJ00
CR33  ,144.0,2017JJ00
CR33  ,148.0,2018JJ00
CR33  ,152.0,2019JJ00
CR33  ,152.0,2020JJ00
CR33  ,153.0,2021JJ00
CR33  ,154.0,2022JJ00
CR33  ,157.0,2023JJ00
CR34  ,98.0,2013JJ00
CR34  ,99.0,2014JJ00
CR34  ,100.0,2015JJ00
CR34  ,104.0,2016JJ00
CR34  ,108.0,2017JJ00
CR34  ,109.0,2018JJ00
CR34  ,113.0,2019JJ00
CR34  ,114.0,2020JJ00
CR34  ,114.0,2021JJ00
CR34  ,115.0,2022JJ00
CR34  ,117.0,2023JJ00
CR35  ,141.0,2013JJ00
CR35  ,142.0,2014JJ00
CR35  ,144.0,2015JJ00
CR35  ,149.0,2016JJ00
CR35  ,154.0,2017JJ00
CR35  ,156.0,2018JJ00
CR35  ,162.0,2019JJ00
CR35  ,165.0,2020JJ00
CR35  ,165.0,2021JJ00
CR35  ,165.0,2022JJ00
CR35  ,168.0,2023JJ00
CR36  ,157.0,2013JJ00
CR36  ,159.0,2014JJ00
CR36  ,161.0,2015JJ00
CR36  ,166.0,2016JJ00
CR36  ,170.0,2017JJ00
CR36  ,175.0,2018JJ00
CR36  ,181.0,2019JJ00
CR36  ,181.0,2020JJ00
CR36  ,184.0,2021JJ00
CR36  ,183.0,2022JJ00
CR36  ,187.0,2023JJ00
CR37  ,65.0,2013JJ00
CR37  ,65.0,2014JJ00
CR37  ,66.0,2015JJ00
CR37  ,68.0,2016JJ00
CR37  ,70.0,2017JJ00
CR37  ,71.0,2018JJ00
CR37  ,73.0,2019JJ00
CR37  ,72.0,2020JJ00
CR37  ,72.0,2021JJ00
CR37  ,72.0,2022JJ00
CR37  ,74.0,2023JJ00
CR38  ,55.0,2013JJ00
CR38  ,55.0,2014JJ00
CR38  ,56.0,2015JJ00
CR38  ,57.0,2016JJ00
CR38  ,58.0,2017JJ00
CR38  ,59.0,2018JJ00
CR38  ,60.0,2019JJ00
CR38  ,60.0,2020JJ00
CR38  ,59.0,2021JJ00
CR38  ,59.0,2022JJ00
CR38  ,60.0,2023JJ00
CR39  ,132.0,2013JJ00
CR39  ,131.0,2014JJ00
CR39  ,134.0,2015JJ00
CR39  ,135.0,2016JJ00
CR39  ,135.0,2017JJ00
CR39  ,138.0,2018JJ00
CR39  ,139.0,2019JJ00
CR39  ,137.0,2020JJ00
CR39  ,137.0,2021JJ00
CR39  ,135.0,2022JJ00
CR39  ,137.0,2023JJ00
CR40  ,80.0,2013JJ00
CR40  ,80.0,2014JJ00
CR40  ,83.0,2015JJ00
CR40  ,87.0,2016JJ00
CR40  ,89.0,2017JJ00
CR40  ,92.0,2018JJ00
CR40  ,94.0,2019JJ00
CR40  ,96.0,2020JJ00
CR40  ,97.0,2021JJ00
CR40  ,100.0,2022JJ00
CR40  ,102.0,2023JJ00
GM1680,7.0,2013JJ00
GM1680,7.0,2014JJ00
GM1680,7.0,2015JJ00
GM1680,7.0,2016JJ00
GM1680,7.0,2017JJ00
GM1680,7.0,2018JJ00
GM1680,7.0,2019JJ00
GM1680,7.0,2020JJ00
GM1680,7.0,2021JJ00
GM1680,7.0,2022JJ00
GM1680,7.0,2023JJ00
GM0358,7.0,2013JJ00
GM0358,7.0,2014JJ00
GM0358,7.0,2015JJ00
GM0358,7.0,2016JJ00
GM0358,8.0,2017JJ00
GM0358,8.0,2018JJ00
GM0358,8.0,2019JJ00
GM0358,8.0,2020JJ00
GM0358,9.0,2021JJ00
GM0358,9.0,2022JJ00
GM0358,9.0,2023JJ00
GM0197,6.0,2013JJ00
GM0197,6.0,2014JJ00
GM0197,6.0,2015JJ00
GM0197,6.0,2016JJ00
GM0197,7.0,2017JJ00
GM0197,7.0,2018JJ00
GM0197,7.0,2019JJ00
GM0197,7.0,2020JJ00
GM0197,7.0,2021JJ00
GM0197,7.0,2022JJ00
GM0197,7.0,2023JJ00
GM0059,6.0,2013JJ00
GM0059,5.0,2014JJ00
GM0059,6.0,2015JJ00
GM0059,6.0,2016JJ00
GM0059,6.0,2017JJ00
GM0059,6.0,2018JJ00
GM0059,7.0,2019JJ00
GM0059,7.0,2020JJ00
GM0059,6.0,2021JJ00
GM0059,7.0,2022JJ00
GM0059,7.0,2023JJ00
GM0482,4.0,2013JJ00
GM0482,4.0,2014JJ00
GM0482,4.0,2015JJ00
GM0482,4.0,2016JJ00
GM0482,4.0,2017JJ00
GM0482,4.0,2018JJ00
GM0482,4.0,2019JJ00
GM0482,4.0,2020JJ00
GM0482,5.0,2021JJ00
GM0482,5.0,2022JJ00
GM0482,5.0,2023JJ00
GM0613,6.0,2013JJ00
GM0613,6.0,2014JJ00
GM0613,6.0,2015JJ00
GM0613,6.0,2016JJ00
GM0613,6.0,2017JJ00
GM0613,7.0,2018JJ00
GM0613,7.0,2019JJ00
GM0613,7.0,2020JJ00
GM0613,7.0,2021JJ00
GM0613,7.0,2022JJ00
GM0613,7.0,2023JJ00
GM0361,22.0,2013JJ00
GM0361,22.0,2014JJ00
GM0361,23.0,2015JJ00
GM0361,23.0,2016JJ00
GM0361,24.0,2017JJ00
GM0361,25.0,2018JJ00
GM0361,26.0,2019JJ00
GM0361,25.0,2020JJ00
GM0361,25.0,2021JJ00
GM0361,26.0,2022JJ00
GM0361,27.0,2023JJ00
GM0141,14.0,2013JJ00
GM0141,13.0,2014JJ00
GM0141,14.0,2015JJ00
GM0141,14.0,2016JJ00
GM0141,15.0,2017JJ00
GM0141,16.0,2018JJ00
GM0141,16.0,2019JJ00
GM0141,16.0,2020JJ00
GM0141,16.0,2021JJ00
GM0141,16.0,2022JJ00
GM0141,17.0,2023JJ00
GM0034,40.0,2013JJ00
GM0034,40.0,2014JJ00
GM0034,42.0,2015JJ00
GM0034,44.0,2016JJ00
