RegioS,Werkloosheidspercentage_13,Perioden
GM1676,3.3,2019JJ00
GM1676,2.9,2020JJ00
GM1676,3.3,2021JJ00
GM1676,2.1,2022JJ00
GM1676,2.5,2023JJ00
GM0965,,2013JJ00
GM0965,,2014JJ00
GM0965,,2015JJ00
GM0965,,2016JJ00
GM0965,,2017JJ00
GM0965,,2018JJ00
GM0965,,2019JJ00
GM0965,,2020JJ00
GM0965,,2021JJ00
GM0965,,2022JJ00
GM0965,,2023JJ00
GM0845,3.8,2013JJ00
GM0845,3.9,2014JJ00
GM0845,3.9,2015JJ00
GM0845,3.5,2016JJ00
GM0845,2.8,2017JJ00
GM0845,3.4,2018JJ00
GM0845,2.8,2019JJ00
GM0845,2.9,2020JJ00
GM0845,1.8,2021JJ00
GM0845,2.1,2022JJ00
GM0845,2.3,2023JJ00
GM1883,5.9,2013JJ00
GM1883,4.7,2014JJ00
GM1883,5.2,2015JJ00
GM1883,3.7,2016JJ00
GM1883,4.9,2017JJ00
GM1883,3.7,2018JJ00
GM1883,3.5,2019JJ00
GM1883,3.8,2020JJ00
GM1883,2.5,2021JJ00
GM1883,2.6,2022JJ00
GM1883,2.8,2023JJ00
GM0610,,2013JJ00
GM0610,,2014JJ00
GM0610,,2015JJ00
GM0610,,2016JJ00
GM0610,,2017JJ00
GM0610,,2018JJ00
GM0610,,2019JJ00
GM0610,,2020JJ00
GM0610,2.5,2021JJ00
GM0610,2.3,2022JJ00
GM0610,,2023JJ00
GM1714,,2013JJ00
GM1714,,2014JJ00
GM1714,,2015JJ00
GM1714,,2016JJ00
GM1714,4.2,2017JJ00
GM1714,3.6,2018JJ00
GM1714,,2019JJ00
GM1714,,2020JJ00
GM1714,,2021JJ00
GM1714,,2022JJ00
GM1714,,2023JJ00
GM0090,6.5,2013JJ00
GM0090,7.6,2014JJ00
GM0090,8.3,2015JJ00
GM0090,6.6,2016JJ00
GM0090,5.1,2017JJ00
GM0090,3.8,2018JJ00
GM0090,3.2,2019JJ00
GM0090,4.0,2020JJ00
GM0090,3.5,2021JJ00
GM0090,2.7,2022JJ00
GM0090,3.0,2023JJ00
GM0342,4.8,2013JJ00
GM0342,4.1,2014JJ00
GM0342,4.4,2015JJ00
GM0342,4.4,2016JJ00
GM0342,3.2,2017JJ00
GM0342,3.1,2018JJ00
GM0342,2.8,2019JJ00
GM0342,2.7,2020JJ00
GM0342,2.4,2021JJ00
GM0342,2.3,2022JJ00
GM0342,2.2,2023JJ00
GM0847,,2013JJ00
GM0847,,2014JJ00
GM0847,,2015JJ00
GM0847,,2016JJ00
GM0847,,2017JJ00
GM0847,,2018JJ00
GM0847,,2019JJ00
GM0847,,2020JJ00
GM0847,,2021JJ00
GM0847,2.4,2022JJ00
GM0847,,2023JJ00
GM0848,,2013JJ00
GM0848,,2014JJ00
GM0848,,2015JJ00
GM0848,,2016JJ00
GM0848,,2017JJ00
GM0848,,2018JJ00
GM0848,,2019JJ00
GM0848,2.4,2020JJ00
GM0848,1.8,2021JJ00
GM0848,2.0,2022JJ00
GM0848,2.2,2023JJ00
GM0037,,2013JJ00
GM0037,,2014JJ00
GM0037,,2015JJ00
GM0037,,2016JJ00
GM0037,,2017JJ00
GM0037,,2018JJ00
GM0037,4.6,2019JJ00
GM0037,4.8,2020JJ00
GM0037,4.1,2021JJ00
GM0037,3.5,2022JJ00
GM0037,3.7,2023JJ00
GM0180,,2013JJ00
GM0180,,2014JJ00
GM0180,,2015JJ00
GM0180,,2016JJ00
GM0180,,2017JJ00
GM0180,,2018JJ00
GM0180,,2019JJ00
GM0180,,2020JJ00
GM0180,,2021JJ00
GM0180,,2022JJ00
GM0180,,2023JJ00
GM0532,,2013JJ00
GM0532,,2014JJ00
GM0532,,2015JJ00
GM0532,,2016JJ00
GM0532,,2017JJ00
GM0532,,2018JJ00
GM0532,,2019JJ00
GM0532,,2020JJ00
GM0532,,2021JJ00
GM0532,,2022JJ00
GM0532,,2023JJ00
GM0851,,2013JJ00
GM0851,,2014JJ00
GM0851,,2015JJ00
GM0851,,2016JJ00
GM0851,,2017JJ00
GM0851,,2018JJ00
GM0851,3.8,2019JJ00
GM0851,3.9,2020JJ00
GM0851,2.4,2021JJ00
GM0851,2.5,2022JJ00
GM0851,2.3,2023JJ00
GM1708,6.5,2013JJ00
GM1708,5.1,2014JJ00
GM1708,5.8,2015JJ00
GM1708,5.6,2016JJ00
GM1708,4.7,2017JJ00
GM1708,5.4,2018JJ00
GM1708,5.3,2019JJ00
GM1708,3.3,2020JJ00
GM1708,2.8,2021JJ00
GM1708,2.9,2022JJ00
GM1708,2.9,2023JJ00
GM0971,,2013JJ00
GM0971,,2014JJ00
GM0971,,2015JJ00
GM0971,,2016JJ00
GM0971,,2017JJ00
GM0971,3.3,2018JJ00
GM0971,,2019JJ00
GM0971,3.5,2020JJ00
GM0971,2.4,2021JJ00
GM0971,2.4,2022JJ00
GM0971,2.5,2023JJ00
GM1904,4.7,2013JJ00
GM1904,4.2,2014JJ00
GM1904,4.0,2015JJ00
GM1904,3.9,2016JJ00
GM1904,3.0,2017JJ00
GM1904,3.0,2018JJ00
GM1904,2.5,2019JJ00
GM1904,2.7,2020JJ00
GM1904,1.9,2021JJ00
GM1904,2.0,2022JJ00
GM1904,2.0,2023JJ00
GM1900,6.4,2013JJ00
GM1900,5.6,2014JJ00
GM1900,6.2,2015JJ00
GM1900,4.2,2016JJ00
GM1900,4.0,2017JJ00
GM1900,3.7,2018JJ00
GM1900,3.7,2019JJ00
GM1900,4.3,2020JJ00
GM1900,3.8,2021JJ00
GM1900,2.7,2022JJ00
GM1900,2.8,2023JJ00
GM0715,6.6,2013JJ00
GM0715,5.4,2014JJ00
GM0715,6.1,2015JJ00
GM0715,6.1,2016JJ00
GM0715,4.8,2017JJ00
GM0715,4.3,2018JJ00
GM0715,4.6,2019JJ00
GM0715,4.9,2020JJ00
GM0715,4.8,2021JJ00
GM0715,4.1,2022JJ00
GM0715,3.6,2023JJ00
GM0093,,2013JJ00
GM0093,,2014JJ00
GM0093,,2015JJ00
GM0093,,2016JJ00
GM0093,,2017JJ00
GM0093,,2018JJ00
GM0093,,2019JJ00
GM0093,,2020JJ00
GM0093,,2021JJ00
GM0093,,2022JJ00
GM0093,,2023JJ00
GM0448,,2013JJ00
GM0448,,2014JJ00
GM0448,,2015JJ00
GM0448,,2016JJ00
GM0448,,2017JJ00
GM0448,,2018JJ00
GM0448,,2019JJ00
GM0448,,2020JJ00
GM0448,,2021JJ00
GM0448,,2022JJ00
GM0448,,2023JJ00
GM1525,3.7,2013JJ00
GM1525,3.7,2014JJ00
GM1525,3.6,2015JJ00
GM1525,3.0,2016JJ00
GM1525,2.9,2017JJ00
GM1525,3.4,2018JJ00
GM1525,2.7,2019JJ00
GM1525,2.8,2020JJ00
GM1525,2.2,2021JJ00
GM1525,2.1,2022JJ00
GM1525,2.1,2023JJ00
GM0716,,2013JJ00
GM0716,,2014JJ00
GM0716,,2015JJ00
GM0716,,2016JJ00
GM0716,,2017JJ00
GM0716,,2018JJ00
GM0716,,2019JJ00
GM0716,,2020JJ00
GM0716,,2021JJ00
GM0716,,2022JJ00
GM0716,,2023JJ00
GM0281,6.7,2013JJ00
GM0281,6.9,2014JJ00
GM0281,6.4,2015JJ00
GM0281,7.7,2016JJ00
GM0281,5.9,2017JJ00
GM0281,4.8,2018JJ00
GM0281,3.4,2019JJ00
GM0281,4.1,2020JJ00
GM0281,3.4,2021JJ00
GM0281,3.5,2022JJ00
GM0281,3.5,2023JJ00
GM0855,5.8,2013JJ00
GM0855,5.1,2014JJ00
GM0855,4.6,2015JJ00
GM0855,4.0,2016JJ00
GM0855,4.3,2017JJ00
GM0855,3.8,2018JJ00
GM0855,4.1,2019JJ00
GM0855,4.3,2020JJ00
GM0855,1.7,2021JJ00
GM0855,2.9,2022JJ00
GM0855,3.5,2023JJ00
GM0183,,2013JJ00
GM0183,,2014JJ00
GM0183,,2015JJ00
GM0183,,2016JJ00
GM0183,,2017JJ00
GM0183,,2018JJ00
GM0183,,2019JJ00
GM0183,,2020JJ00
GM0183,,2021JJ00
GM0183,,2022JJ00
GM0183,,2023JJ00
GM1700,,2013JJ00
GM1700,,2014JJ00
GM1700,,2015JJ00
GM1700,4.7,2016JJ00
GM1700,4.6,2017JJ00
GM1700,,2018JJ00
GM1700,3.7,2019JJ00
GM1700,4.1,2020JJ00
GM1700,2.5,2021JJ00
GM1700,2.4,2022JJ00
GM1700,2.9,2023JJ00
GM1730,3.2,2013JJ00
GM1730,3.4,2014JJ00
GM1730,3.7,2015JJ00
GM1730,2.8,2016JJ00
GM1730,2.5,2017JJ00
GM1730,2.7,2018JJ00
GM1730,2.3,2019JJ00
GM1730,2.6,2020JJ00
GM1730,1.7,2021JJ00
GM1730,1.8,2022JJ00
GM1730,1.7,2023JJ00
GM0737,4.7,2013JJ00
GM0737,4.8,2014JJ00
GM0737,,2015JJ00
GM0737,4.4,2016JJ00
GM0737,3.9,2017JJ00
GM0737,4.0,2018JJ00
GM0737,3.1,2019JJ00
GM0737,3.3,2020JJ00
GM0737,2.3,2021JJ00
GM0737,2.4,2022JJ00
GM0737,2.8,2023JJ00
GM0450,,2013JJ00
GM0450,,2014JJ00
GM0450,,2015JJ00
GM0450,,2016JJ00
GM0450,,2017JJ00
GM0450,,2018JJ00
GM0450,,2019JJ00
GM0450,,2020JJ00
GM0450,,2021JJ00
GM0450,,2022JJ00
GM0450,,2023JJ00
GM0451,,2013JJ00
GM0451,5.9,2014JJ00
GM0451,4.6,2015JJ00
GM0451,4.0,2016JJ00
GM0451,3.6,2017JJ00
GM0451,3.5,2018JJ00
GM0451,3.6,2019JJ00
GM0451,4.1,2020JJ00
GM0451,3.0,2021JJ00
GM0451,3.0,2022JJ00
GM0451,3.2,2023JJ00
GM0184,,2013JJ00
GM0184,,2014JJ00
GM0184,,2015JJ00
GM0184,,2016JJ00
GM0184,,2017JJ00
GM0184,,2018JJ00
GM0184,,2019JJ00
GM0184,,2020JJ00
GM0184,,2021JJ00
GM0184,,2022JJ00
GM0184,,2023JJ00
GM0344,4.5,2013JJ00
GM0344,4.5,2014JJ00
GM0344,4.8,2015JJ00
GM0344,4.0,2016JJ00
GM0344,3.1,2017JJ00
GM0344,3.1,2018JJ00
GM0344,2.4,2019JJ00
GM0344,2.7,2020JJ00
GM0344,2.2,2021JJ00
GM0344,2.6,2022JJ00
GM0344,2.7,2023JJ00
GM1581,4.2,2013JJ00
GM1581,3.3,2014JJ00
GM1581,3.5,2015JJ00
GM1581,3.3,2016JJ00
GM1581,2.6,2017JJ00
GM1581,2.7,2018JJ00
GM1581,2.2,2019JJ00
GM1581,2.4,2020JJ00
GM1581,1.9,2021JJ00
GM1581,1.9,2022JJ00
GM1581,2.0,2023JJ00
GM0981,,2013JJ00
GM0981,,2014JJ00
GM0981,,2015JJ00
GM0981,,2016JJ00
GM0981,,2017JJ00
GM0981,,2018JJ00
GM0981,,2019JJ00
GM0981,,2020JJ00
GM0981,,2021JJ00
GM0981,,2022JJ00
GM0981,,2023JJ00
GM0994,,2013JJ00
GM0994,,2014JJ00
GM0994,,2015JJ00
GM0994,,2016JJ00
GM0994,,2017JJ00
GM0994,,2018JJ00
GM0994,,2019JJ00
GM0994,,2020JJ00
GM0994,,2021JJ00
GM0994,,2022JJ00
GM0994,,2023JJ00
GM0858,7.1,2013JJ00
GM0858,7.1,2014JJ00
GM0858,6.0,2015JJ00
GM0858,4.7,2016JJ00
GM0858,4.9,2017JJ00
GM0858,3.6,2018JJ00
GM0858,3.0,2019JJ00
GM0858,3.6,2020JJ00
GM0858,2.4,2021JJ00
GM0858,2.8,2022JJ00
GM0858,2.8,2023JJ00
GM0047,,2013JJ00
GM0047,,2014JJ00
GM0047,,2015JJ00
GM0047,,2016JJ00
GM0047,,2017JJ00
GM0047,,2018JJ00
GM0047,4.2,2019JJ00
GM0047,3.9,2020JJ00
GM0047,3.3,2021JJ00
GM0047,3.2,2022JJ00
GM0047,3.6,2023JJ00
GM0345,7.0,2013JJ00
GM0345,5.1,2014JJ00
GM0345,5.3,2015JJ00
GM0345,4.8,2016JJ00
GM0345,3.2,2017JJ00
GM0345,3.1,2018JJ00
GM0345,2.7,2019JJ00
GM0345,3.5,2020JJ00
GM0345,2.3,2021JJ00
GM0345,2.2,2022JJ00
GM0345,2.6,2023JJ00
GM0717,,2013JJ00
GM0717,,2014JJ00
GM0717,,2015JJ00
GM0717,,2016JJ00
GM0717,,2017JJ00
GM0717,,2018JJ00
GM0717,,2019JJ00
GM0717,,2020JJ00
GM0717,,2021JJ00
GM0717,,2022JJ00
GM0717,,2023JJ00
GM0861,5.0,2013JJ00
GM0861,4.6,2014JJ00
GM0861,3.8,2015JJ00
GM0861,3.6,2016JJ00
GM0861,2.8,2017JJ00
GM0861,2.7,2018JJ00
GM0861,2.8,2019JJ00
GM0861,2.8,2020JJ00
GM0861,2.3,2021JJ00
GM0861,2.2,2022JJ00
GM0861,2.1,2023JJ00
GM0453,5.2,2013JJ00
GM0453,4.7,2014JJ00
GM0453,4.0,2015JJ00
GM0453,3.9,2016JJ00
GM0453,4.5,2017JJ00
GM0453,3.6,2018JJ00
GM0453,2.8,2019JJ00
GM0453,4.0,2020JJ00
GM0453,2.7,2021JJ00
GM0453,2.7,2022JJ00
GM0453,3.0,2023JJ00
GM0983,5.4,2013JJ00
GM0983,6.6,2014JJ00
GM0983,7.0,2015JJ00
GM0983,4.2,2016JJ00
GM0983,5.6,2017JJ00
GM0983,3.9,2018JJ00
GM0983,3.4,2019JJ00
GM0983,5.0,2020JJ00
GM0983,2.7,2021JJ00
GM0983,3.4,2022JJ00
GM0983,3.4,2023JJ00
GM0984,5.9,2013JJ00
GM0984,4.7,2014JJ00
GM0984,5.8,2015JJ00
GM0984,4.2,2016JJ00
GM0984,4.7,2017JJ00
GM0984,3.4,2018JJ00
GM0984,3.9,2019JJ00
GM0984,3.8,2020JJ00
GM0984,3.3,2021JJ00
GM0984,3.3,2022JJ00
GM0984,3.0,2023JJ00
GM1961,5.3,2013JJ00
GM1961,4.8,2014JJ00
GM1961,5.2,2015JJ00
GM1961,5.4,2016JJ00
GM1961,3.7,2017JJ00
GM1961,4.2,2018JJ00
GM1961,3.4,2019JJ00
GM1961,3.2,2020JJ00
GM1961,2.7,2021JJ00
GM1961,2.5,2022JJ00
GM1961,2.6,2023JJ00
GM0622,7.4,2013JJ00
GM0622,8.2,2014JJ00
GM0622,8.0,2015JJ00
GM0622,6.1,2016JJ00
GM0622,6.1,2017JJ00
GM0622,3.9,2018JJ00
GM0622,4.2,2019JJ00
GM0622,4.3,2020JJ00
GM0622,3.8,2021JJ00
GM0622,3.5,2022JJ00
GM0622,3.1,2023JJ00
GM0096,,2013JJ00
GM0096,,2014JJ00
GM0096,,2015JJ00
GM0096,,2016JJ00
GM0096,,2017JJ00
GM0096,,2018JJ00
GM0096,,2019JJ00
GM0096,,2020JJ00
GM0096,,2021JJ00
GM0096,,2022JJ00
GM0096,,2023JJ00
GM0718,7.7,2013JJ00
GM0718,4.2,2014JJ00
GM0718,7.6,2015JJ00
GM0718,6.6,2016JJ00
GM0718,7.1,2017JJ00
GM0718,6.3,2018JJ00
GM0718,5.6,2019JJ00
GM0718,4.9,2020JJ00
GM0718,4.0,2021JJ00
GM0718,3.3,2022JJ00
GM0718,3.3,2023JJ00
GM0986,,2013JJ00
GM0986,,2014JJ00
GM0986,,2015JJ00
GM0986,,2016JJ00
GM0986,,2017JJ00
GM0986,,2018JJ00
GM0986,,2019JJ00
GM0986,,2020JJ00
GM0986,,2021JJ00
GM0986,,2022JJ00
GM0986,,2023JJ00
GM1992,5.2,2013JJ00
GM1992,4.1,2014JJ00
GM1992,4.6,2015JJ00
GM1992,4.0,2016JJ00
GM1992,4.0,2017JJ00
GM1992,3.4,2018JJ00
GM1992,3.2,2019JJ00
GM1992,3.8,2020JJ00
GM1992,3.1,2021JJ00
GM1992,3.0,2022JJ00
GM1992,2.6,2023JJ00
GM0626,3.2,2013JJ00
GM0626,3.5,2014JJ00
GM0626,3.1,2015JJ00
GM0626,3.2,2016JJ00
GM0626,3.2,2017JJ00
GM0626,2.5,2018JJ00
GM0626,2.1,2019JJ00
GM0626,2.5,2020JJ00
GM0626,1.9,2021JJ00
GM0626,2.0,2022JJ00
GM0626,2.3,2023JJ00
GM0285,,2013JJ00
GM0285,,2014JJ00
GM0285,,2015JJ00
GM0285,,2016JJ00
GM0285,,2017JJ00
GM0285,,2018JJ00
GM0285,2.7,2019JJ00
GM0285,2.7,2020JJ00
GM0285,2.6,2021JJ00
GM0285,2.4,2022JJ00
GM0285,2.2,2023JJ00
GM0865,3.4,2013JJ00
GM0865,3.4,2014JJ00
GM0865,3.0,2015JJ00
GM0865,3.0,2016JJ00
GM0865,2.7,2017JJ00
GM0865,2.7,2018JJ00
GM0865,2.5,2019JJ00
GM0865,2.3,2020JJ00
GM0865,1.8,2021JJ00
GM0865,2.1,2022JJ00
GM0865,2.1,2023JJ00
GM1949,5.9,2013JJ00
GM1949,7.1,2014JJ00
GM1949,6.4,2015JJ00
GM1949,5.8,2016JJ00
GM1949,4.8,2017JJ00
GM1949,4.8,2018JJ00
GM1949,3.6,2019JJ00
GM1949,4.0,2020JJ00
GM1949,2.9,2021JJ00
GM1949,3.2,2022JJ00
GM1949,3.3,2023JJ00
GM0866,,2013JJ00
GM0866,,2014JJ00
GM0866,,2015JJ00
GM0866,,2016JJ00
GM0866,,2017JJ00
GM0866,2.8,2018JJ00
GM0866,2.4,2019JJ00
GM0866,2.5,2020JJ00
GM0866,1.8,2021JJ00
GM0866,2.0,2022JJ00
GM0866,2.4,2023JJ00
GM0867,4.7,2013JJ00
GM0867,4.9,2014JJ00
GM0867,5.3,2015JJ00
GM0867,5.4,2016JJ00
GM0867,3.9,2017JJ00
GM0867,4.0,2018JJ00
GM0867,3.9,2019JJ00
GM0867,3.1,2020JJ00
GM0867,2.4,2021JJ00
GM0867,2.7,2022JJ00
GM0867,2.7,2023JJ00
GM0627,,2013JJ00
GM0627,,2014JJ00
GM0627,,2015JJ00
GM0627,4.6,2016JJ00
GM0627,3.7,2017JJ00
GM0627,3.3,2018JJ00
GM0627,2.8,2019JJ00
GM0627,3.0,2020JJ00
GM0627,2.0,2021JJ00
GM0627,2.3,2022JJ00
GM0627,2.3,2023JJ00
GM0289,3.6,2013JJ00
GM0289,4.1,2014JJ00
GM0289,3.5,2015JJ00
GM0289,4.3,2016JJ00
GM0289,3.0,2017JJ00
GM0289,3.2,2018JJ00
GM0289,3.1,2019JJ00
GM0289,2.8,2020JJ00
GM0289,2.5,2021JJ00
GM0289,3.2,2022JJ00
GM0289,3.2,2023JJ00
GM0629,4.2,2013JJ00
GM0629,3.9,2014JJ00
GM0629,3.3,2015JJ00
GM0629,3.5,2016JJ00
GM0629,3.4,2017JJ00
GM0629,2.9,2018JJ00
GM0629,2.4,2019JJ00
GM0629,2.6,2020JJ00
GM0629,2.4,2021JJ00
GM0629,2.3,2022JJ00
GM0629,2.5,2023JJ00
GM0852,,2013JJ00
GM0852,,2014JJ00
GM0852,,2015JJ00
GM0852,,2016JJ00
GM0852,,2017JJ00
GM0852,,2018JJ00
GM0852,,2019JJ00
GM0852,,2020JJ00
GM0852,,2021JJ00
GM0852,2.1,2022JJ00
GM0852,,2023JJ00
GM0988,4.7,2013JJ00
GM0988,5.9,2014JJ00
GM0988,5.5,2015JJ00
GM0988,4.2,2016JJ00
GM0988,4.7,2017JJ00
GM0988,5.0,2018JJ00
GM0988,3.5,2019JJ00
GM0988,3.7,2020JJ00
GM0988,2.2,2021JJ00
GM0988,2.6,2022JJ00
GM0988,2.5,2023JJ00
GM1960,4.4,2013JJ00
GM1960,4.6,2014JJ00
GM1960,4.4,2015JJ00
GM1960,3.8,2016JJ00
GM1960,3.2,2017JJ00
GM1960,2.9,2018JJ00
GM1960,2.4,2019JJ00
GM1960,2.8,2020JJ00
GM1960,2.2,2021JJ00
GM1960,2.3,2022JJ00
GM1960,2.1,2023JJ00
GM0668,,2013JJ00
GM0668,,2014JJ00
GM0668,,2015JJ00
GM0668,,2016JJ00
GM0668,,2017JJ00
GM0668,,2018JJ00
GM0668,,2019JJ00
GM0668,,2020JJ00
GM0668,2.1,2021JJ00
GM0668,,2022JJ00
GM0668,,2023JJ00
GM1969,4.4,2013JJ00
GM1969,4.5,2014JJ00
GM1969,5.0,2015JJ00
GM1969,4.3,2016JJ00
GM1969,4.1,2017JJ00
GM1969,3.3,2018JJ00
GM1969,3.0,2019JJ00
GM1969,3.5,2020JJ00
GM1969,3.3,2021JJ00
GM1969,2.1,2022JJ00
GM1969,2.7,2023JJ00
GM1701,,2013JJ00
GM1701,,2014JJ00
GM1701,,2015JJ00
GM1701,,2016JJ00
GM1701,,2017JJ00
GM1701,,2018JJ00
GM1701,2.7,2019JJ00
GM1701,,2020JJ00
GM1701,,2021JJ00
GM1701,,2022JJ00
GM1701,2.0,2023JJ00
GM0293,,2013JJ00
GM0293,,2014JJ00
GM0293,,2015JJ00
GM0293,,2016JJ00
GM0293,,2017JJ00
GM0293,,2018JJ00
GM0293,,2019JJ00
GM0293,,2020JJ00
GM0293,,2021JJ00
GM0293,,2022JJ00
GM0293,,2023JJ00
GM1950,,2013JJ00
GM1950,,2014JJ00
GM1950,,2015JJ00
GM1950,,2016JJ00
GM1950,,2017JJ00
GM1950,,2018JJ00
GM1950,,2019JJ00
GM1950,,2020JJ00
GM1950,,2021JJ00
GM1950,2.9,2022JJ00
GM1950,2.7,2023JJ00
GM1783,4.3,2013JJ00
GM1783,4.4,2014JJ00
GM1783,4.1,2015JJ00
GM1783,4.6,2016JJ00
GM1783,3.2,2017JJ00
GM1783,2.7,2018JJ00
GM1783,3.2,2019JJ00
GM1783,3.1,2020JJ00
GM1783,2.8,2021JJ00
GM1783,2.3,2022JJ00
GM1783,2.0,2023JJ00
GM0098,,2013JJ00
GM0098,,2014JJ00
GM0098,,2015JJ00
GM0098,,2016JJ00
GM0098,,2017JJ00
GM0098,,2018JJ00
GM0098,,2019JJ00
GM0098,,2020JJ00
GM0098,,2021JJ00
GM0098,2.7,2022JJ00
GM0098,,2023JJ00
GM0189,,2013JJ00
GM0189,,2014JJ00
GM0189,,2015JJ00
GM0189,,2016JJ00
GM0189,2.9,2017JJ00
GM0189,2.7,2018JJ00
GM0189,2.9,2019JJ00
GM0189,,2020JJ00
GM0189,2.5,2021JJ00
GM0189,2.1,2022JJ00
GM0189,2.0,2023JJ00
GM0296,4.4,2013JJ00
GM0296,4.1,2014JJ00
GM0296,4.4,2015JJ00
GM0296,4.2,2016JJ00
GM0296,3.3,2017JJ00
GM0296,3.5,2018JJ00
GM0296,2.8,2019JJ00
GM0296,3.0,2020JJ00
GM0296,2.7,2021JJ00
GM0296,2.1,2022JJ00
GM0296,2.4,2023JJ00
GM1696,,2013JJ00
GM1696,,2014JJ00
GM1696,,2015JJ00
GM1696,,2016JJ00
GM1696,,2017JJ00
GM1696,3.8,2018JJ00
GM1696,2.7,2019JJ00
GM1696,3.0,2020JJ00
GM1696,2.1,2021JJ00
GM1696,2.4,2022JJ00
GM1696,2.3,2023JJ00
GM0352,,2013JJ00
GM0352,,2014JJ00
GM0352,4.2,2015JJ00
GM0352,3.4,2016JJ00
GM0352,3.3,2017JJ00
GM0352,3.2,2018JJ00
GM0352,3.0,2019JJ00
GM0352,2.8,2020JJ00
GM0352,2.2,2021JJ00
GM0352,2.0,2022JJ00
GM0352,2.3,2023JJ00
GM0294,,2013JJ00
GM0294,,2014JJ00
GM0294,5.0,2015JJ00
GM0294,5.4,2016JJ00
GM0294,,2017JJ00
GM0294,,2018JJ00
GM0294,3.7,2019JJ00
GM0294,,2020JJ00
GM0294,2.8,2021JJ00
GM0294,3.0,2022JJ00
GM0294,3.0,2023JJ00
GM0873,,2013JJ00
GM0873,,2014JJ00
GM0873,,2015JJ00
GM0873,,2016JJ00
GM0873,,2017JJ00
GM0873,,2018JJ00
GM0873,,2019JJ00
GM0873,,2020JJ00
GM0873,,2021JJ00
GM0873,2.6,2022JJ00
GM0873,2.7,2023JJ00
GM0632,3.7,2013JJ00
GM0632,3.9,2014JJ00
GM0632,3.6,2015JJ00
GM0632,3.8,2016JJ00
GM0632,2.9,2017JJ00
GM0632,2.9,2018JJ00
GM0632,2.5,2019JJ00
GM0632,2.6,2020JJ00
GM0632,2.5,2021JJ00
GM0632,1.8,2022JJ00
GM0632,2.0,2023JJ00
GM1690,,2013JJ00
GM1690,,2014JJ00
GM1690,,2015JJ00
GM1690,,2016JJ00
GM1690,,2017JJ00
GM1690,,2018JJ00
GM1690,2.7,2019JJ00
GM1690,2.9,2020JJ00
GM1690,2.3,2021JJ00
GM1690,2.8,2022JJ00
GM1690,2.2,2023JJ00
GM0880,,2013JJ00
GM0880,,2014JJ00
GM0880,,2015JJ00
GM0880,,2016JJ00
GM0880,,2017JJ00
GM0880,,2018JJ00
GM0880,,2019JJ00
GM0880,,2020JJ00
GM0880,,2021JJ00
GM0880,,2022JJ00
GM0880,,2023JJ00
GM0351,,2013JJ00
GM0351,,2014JJ00
GM0351,,2015JJ00
GM0351,,2016JJ00
GM0351,,2017JJ00
GM0351,,2018JJ00
GM0351,,2019JJ00
GM0351,,2020JJ00
GM0351,,2021JJ00
GM0351,,2022JJ00
GM0351,,2023JJ00
GM0479,6.1,2013JJ00
GM0479,5.5,2014JJ00
GM0479,5.1,2015JJ00
GM0479,5.5,2016JJ00
GM0479,5.4,2017JJ00
GM0479,4.7,2018JJ00
GM0479,4.6,2019JJ00
GM0479,4.2,2020JJ00
GM0479,3.6,2021JJ00
GM0479,3.0,2022JJ00
GM0479,3.2,2023JJ00
GM0297,,2013JJ00
GM0297,,2014JJ00
GM0297,,2015JJ00
GM0297,4.9,2016JJ00
GM0297,3.5,2017JJ00
GM0297,3.8,2018JJ00
GM0297,2.7,2019JJ00
GM0297,2.9,2020JJ00
GM0297,3.1,2021JJ00
GM0297,2.6,2022JJ00
GM0297,2.7,2023JJ00
GM0473,,2013JJ00
GM0473,,2014JJ00
GM0473,,2015JJ00
GM0473,,2016JJ00
GM0473,,2017JJ00
GM0473,,2018JJ00
GM0473,,2019JJ00
GM0473,,2020JJ00
GM0473,,2021JJ00
GM0473,,2022JJ00
GM0473,,2023JJ00
GM0050,,2013JJ00
GM0050,3.2,2014JJ00
GM0050,,2015JJ00
GM0050,,2016JJ00
GM0050,,2017JJ00
GM0050,,2018JJ00
GM0050,3.1,2019JJ00
GM0050,2.7,2020JJ00
GM0050,2.6,2021JJ00
GM0050,2.4,2022JJ00
GM0050,2.4,2023JJ00
GM0355,4.8,2013JJ00
GM0355,3.9,2014JJ00
GM0355,4.1,2015JJ00
GM0355,3.6,2016JJ00
GM0355,3.1,2017JJ00
GM0355,2.8,2018JJ00
GM0355,2.2,2019JJ00
GM0355,2.7,2020JJ00
GM0355,2.0,2021JJ00
GM0355,2.0,2022JJ00
GM0355,2.3,2023JJ00
GM0299,6.6,2013JJ00
GM0299,6.4,2014JJ00
GM0299,5.7,2015JJ00
GM0299,5.5,2016JJ00
GM0299,5.0,2017JJ00
GM0299,5.5,2018JJ00
GM0299,3.9,2019JJ00
GM0299,4.0,2020JJ00
GM0299,2.9,2021JJ00
GM0299,3.1,2022JJ00
GM0299,3.3,2023JJ00
GM0637,5.1,2013JJ00
GM0637,6.2,2014JJ00
GM0637,4.9,2015JJ00
GM0637,4.8,2016JJ00
GM0637,4.2,2017JJ00
GM0637,3.1,2018JJ00
GM0637,3.6,2019JJ00
GM0637,3.6,2020JJ00
GM0637,3.6,2021JJ00
GM0637,3.4,2022JJ00
GM0637,2.9,2023JJ00
GM0638,,2013JJ00
GM0638,,2014JJ00
