Regiokenmerken,VoortijdigSchoolverlaters_2,Perioden
GM1901 ,50.0,2014SJ00
GM1901 ,50.0,2015SJ00
GM1901 ,50.0,2016SJ00
GM1901 ,50.0,2017SJ00
GM1901 ,60.0,2018SJ00
GM1901 ,40.0,2019SJ00
GM1901 ,40.0,2020SJ00
GM1901 ,50.0,2021SJ00
GM1901 ,40.0,2022SJ00
GM0755 ,10.0,2012SJ00
GM0755 ,10.0,2013SJ00
GM0755 ,20.0,2014SJ00
GM0755 ,10.0,2015SJ00
GM0755 ,10.0,2016SJ00
GM0755 ,10.0,2017SJ00
GM0755 ,20.0,2018SJ00
GM0755 ,10.0,2019SJ00
GM0755 ,10.0,2020SJ00
GM0755 ,20.0,2021SJ00
GM0755 ,20.0,2022SJ00
GM0009 ,10.0,2012SJ00
GM0009 ,10.0,2013SJ00
GM0009 ,10.0,2014SJ00
GM0009 ,10.0,2015SJ00
GM0009 ,10.0,2016SJ00
GM0009 ,10.0,2017SJ00
GM0009 ,20.0,2018SJ00
GM0009 ,,2019SJ00
GM0009 ,,2020SJ00
GM0009 ,,2021SJ00
GM0009 ,,2022SJ00
GM1681 ,40.0,2012SJ00
GM1681 ,30.0,2013SJ00
GM1681 ,30.0,2014SJ00
GM1681 ,40.0,2015SJ00
GM1681 ,20.0,2016SJ00
GM1681 ,40.0,2017SJ00
GM1681 ,30.0,2018SJ00
GM1681 ,30.0,2019SJ00
GM1681 ,30.0,2020SJ00
GM1681 ,60.0,2021SJ00
GM1681 ,40.0,2022SJ00
GM0147 ,20.0,2012SJ00
GM0147 ,30.0,2013SJ00
GM0147 ,20.0,2014SJ00
GM0147 ,20.0,2015SJ00
GM0147 ,20.0,2016SJ00
GM0147 ,30.0,2017SJ00
GM0147 ,20.0,2018SJ00
GM0147 ,20.0,2019SJ00
GM0147 ,20.0,2020SJ00
GM0147 ,40.0,2021SJ00
GM0147 ,30.0,2022SJ00
GM0654 ,30.0,2012SJ00
GM0654 ,20.0,2013SJ00
GM0654 ,30.0,2014SJ00
GM0654 ,20.0,2015SJ00
GM0654 ,30.0,2016SJ00
GM0654 ,30.0,2017SJ00
GM0654 ,30.0,2018SJ00
GM0654 ,20.0,2019SJ00
GM0654 ,40.0,2020SJ00
GM0654 ,40.0,2021SJ00
GM0654 ,30.0,2022SJ00
GM0499 ,30.0,2012SJ00
GM0499 ,30.0,2013SJ00
GM0499 ,,2014SJ00
GM0499 ,,2015SJ00
GM0499 ,,2016SJ00
GM0499 ,,2017SJ00
GM0499 ,,2018SJ00
GM0499 ,,2019SJ00
GM0499 ,,2020SJ00
GM0499 ,,2021SJ00
GM0499 ,,2022SJ00
GM0756 ,40.0,2012SJ00
GM0756 ,30.0,2013SJ00
GM0756 ,30.0,2014SJ00
GM0756 ,30.0,2015SJ00
GM0756 ,30.0,2016SJ00
GM0756 ,30.0,2017SJ00
GM0756 ,30.0,2018SJ00
GM0756 ,20.0,2019SJ00
GM0756 ,30.0,2020SJ00
GM0756 ,40.0,2021SJ00
GM0756 ,,2022SJ00
GM0757 ,50.0,2012SJ00
GM0757 ,40.0,2013SJ00
GM0757 ,50.0,2014SJ00
GM0757 ,40.0,2015SJ00
GM0757 ,70.0,2016SJ00
GM0757 ,80.0,2017SJ00
GM0757 ,60.0,2018SJ00
GM0757 ,50.0,2019SJ00
GM0757 ,50.0,2020SJ00
GM0757 ,60.0,2021SJ00
GM0757 ,60.0,2022SJ00
GM0758 ,390.0,2012SJ00
GM0758 ,340.0,2013SJ00
GM0758 ,320.0,2014SJ00
GM0758 ,330.0,2015SJ00
GM0758 ,370.0,2016SJ00
GM0758 ,330.0,2017SJ00
GM0758 ,370.0,2018SJ00
GM0758 ,320.0,2019SJ00
GM0758 ,340.0,2020SJ00
GM0758 ,410.0,2021SJ00
GM0758 ,390.0,2022SJ00
GM0501 ,30.0,2012SJ00
GM0501 ,40.0,2013SJ00
GM0501 ,30.0,2014SJ00
GM0501 ,30.0,2015SJ00
GM0501 ,20.0,2016SJ00
GM0501 ,30.0,2017SJ00
GM0501 ,30.0,2018SJ00
GM0501 ,20.0,2019SJ00
GM0501 ,30.0,2020SJ00
GM0501 ,30.0,2021SJ00
GM0501 ,30.0,2022SJ00
GM1876 ,40.0,2012SJ00
GM1876 ,40.0,2013SJ00
GM1876 ,40.0,2014SJ00
GM1876 ,20.0,2015SJ00
GM1876 ,40.0,2016SJ00
GM1876 ,60.0,2017SJ00
GM1876 ,30.0,2018SJ00
GM1876 ,20.0,2019SJ00
GM1876 ,30.0,2020SJ00
GM1876 ,50.0,2021SJ00
GM1876 ,50.0,2022SJ00
GM0213 ,50.0,2012SJ00
GM0213 ,20.0,2013SJ00
GM0213 ,30.0,2014SJ00
GM0213 ,20.0,2015SJ00
GM0213 ,30.0,2016SJ00
GM0213 ,40.0,2017SJ00
GM0213 ,30.0,2018SJ00
GM0213 ,30.0,2019SJ00
GM0213 ,30.0,2020SJ00
GM0213 ,20.0,2021SJ00
GM0213 ,30.0,2022SJ00
GM0899 ,50.0,2012SJ00
GM0899 ,60.0,2013SJ00
GM0899 ,50.0,2014SJ00
GM0899 ,50.0,2015SJ00
GM0899 ,40.0,2016SJ00
GM0899 ,60.0,2017SJ00
GM0899 ,50.0,2018SJ00
GM0899 ,40.0,2019SJ00
GM0899 ,50.0,2020SJ00
GM0899 ,60.0,2021SJ00
GM0899 ,60.0,2022SJ00
GM0312 ,30.0,2012SJ00
GM0312 ,20.0,2013SJ00
GM0312 ,10.0,2014SJ00
GM0312 ,10.0,2015SJ00
GM0312 ,20.0,2016SJ00
GM0312 ,20.0,2017SJ00
GM0312 ,20.0,2018SJ00
GM0312 ,10.0,2019SJ00
GM0312 ,20.0,2020SJ00
GM0312 ,20.0,2021SJ00
GM0312 ,20.0,2022SJ00
GM0313 ,60.0,2012SJ00
GM0313 ,40.0,2013SJ00
GM0313 ,30.0,2014SJ00
GM0313 ,40.0,2015SJ00
GM0313 ,40.0,2016SJ00
GM0313 ,50.0,2017SJ00
GM0313 ,30.0,2018SJ00
GM0313 ,40.0,2019SJ00
GM0313 ,40.0,2020SJ00
GM0313 ,60.0,2021SJ00
GM0313 ,40.0,2022SJ00
GM0214 ,40.0,2012SJ00
GM0214 ,30.0,2013SJ00
GM0214 ,50.0,2014SJ00
GM0214 ,40.0,2015SJ00
GM0214 ,30.0,2016SJ00
GM0214 ,30.0,2017SJ00
GM0214 ,30.0,2018SJ00
GM0214 ,40.0,2019SJ00
GM0214 ,30.0,2020SJ00
GM0214 ,50.0,2021SJ00
GM0214 ,30.0,2022SJ00
GM0381 ,50.0,2012SJ00
GM0381 ,60.0,2013SJ00
GM0381 ,50.0,2014SJ00
GM0381 ,60.0,2015SJ00
GM0381 ,,2016SJ00
GM0381 ,,2017SJ00
GM0381 ,,2018SJ00
GM0381 ,,2019SJ00
GM0381 ,,2020SJ00
GM0381 ,,2021SJ00
GM0381 ,,2022SJ00
GM0502 ,170.0,2012SJ00
GM0502 ,140.0,2013SJ00
GM0502 ,150.0,2014SJ00
GM0502 ,140.0,2015SJ00
GM0502 ,130.0,2016SJ00
GM0502 ,150.0,2017SJ00
GM0502 ,150.0,2018SJ00
GM0502 ,130.0,2019SJ00
GM0502 ,140.0,2020SJ00
GM0502 ,160.0,2021SJ00
GM0502 ,160.0,2022SJ00
GM0383 ,50.0,2012SJ00
GM0383 ,40.0,2013SJ00
GM0383 ,50.0,2014SJ00
GM0383 ,50.0,2015SJ00
GM0383 ,60.0,2016SJ00
GM0383 ,40.0,2017SJ00
GM0383 ,60.0,2018SJ00
GM0383 ,30.0,2019SJ00
GM0383 ,50.0,2020SJ00
GM0383 ,60.0,2021SJ00
GM0383 ,60.0,2022SJ00
GM0109 ,50.0,2012SJ00
GM0109 ,50.0,2013SJ00
GM0109 ,40.0,2014SJ00
GM0109 ,40.0,2015SJ00
GM0109 ,50.0,2016SJ00
GM0109 ,60.0,2017SJ00
GM0109 ,60.0,2018SJ00
GM0109 ,50.0,2019SJ00
GM0109 ,60.0,2020SJ00
GM0109 ,90.0,2021SJ00
GM0109 ,70.0,2022SJ00
GM1706 ,50.0,2012SJ00
GM1706 ,20.0,2013SJ00
GM1706 ,30.0,2014SJ00
GM1706 ,30.0,2015SJ00
GM1706 ,20.0,2016SJ00
GM1706 ,30.0,2017SJ00
GM1706 ,20.0,2018SJ00
GM1706 ,30.0,2019SJ00
GM1706 ,30.0,2020SJ00
GM1706 ,20.0,2021SJ00
GM1706 ,60.0,2022SJ00
GM0611 ,20.0,2012SJ00
GM0611 ,10.0,2013SJ00
GM0611 ,10.0,2014SJ00
GM0611 ,10.0,2015SJ00
GM0611 ,20.0,2016SJ00
GM0611 ,20.0,2017SJ00
GM0611 ,20.0,2018SJ00
GM0611 ,,2019SJ00
GM0611 ,,2020SJ00
GM0611 ,,2021SJ00
GM0611 ,,2022SJ00
GM1684 ,40.0,2012SJ00
GM1684 ,40.0,2013SJ00
GM1684 ,40.0,2014SJ00
GM1684 ,40.0,2015SJ00
GM1684 ,30.0,2016SJ00
GM1684 ,50.0,2017SJ00
GM1684 ,40.0,2018SJ00
GM1684 ,30.0,2019SJ00
GM1684 ,50.0,2020SJ00
GM1684 ,50.0,2021SJ00
GM1684 ,,2022SJ00
GM0216 ,60.0,2012SJ00
GM0216 ,60.0,2013SJ00
GM0216 ,50.0,2014SJ00
GM0216 ,30.0,2015SJ00
GM0216 ,50.0,2016SJ00
GM0216 ,50.0,2017SJ00
GM0216 ,50.0,2018SJ00
GM0216 ,40.0,2019SJ00
GM0216 ,40.0,2020SJ00
GM0216 ,50.0,2021SJ00
GM0216 ,60.0,2022SJ00
GM0148 ,30.0,2012SJ00
GM0148 ,20.0,2013SJ00
GM0148 ,30.0,2014SJ00
GM0148 ,20.0,2015SJ00
GM0148 ,20.0,2016SJ00
GM0148 ,30.0,2017SJ00
GM0148 ,30.0,2018SJ00
GM0148 ,30.0,2019SJ00
GM0148 ,30.0,2020SJ00
GM0148 ,50.0,2021SJ00
GM0148 ,40.0,2022SJ00
GM1891 ,20.0,2012SJ00
GM1891 ,10.0,2013SJ00
GM1891 ,10.0,2014SJ00
GM1891 ,20.0,2015SJ00
GM1891 ,20.0,2016SJ00
GM1891 ,20.0,2017SJ00
GM1891 ,20.0,2018SJ00
GM1891 ,20.0,2019SJ00
GM1891 ,30.0,2020SJ00
GM1891 ,30.0,2021SJ00
GM1891 ,30.0,2022SJ00
GM0503 ,170.0,2012SJ00
GM0503 ,170.0,2013SJ00
GM0503 ,150.0,2014SJ00
GM0503 ,170.0,2015SJ00
GM0503 ,160.0,2016SJ00
GM0503 ,150.0,2017SJ00
GM0503 ,140.0,2018SJ00
GM0503 ,120.0,2019SJ00
GM0503 ,140.0,2020SJ00
GM0503 ,140.0,2021SJ00
GM0503 ,180.0,2022SJ00
GM0010 ,60.0,2012SJ00
GM0010 ,40.0,2013SJ00
GM0010 ,40.0,2014SJ00
GM0010 ,40.0,2015SJ00
GM0010 ,50.0,2016SJ00
GM0010 ,50.0,2017SJ00
GM0010 ,50.0,2018SJ00
GM0010 ,40.0,2019SJ00
GM0010 ,40.0,2020SJ00
GM0010 ,,2021SJ00
GM0010 ,,2022SJ00
GM0762 ,50.0,2012SJ00
GM0762 ,40.0,2013SJ00
GM0762 ,40.0,2014SJ00
GM0762 ,50.0,2015SJ00
GM0762 ,40.0,2016SJ00
GM0762 ,50.0,2017SJ00
GM0762 ,40.0,2018SJ00
GM0762 ,50.0,2019SJ00
GM0762 ,40.0,2020SJ00
GM0762 ,60.0,2021SJ00
GM0762 ,50.0,2022SJ00
GM0150 ,180.0,2012SJ00
GM0150 ,170.0,2013SJ00
GM0150 ,200.0,2014SJ00
GM0150 ,170.0,2015SJ00
GM0150 ,180.0,2016SJ00
GM0150 ,230.0,2017SJ00
GM0150 ,230.0,2018SJ00
GM0150 ,190.0,2019SJ00
GM0150 ,190.0,2020SJ00
GM0150 ,240.0,2021SJ00
GM0150 ,220.0,2022SJ00
GM0384 ,60.0,2012SJ00
GM0384 ,50.0,2013SJ00
GM0384 ,50.0,2014SJ00
GM0384 ,50.0,2015SJ00
GM0384 ,50.0,2016SJ00
GM0384 ,50.0,2017SJ00
GM0384 ,70.0,2018SJ00
GM0384 ,40.0,2019SJ00
GM0384 ,50.0,2020SJ00
GM0384 ,50.0,2021SJ00
GM0384 ,50.0,2022SJ00
GM1980 ,,2012SJ00
GM1980 ,,2013SJ00
GM1980 ,,2014SJ00
GM1980 ,,2015SJ00
GM1980 ,,2016SJ00
GM1980 ,,2017SJ00
GM1980 ,,2018SJ00
GM1980 ,,2019SJ00
GM1980 ,,2020SJ00
GM1980 ,,2021SJ00
GM1980 ,200.0,2022SJ00
GM1774 ,10.0,2012SJ00
GM1774 ,20.0,2013SJ00
GM1774 ,10.0,2014SJ00
GM1774 ,20.0,2015SJ00
GM1774 ,20.0,2016SJ00
GM1774 ,10.0,2017SJ00
GM1774 ,20.0,2018SJ00
GM1774 ,20.0,2019SJ00
GM1774 ,10.0,2020SJ00
GM1774 ,30.0,2021SJ00
GM1774 ,30.0,2022SJ00
GM0504 ,20.0,2012SJ00
GM0504 ,,2013SJ00
GM0504 ,,2014SJ00
GM0504 ,,2015SJ00
GM0504 ,,2016SJ00
GM0504 ,,2017SJ00
GM0504 ,,2018SJ00
GM0504 ,,2019SJ00
GM0504 ,,2020SJ00
GM0504 ,,2021SJ00
GM0504 ,,2022SJ00
GM0221 ,40.0,2012SJ00
GM0221 ,20.0,2013SJ00
GM0221 ,20.0,2014SJ00
GM0221 ,30.0,2015SJ00
GM0221 ,30.0,2016SJ00
GM0221 ,10.0,2017SJ00
GM0221 ,30.0,2018SJ00
GM0221 ,20.0,2019SJ00
GM0221 ,20.0,2020SJ00
GM0221 ,20.0,2021SJ00
GM0221 ,20.0,2022SJ00
GM0222 ,120.0,2012SJ00
GM0222 ,130.0,2013SJ00
GM0222 ,90.0,2014SJ00
GM0222 ,100.0,2015SJ00
GM0222 ,80.0,2016SJ00
GM0222 ,110.0,2017SJ00
GM0222 ,110.0,2018SJ00
GM0222 ,100.0,2019SJ00
GM0222 ,100.0,2020SJ00
GM0222 ,140.0,2021SJ00
GM0222 ,140.0,2022SJ00
GM0766 ,30.0,2012SJ00
GM0766 ,30.0,2013SJ00
GM0766 ,30.0,2014SJ00
GM0766 ,40.0,2015SJ00
GM0766 ,30.0,2016SJ00
GM0766 ,40.0,2017SJ00
GM0766 ,50.0,2018SJ00
GM0766 ,30.0,2019SJ00
GM0766 ,30.0,2020SJ00
GM0766 ,40.0,2021SJ00
GM0766 ,40.0,2022SJ00
GM0058 ,20.0,2012SJ00
GM0058 ,20.0,2013SJ00
GM0058 ,20.0,2014SJ00
GM0058 ,20.0,2015SJ00
GM0058 ,10.0,2016SJ00
GM0058 ,20.0,2017SJ00
GM0058 ,30.0,2018SJ00
GM0058 ,,2019SJ00
GM0058 ,,2020SJ00
GM0058 ,,2021SJ00
GM0058 ,,2022SJ00
GM0505 ,340.0,2012SJ00
GM0505 ,290.0,2013SJ00
GM0505 ,300.0,2014SJ00
GM0505 ,260.0,2015SJ00
GM0505 ,250.0,2016SJ00
GM0505 ,300.0,2017SJ00
GM0505 ,280.0,2018SJ00
GM0505 ,240.0,2019SJ00
GM0505 ,270.0,2020SJ00
GM0505 ,340.0,2021SJ00
GM0505 ,330.0,2022SJ00
GM0498 ,20.0,2012SJ00
GM0498 ,30.0,2013SJ00
GM0498 ,20.0,2014SJ00
GM0498 ,30.0,2015SJ00
GM0498 ,30.0,2016SJ00
GM0498 ,20.0,2017SJ00
GM0498 ,30.0,2018SJ00
GM0498 ,30.0,2019SJ00
GM0498 ,20.0,2020SJ00
GM0498 ,40.0,2021SJ00
GM0498 ,30.0,2022SJ00
GM1719 ,30.0,2012SJ00
GM1719 ,20.0,2013SJ00
GM1719 ,40.0,2014SJ00
GM1719 ,30.0,2015SJ00
GM1719 ,30.0,2016SJ00
GM1719 ,30.0,2017SJ00
GM1719 ,40.0,2018SJ00
GM1719 ,30.0,2019SJ00
GM1719 ,30.0,2020SJ00
GM1719 ,40.0,2021SJ00
GM1719 ,50.0,2022SJ00
GM0303 ,60.0,2012SJ00
GM0303 ,50.0,2013SJ00
GM0303 ,70.0,2014SJ00
GM0303 ,80.0,2015SJ00
GM0303 ,80.0,2016SJ00
GM0303 ,80.0,2017SJ00
GM0303 ,80.0,2018SJ00
GM0303 ,60.0,2019SJ00
GM0303 ,80.0,2020SJ00
GM0303 ,90.0,2021SJ00
GM0303 ,80.0,2022SJ00
GM0225 ,20.0,2012SJ00
GM0225 ,20.0,2013SJ00
GM0225 ,20.0,2014SJ00
GM0225 ,20.0,2015SJ00
GM0225 ,20.0,2016SJ00
GM0225 ,30.0,2017SJ00
GM0225 ,20.0,2018SJ00
GM0225 ,20.0,2019SJ00
GM0225 ,30.0,2020SJ00
GM0225 ,30.0,2021SJ00
GM0225 ,30.0,2022SJ00
GM0226 ,50.0,2012SJ00
GM0226 ,50.0,2013SJ00
GM0226 ,40.0,2014SJ00
GM0226 ,30.0,2015SJ00
GM0226 ,40.0,2016SJ00
GM0226 ,40.0,2017SJ00
GM0226 ,50.0,2018SJ00
GM0226 ,40.0,2019SJ00
GM0226 ,40.0,2020SJ00
GM0226 ,50.0,2021SJ00
GM0226 ,50.0,2022SJ00
GM1711 ,50.0,2012SJ00
GM1711 ,30.0,2013SJ00
GM1711 ,30.0,2014SJ00
GM1711 ,30.0,2015SJ00
GM1711 ,30.0,2016SJ00
GM1711 ,40.0,2017SJ00
GM1711 ,40.0,2018SJ00
GM1711 ,30.0,2019SJ00
GM1711 ,40.0,2020SJ00
GM1711 ,50.0,2021SJ00
GM1711 ,50.0,2022SJ00
GM0385 ,60.0,2012SJ00
GM0385 ,50.0,2013SJ00
GM0385 ,60.0,2014SJ00
GM0385 ,40.0,2015SJ00
GM0385 ,70.0,2016SJ00
GM0385 ,70.0,2017SJ00
GM0385 ,60.0,2018SJ00
GM0385 ,40.0,2019SJ00
GM0385 ,50.0,2020SJ00
GM0385 ,90.0,2021SJ00
GM0385 ,70.0,2022SJ00
GM0228 ,220.0,2012SJ00
GM0228 ,180.0,2013SJ00
GM0228 ,190.0,2014SJ00
GM0228 ,180.0,2015SJ00
GM0228 ,190.0,2016SJ00
GM0228 ,190.0,2017SJ00
GM0228 ,220.0,2018SJ00
GM0228 ,190.0,2019SJ00
GM0228 ,180.0,2020SJ00
GM0228 ,260.0,2021SJ00
GM0228 ,220.0,2022SJ00
GM0317 ,20.0,2012SJ00
GM0317 ,20.0,2013SJ00
GM0317 ,10.0,2014SJ00
GM0317 ,10.0,2015SJ00
GM0317 ,10.0,2016SJ00
GM0317 ,20.0,2017SJ00
GM0317 ,10.0,2018SJ00
GM0317 ,10.0,2019SJ00
GM0317 ,20.0,2020SJ00
GM0317 ,20.0,2021SJ00
GM0317 ,20.0,2022SJ00
GM1979 ,,2012SJ00
GM1979 ,,2013SJ00
GM1979 ,,2014SJ00
GM1979 ,,2015SJ00
GM1979 ,,2016SJ00
GM1979 ,,2017SJ00
GM1979 ,,2018SJ00
GM1979 ,,2019SJ00
GM1979 ,,2020SJ00
GM1979 ,110.0,2021SJ00
GM1979 ,110.0,2022SJ00
GM1651 ,30.0,2012SJ00
GM1651 ,30.0,2013SJ00
GM1651 ,10.0,2014SJ00
GM1651 ,30.0,2015SJ00
GM1651 ,20.0,2016SJ00
GM1651 ,30.0,2017SJ00
GM1651 ,40.0,2018SJ00
GM1651 ,,2019SJ00
GM1651 ,,2020SJ00
GM1651 ,,2021SJ00
GM1651 ,,2022SJ00
GM0770 ,30.0,2012SJ00
GM0770 ,30.0,2013SJ00
GM0770 ,30.0,2014SJ00
GM0770 ,20.0,2015SJ00
GM0770 ,20.0,2016SJ00
GM0770 ,20.0,2017SJ00
GM0770 ,20.0,2018SJ00
GM0770 ,20.0,2019SJ00
GM0770 ,20.0,2020SJ00
GM0770 ,30.0,2021SJ00
GM0770 ,30.0,2022SJ00
GM1903 ,20.0,2012SJ00
GM1903 ,30.0,2013SJ00
GM1903 ,20.0,2014SJ00
GM1903 ,20.0,2015SJ00
GM1903 ,30.0,2016SJ00
GM1903 ,30.0,2017SJ00
GM1903 ,30.0,2018SJ00
GM1903 ,20.0,2019SJ00
GM1903 ,30.0,2020SJ00
GM1903 ,30.0,2021SJ00
GM1903 ,40.0,2022SJ00
GM0772 ,460.0,2012SJ00
GM0772 ,440.0,2013SJ00
GM0772 ,450.0,2014SJ00
GM0772 ,380.0,2015SJ00
GM0772 ,460.0,2016SJ00
GM0772 ,480.0,2017SJ00
GM0772 ,460.0,2018SJ00
GM0772 ,370.0,2019SJ00
GM0772 ,430.0,2020SJ00
GM0772 ,500.0,2021SJ00
GM0772 ,450.0,2022SJ00
GM0230 ,30.0,2012SJ00
GM0230 ,40.0,2013SJ00
GM0230 ,30.0,2014SJ00
GM0230 ,30.0,2015SJ00
GM0230 ,30.0,2016SJ00
GM0230 ,30.0,2017SJ00
GM0230 ,50.0,2018SJ00
GM0230 ,40.0,2019SJ00
GM0230 ,40.0,2020SJ00
GM0230 ,40.0,2021SJ00
GM0230 ,40.0,2022SJ00
GM0114 ,200.0,2012SJ00
GM0114 ,160.0,2013SJ00
GM0114 ,160.0,2014SJ00
GM0114 ,160.0,2015SJ00
GM0114 ,210.0,2016SJ00
GM0114 ,200.0,2017SJ00
GM0114 ,230.0,2018SJ00
GM0114 ,200.0,2019SJ00
GM0114 ,230.0,2020SJ00
GM0114 ,280.0,2021SJ00
GM0114 ,280.0,2022SJ00
GM0388 ,50.0,2012SJ00
GM0388 ,40.0,2013SJ00
GM0388 ,30.0,2014SJ00
GM0388 ,30.0,2015SJ00
GM0388 ,40.0,2016SJ00
GM0388 ,40.0,2017SJ00
GM0388 ,40.0,2018SJ00
GM0388 ,30.0,2019SJ00
GM0388 ,40.0,2020SJ00
GM0388 ,50.0,2021SJ00
GM0388 ,60.0,2022SJ00
GM0153 ,330.0,2012SJ00
GM0153 ,310.0,2013SJ00
GM0153 ,310.0,2014SJ00
GM0153 ,260.0,2015SJ00
GM0153 ,320.0,2016SJ00
GM0153 ,340.0,2017SJ00
GM0153 ,330.0,2018SJ00
GM0153 ,330.0,2019SJ00
GM0153 ,320.0,2020SJ00
GM0153 ,420.0,2021SJ00
GM0153 ,380.0,2022SJ00
GM0232 ,60.0,2012SJ00
GM0232 ,50.0,2013SJ00
GM0232 ,40.0,2014SJ00
GM0232 ,40.0,2015SJ00
GM0232 ,60.0,2016SJ00
GM0232 ,60.0,2017SJ00
GM0232 ,60.0,2018SJ00
GM0232 ,50.0,2019SJ00
GM0232 ,50.0,2020SJ00
GM0232 ,70.0,2021SJ00
GM0232 ,60.0,2022SJ00
GM0233 ,50.0,2012SJ00
GM0233 ,40.0,2013SJ00
GM0233 ,30.0,2014SJ00
GM0233 ,50.0,2015SJ00
GM0233 ,30.0,2016SJ00
GM0233 ,60.0,2017SJ00
GM0233 ,50.0,2018SJ00
GM0233 ,30.0,2019SJ00
GM0233 ,40.0,2020SJ00
GM0233 ,60.0,2021SJ00
GM0233 ,60.0,2022SJ00
GM0777 ,60.0,2012SJ00
GM0777 ,60.0,2013SJ00
GM0777 ,70.0,2014SJ00
GM0777 ,50.0,2015SJ00
GM0777 ,60.0,2016SJ00
GM0777 ,70.0,2017SJ00
GM0777 ,80.0,2018SJ00
GM0777 ,60.0,2019SJ00
GM0777 ,70.0,2020SJ00
GM0777 ,90.0,2021SJ00
GM0777 ,110.0,2022SJ00
GM1722 ,20.0,2012SJ00
GM1722 ,10.0,2013SJ00
GM1722 ,10.0,2014SJ00
GM1722 ,10.0,2015SJ00
GM1722 ,10.0,2016SJ00
GM1722 ,10.0,2017SJ00
GM1722 ,20.0,2018SJ00
GM1722 ,,2019SJ00
GM1722 ,,2020SJ00
GM1722 ,,2021SJ00
GM1722 ,,2022SJ00
GM0070 ,30.0,2012SJ00
GM0070 ,20.0,2013SJ00
GM0070 ,20.0,2014SJ00
GM0070 ,30.0,2015SJ00
GM0070 ,20.0,2016SJ00
GM0070 ,30.0,2017SJ00
GM0070 ,,2018SJ00
GM0070 ,,2019SJ00
GM0070 ,,2020SJ00
GM0070 ,,2021SJ00
GM0070 ,,2022SJ00
GM1921 ,,2012SJ00
GM1921 ,,2013SJ00
GM1921 ,50.0,2014SJ00
GM1921 ,40.0,2015SJ00
GM1921 ,,2016SJ00
GM1921 ,,2017SJ00
GM1921 ,,2018SJ00
GM1921 ,,2019SJ00
GM1921 ,,2020SJ00
GM1921 ,,2021SJ00
GM1921 ,,2022SJ00
GM1940 ,,2012SJ00
GM1940 ,,2013SJ00
GM1940 ,,2014SJ00
GM1940 ,,2015SJ00
GM1940 ,50.0,2016SJ00
GM1940 ,60.0,2017SJ00
GM1940 ,60.0,2018SJ00
GM1940 ,60.0,2019SJ00
GM1940 ,80.0,2020SJ00
GM1940 ,80.0,2021SJ00
GM1940 ,90.0,2022SJ00
GM0653 ,10.0,2012SJ00
GM0653 ,10.0,2013SJ00
GM0653 ,,2014SJ00
GM0653 ,,2015SJ00
GM0653 ,,2016SJ00
GM0653 ,,2017SJ00
GM0653 ,,2018SJ00
GM0653 ,,2019SJ00
GM0653 ,,2020SJ00
GM0653 ,,2021SJ00
GM0653 ,,2022SJ00
GM0779 ,30.0,2012SJ00
GM0779 ,30.0,2013SJ00
GM0779 ,40.0,2014SJ00
GM0779 ,20.0,2015SJ00
GM0779 ,30.0,2016SJ00
GM0779 ,30.0,2017SJ00
GM0779 ,30.0,2018SJ00
GM0779 ,30.0,2019SJ00
GM0779 ,30.0,2020SJ00
GM0779 ,40.0,2021SJ00
GM0779 ,50.0,2022SJ00
GM0236 ,40.0,2012SJ00
GM0236 ,30.0,2013SJ00
GM0236 ,50.0,2014SJ00
GM0236 ,30.0,2015SJ00
GM0236 ,30.0,2016SJ00
GM0236 ,30.0,2017SJ00
GM0236 ,30.0,2018SJ00
GM0236 ,,2019SJ00
GM0236 ,,2020SJ00
GM0236 ,,2021SJ00
GM0236 ,,2022SJ00
GM1771 ,50.0,2012SJ00
GM1771 ,80.0,2013SJ00
GM1771 ,70.0,2014SJ00
GM1771 ,60.0,2015SJ00
GM1771 ,60.0,2016SJ00
GM1771 ,80.0,2017SJ00
GM1771 ,70.0,2018SJ00
GM1771 ,40.0,2019SJ00
GM1771 ,70.0,2020SJ00
GM1771 ,90.0,2021SJ00
GM1771 ,70.0,2022SJ00
GM1652 ,50.0,2012SJ00
GM1652 ,30.0,2013SJ00
GM1652 ,30.0,2014SJ00
GM1652 ,40.0,2015SJ00
GM1652 ,30.0,2016SJ00
GM1652 ,30.0,2017SJ00
GM1652 ,40.0,2018SJ00
GM1652 ,30.0,2019SJ00
GM1652 ,40.0,2020SJ00
GM1652 ,40.0,2021SJ00
GM1652 ,50.0,2022SJ00
GM0907 ,30.0,2012SJ00
GM0907 ,20.0,2013SJ00
GM0907 ,20.0,2014SJ00
GM0907 ,20.0,2015SJ00
GM0907 ,20.0,2016SJ00
GM0907 ,20.0,2017SJ00
GM0907 ,20.0,2018SJ00
GM0907 ,20.0,2019SJ00
GM0907 ,30.0,2020SJ00
GM0907 ,30.0,2021SJ00
GM0907 ,30.0,2022SJ00
GM0689 ,30.0,2012SJ00
GM0689 ,20.0,2013SJ00
GM0689 ,30.0,2014SJ00
GM0689 ,10.0,2015SJ00
GM0689 ,30.0,2016SJ00
GM0689 ,20.0,2017SJ00
GM0689 ,20.0,2018SJ00
GM0689 ,,2019SJ00
GM0689 ,,2020SJ00
GM0689 ,,2021SJ00
GM0689 ,,2022SJ00
GM0784 ,50.0,2012SJ00
GM0784 ,40.0,2013SJ00
GM0784 ,30.0,2014SJ00
