,ID,Value,Year
421,PV26,692.032.0,2012
422,PV26,629.031.0,2013
423,PV26,721.032.0,2014
424,PV26,645.032.0,2015
425,PV26,630.042.0,2016
426,PV26,672.041.0,2017
427,PV26,673.044.0,2018
428,PV26,705.038.0,2019
429,PV26,683.039.0,2020
430,PV26,788.042.0,2021
431,PV26,708.033.0,2022
432,PV26,668.047.0,2023
433,PV27,481.040.0,1988
434,PV27,533.043.0,1989
435,PV27,608.035.0,1990
436,PV27,621.053.0,1991
437,PV27,729.053.0,1992
438,PV27,753.056.0,1993
439,PV27,836.054.0,1994
440,PV27,776.036.0,1995
441,PV27,844.042.0,1996
442,PV27,927.035.0,1997
443,PV27,1000.036.0,1998
444,PV27,1011.043.0,1999
445,PV27,1214.035.0,2000
446,PV27,1201.041.0,2001
447,PV27,1225.046.0,2002
448,PV27,1308.056.0,2003
449,PV27,1381.045.0,2004
450,PV27,1412.065.0,2005
451,PV27,1410.055.0,2006
452,PV27,1466.061.0,2007
453,PV27,1520.071.0,2008
454,PV27,1726.075.0,2009
455,PV27,1789.071.0,2010
456,PV27,1729.086.0,2011
457,PV27,1680.0100.0,2012
458,PV27,1617.0106.0,2013
459,PV27,1606.081.0,2014
460,PV27,1605.094.0,2015
461,PV27,1714.090.0,2016
462,PV27,1714.0120.0,2017
463,PV27,1724.0118.0,2018
464,PV27,1679.0130.0,2019
465,PV27,1766.0106.0,2020
466,PV27,1844.0106.0,2021
467,PV27,1717.0103.0,2022
468,PV27,1755.0123.0,2023
469,PV28,628.058.0,1988
470,PV28,655.068.0,1989
471,PV28,697.072.0,1990
472,PV28,773.060.0,1991
473,PV28,768.071.0,1992
474,PV28,845.059.0,1993
475,PV28,842.052.0,1994
476,PV28,849.041.0,1995
477,PV28,934.049.0,1996
478,PV28,984.045.0,1997
479,PV28,1071.048.0,1998
480,PV28,1139.051.0,1999
481,PV28,1165.057.0,2000
482,PV28,1203.060.0,2001
483,PV28,1333.060.0,2002
484,PV28,1368.068.0,2003
485,PV28,1464.074.0,2004
486,PV28,1485.061.0,2005
487,PV28,1489.064.0,2006
488,PV28,1479.068.0,2007
489,PV28,1614.072.0,2008
490,PV28,1640.076.0,2009
491,PV28,1800.092.0,2010
492,PV28,1750.093.0,2011
493,PV28,1755.081.0,2012
494,PV28,1657.078.0,2013
495,PV28,1752.0127.0,2014
496,PV28,1696.083.0,2015
497,PV28,1715.085.0,2016
498,PV28,1719.0141.0,2017
499,PV28,1749.0116.0,2018
500,PV28,1940.0109.0,2019
501,PV28,1915.0104.0,2020
502,PV28,2017.0128.0,2021
503,PV28,1873.0118.0,2022
504,PV28,1964.0136.0,2023
505,PV29,73.06.0,1988
506,PV29,54.04.0,1989
507,PV29,64.07.0,1990
508,PV29,72.04.0,1991
509,PV29,75.06.0,1992
510,PV29,71.06.0,1993
511,PV29,97.06.0,1994
512,PV29,75.03.0,1995
513,PV29,75.02.0,1996
514,PV29,77.07.0,1997
515,PV29,71.04.0,1998
516,PV29,96.011.0,1999
517,PV29,95.04.0,2000
518,PV29,93.05.0,2001
519,PV29,86.05.0,2002
520,PV29,95.06.0,2003
521,PV29,120.06.0,2004
522,PV29,102.04.0,2005
523,PV29,114.06.0,2006
524,PV29,122.02.0,2007
525,PV29,130.04.0,2008
526,PV29,135.06.0,2009
527,PV29,120.07.0,2010
528,PV29,120.09.0,2011
529,PV29,121.06.0,2012
530,PV29,129.07.0,2013
531,PV29,119.09.0,2014
532,PV29,113.07.0,2015
533,PV29,113.07.0,2016
534,PV29,109.010.0,2017
535,PV29,109.05.0,2018
536,PV29,121.015.0,2019
537,PV29,136.09.0,2020
538,PV29,136.014.0,2021
539,PV29,128.09.0,2022
540,PV29,119.012.0,2023
541,PV30,206.014.0,1988
542,PV30,268.030.0,1989
543,PV30,297.033.0,1990
544,PV30,331.024.0,1991
545,PV30,326.017.0,1992
546,PV30,341.021.0,1993
547,PV30,343.019.0,1994
548,PV30,387.015.0,1995
549,PV30,393.018.0,1996
550,PV30,433.020.0,1997
551,PV30,475.013.0,1998
552,PV30,525.017.0,1999
553,PV30,559.017.0,2000
554,PV30,603.013.0,2001
555,PV30,612.020.0,2002
556,PV30,632.019.0,2003
557,PV30,667.017.0,2004
558,PV30,683.015.0,2005
559,PV30,730.029.0,2006
560,PV30,741.024.0,2007
561,PV30,741.024.0,2008
562,PV30,804.022.0,2009
563,PV30,837.030.0,2010
564,PV30,784.027.0,2011
565,PV30,773.035.0,2012
566,PV30,698.028.0,2013
567,PV30,822.035.0,2014
568,PV30,759.037.0,2015
569,PV30,766.055.0,2016
570,PV30,722.046.0,2017
571,PV30,831.048.0,2018
572,PV30,812.061.0,2019
573,PV30,863.043.0,2020
574,PV30,975.049.0,2021
575,PV30,891.060.0,2022
576,PV30,840.058.0,2023
577,PV31,104.012.0,1988
578,PV31,98.07.0,1989
579,PV31,114.010.0,1990
580,PV31,149.04.0,1991
581,PV31,167.09.0,1992
582,PV31,171.08.0,1993
583,PV31,140.09.0,1994
584,PV31,162.04.0,1995
585,PV31,166.08.0,1996
586,PV31,169.06.0,1997
587,PV31,206.07.0,1998
588,PV31,195.05.0,1999
589,PV31,243.04.0,2000
590,PV31,280.05.0,2001
591,PV31,272.010.0,2002
592,PV31,290.06.0,2003
593,PV31,275.08.0,2004
594,PV31,274.09.0,2005
595,PV31,274.013.0,2006
596,PV31,279.011.0,2007
597,PV31,271.012.0,2008
598,PV31,272.011.0,2009
599,PV31,319.015.0,2010
