Kennziffer,Wert,Zeitbezug
01053082,350.0,2020
01053083,296.3,2017
01053083,299.98,2018
01053083,292.84,2019
01053083,290.52,2020
01053084,360.84,2017
01053084,335.15,2018
01053084,301.35,2019
01053084,274.87,2020
01053085,441.32,2017
01053085,456.07,2018
01053085,461.66,2019
01053085,458.53,2020
01053086,411.15,2017
01053086,384.62,2018
01053086,420.29,2019
01053086,413.79,2020
01053087,273.11,2017
01053087,286.93,2018
01053087,278.87,2019
01053087,250.72,2020
01053088,409.45,2017
01053088,426.36,2018
01053088,425.2,2019
01053088,412.21,2020
01053089,468.81,2017
01053089,472.63,2018
01053089,483.27,2019
01053089,492.19,2020
01053090,318.52,2017
01053090,314.64,2018
01053090,310.96,2019
01053090,300.95,2020
01053091,453.49,2017
01053091,426.97,2018
01053091,423.73,2019
01053091,444.44,2020
01053092,382.22,2017
01053092,406.66,2018
01053092,405.15,2019
01053092,419.57,2020
01053093,338.82,2017
01053093,348.9,2018
01053093,369.21,2019
01053093,381.43,2020
01053094,410.53,2017
01053094,416.67,2018
01053094,403.06,2019
01053094,405.26,2020
01053095,393.34,2017
01053095,386.36,2018
01053095,388.97,2019
01053095,370.09,2020
01053096,386.8,2017
01053096,393.5,2018
01053096,425.55,2019
01053096,443.08,2020
01053097,369.91,2017
01053097,379.15,2018
01053097,423.55,2019
01053097,416.79,2020
01053098,365.34,2017
01053098,378.54,2018
01053098,400.0,2019
01053098,391.03,2020
01053099,370.57,2017
01053099,389.5,2018
01053099,410.26,2019
01053099,410.4,2020
01053100,330.73,2017
01053100,341.46,2018
01053100,352.91,2019
01053100,355.1,2020
01053101,399.36,2017
01053101,422.95,2018
01053101,484.75,2019
01053101,468.23,2020
01053102,311.48,2017
01053102,413.79,2018
01053102,396.55,2019
01053102,423.08,2020
01053103,369.78,2017
01053103,399.51,2018
01053103,384.24,2019
01053103,381.95,2020
01053104,383.06,2017
01053104,408.66,2018
01053104,400.0,2019
01053104,397.0,2020
01053106,467.19,2017
01053106,484.04,2018
01053106,447.76,2019
01053106,462.75,2020
01053107,370.68,2017
01053107,354.89,2018
01053107,347.96,2019
01053107,346.33,2020
01053108,395.48,2017
01053108,408.97,2018
01053108,404.52,2019
01053108,411.51,2020
01053109,397.52,2017
01053109,406.0,2018
01053109,426.79,2019
01053109,427.0,2020
01053110,431.44,2017
01053110,410.81,2018
01053110,458.26,2019
01053110,439.93,2020
01053111,357.91,2017
01053111,338.35,2018
01053111,334.1,2019
01053111,326.09,2020
01053112,430.88,2017
01053112,434.24,2018
01053112,450.22,2019
01053112,469.63,2020
01053113,351.46,2017
01053113,358.97,2018
01053113,370.14,2019
01053113,336.8,2020
01053114,376.62,2017
01053114,373.42,2018
01053114,367.09,2019
01053114,373.42,2020
01053115,340.47,2017
01053115,351.81,2018
01053115,392.86,2019
01053115,405.83,2020
01053116,389.4,2017
01053116,399.65,2018
01053116,403.3,2019
01053116,409.96,2020
01053117,359.68,2017
01053117,373.76,2018
01053117,371.26,2019
01053117,338.52,2020
01053118,401.91,2017
01053118,405.54,2018
01053118,405.94,2019
01053118,407.28,2020
01053119,402.34,2017
01053119,420.85,2018
01053119,416.0,2019
01053119,418.97,2020
01053120,411.76,2017
01053120,375.3,2018
01053120,385.68,2019
01053120,366.07,2020
01053121,380.8,2017
01053121,366.37,2018
01053121,384.62,2019
01053121,394.58,2020
01053122,417.53,2017
01053122,408.3,2018
01053122,445.85,2019
01053122,427.07,2020
01053123,400.65,2017
01053123,417.29,2018
01053123,413.09,2019
01053123,417.29,2020
01053124,427.82,2017
01053124,408.27,2018
01053124,427.46,2019
01053124,406.33,2020
01053125,369.73,2017
01053125,372.36,2018
01053125,366.28,2019
01053125,335.27,2020
01053126,400.0,2017
01053126,397.22,2018
01053126,435.16,2019
01053126,443.45,2020
01053127,315.79,2017
01053127,304.17,2018
01053127,306.38,2019
01053127,333.33,2020
01053128,265.49,2017
01053128,264.57,2018
01053128,266.97,2019
01053128,280.19,2020
01053129,375.41,2017
01053129,378.16,2018
01053129,388.27,2019
01053129,382.87,2020
01053130,420.03,2017
01053130,437.67,2018
01053130,434.43,2019
01053130,453.04,2020
01053131,394.87,2017
01053131,396.98,2018
01053131,411.76,2019
01053131,431.28,2020
01053132,364.79,2017
01053132,362.17,2018
01053132,382.32,2019
01053132,394.44,2020
01053133,298.64,2017
01053133,302.4,2018
01053133,309.01,2019
01053133,308.78,2020
01053134,394.37,2017
01053134,368.97,2018
01053134,347.54,2019
01053134,332.31,2020
01053135,342.7,2017
01053135,389.19,2018
01053135,375.66,2019
01053135,398.94,2020
01053136,366.67,2017
01053136,362.01,2018
01053136,371.89,2019
01053136,390.79,2020
01054001,362.47,2017
01054001,364.92,2018
01054001,362.2,2019
01054001,386.82,2020
01054002,379.84,2017
01054002,379.84,2018
01054002,370.87,2019
01054002,371.21,2020
01054003,397.31,2017
01054003,381.96,2018
01054003,397.68,2019
01054003,410.16,2020
01054004,293.86,2017
01054004,309.09,2018
