RegioS,LevendGeborenKinderenRelatief_2,Perioden
GM0412,,2018JJ00
GM0412,,2019JJ00
GM0412,,2020JJ00
GM0412,,2021JJ00
GM0412,,2022JJ00
GM0030,9.8,1988JJ00
GM0030,11.5,1989JJ00
GM0030,,1990JJ00
GM0030,,1991JJ00
GM0030,,1992JJ00
GM0030,,1993JJ00
GM0030,,1994JJ00
GM0030,,1995JJ00
GM0030,,1996JJ00
GM0030,,1997JJ00
GM0030,,1998JJ00
GM0030,,1999JJ00
GM0030,,2000JJ00
GM0030,,2001JJ00
GM0030,,2002JJ00
GM0030,,2003JJ00
GM0030,,2004JJ00
GM0030,,2005JJ00
GM0030,,2006JJ00
GM0030,,2007JJ00
GM0030,,2008JJ00
GM0030,,2009JJ00
GM0030,,2010JJ00
GM0030,,2011JJ00
GM0030,,2012JJ00
GM0030,,2013JJ00
GM0030,,2014JJ00
GM0030,,2015JJ00
GM0030,,2016JJ00
GM0030,,2017JJ00
GM0030,,2018JJ00
GM0030,,2019JJ00
GM0030,,2020JJ00
GM0030,,2021JJ00
GM0030,,2022JJ00
GM0356,14.0,1988JJ00
GM0356,14.2,1989JJ00
GM0356,14.4,1990JJ00
GM0356,12.6,1991JJ00
GM0356,12.2,1992JJ00
GM0356,11.9,1993JJ00
GM0356,10.9,1994JJ00
GM0356,10.6,1995JJ00
GM0356,11.0,1996JJ00
GM0356,11.1,1997JJ00
GM0356,12.2,1998JJ00
GM0356,12.9,1999JJ00
GM0356,13.5,2000JJ00
GM0356,13.0,2001JJ00
GM0356,12.9,2002JJ00
GM0356,12.4,2003JJ00
GM0356,11.7,2004JJ00
GM0356,10.7,2005JJ00
GM0356,10.8,2006JJ00
GM0356,10.1,2007JJ00
GM0356,10.7,2008JJ00
GM0356,11.4,2009JJ00
GM0356,11.6,2010JJ00
GM0356,10.3,2011JJ00
GM0356,10.6,2012JJ00
GM0356,10.8,2013JJ00
GM0356,11.5,2014JJ00
GM0356,10.3,2015JJ00
GM0356,10.3,2016JJ00
GM0356,10.7,2017JJ00
GM0356,9.8,2018JJ00
GM0356,11.7,2019JJ00
GM0356,10.4,2020JJ00
GM0356,10.8,2021JJ00
GM0356,9.9,2022JJ00
GM0567,14.7,1988JJ00
GM0567,17.9,1989JJ00
GM0567,14.7,1990JJ00
GM0567,16.0,1991JJ00
GM0567,13.7,1992JJ00
GM0567,12.3,1993JJ00
GM0567,13.7,1994JJ00
GM0567,12.6,1995JJ00
GM0567,12.9,1996JJ00
GM0567,12.8,1997JJ00
GM0567,12.5,1998JJ00
GM0567,14.6,1999JJ00
GM0567,12.1,2000JJ00
GM0567,15.4,2001JJ00
GM0567,14.6,2002JJ00
GM0567,12.8,2003JJ00
GM0567,11.4,2004JJ00
GM0567,11.6,2005JJ00
GM0567,10.8,2006JJ00
GM0567,10.8,2007JJ00
GM0567,10.8,2008JJ00
GM0567,9.9,2009JJ00
GM0567,,2010JJ00
GM0567,,2011JJ00
GM0567,,2012JJ00
GM0567,,2013JJ00
GM0567,,2014JJ00
GM0567,,2015JJ00
GM0567,,2016JJ00
GM0567,,2017JJ00
GM0567,,2018JJ00
GM0567,,2019JJ00
GM0567,,2020JJ00
GM0567,,2021JJ00
GM0567,,2022JJ00
GM0031,9.9,1988JJ00
GM0031,7.7,1989JJ00
GM0031,,1990JJ00
GM0031,,1991JJ00
GM0031,,1992JJ00
GM0031,,1993JJ00
GM0031,,1994JJ00
GM0031,,1995JJ00
GM0031,,1996JJ00
GM0031,,1997JJ00
GM0031,,1998JJ00
GM0031,,1999JJ00
GM0031,,2000JJ00
GM0031,,2001JJ00
GM0031,,2002JJ00
GM0031,,2003JJ00
GM0031,,2004JJ00
GM0031,,2005JJ00
GM0031,,2006JJ00
GM0031,,2007JJ00
GM0031,,2008JJ00
GM0031,,2009JJ00
GM0031,,2010JJ00
GM0031,,2011JJ00
GM0031,,2012JJ00
GM0031,,2013JJ00
GM0031,,2014JJ00
GM0031,,2015JJ00
GM0031,,2016JJ00
GM0031,,2017JJ00
GM0031,,2018JJ00
GM0031,,2019JJ00
GM0031,,2020JJ00
GM0031,,2021JJ00
GM0031,,2022JJ00
GM0817,10.2,1988JJ00
GM0817,12.9,1989JJ00
GM0817,11.7,1990JJ00
GM0817,12.6,1991JJ00
GM0817,11.3,1992JJ00
GM0817,12.9,1993JJ00
GM0817,13.3,1994JJ00
GM0817,12.4,1995JJ00
GM0817,11.4,1996JJ00
GM0817,,1997JJ00
GM0817,,1998JJ00
GM0817,,1999JJ00
GM0817,,2000JJ00
GM0817,,2001JJ00
GM0817,,2002JJ00
GM0817,,2003JJ00
GM0817,,2004JJ00
GM0817,,2005JJ00
GM0817,,2006JJ00
GM0817,,2007JJ00
GM0817,,2008JJ00
GM0817,,2009JJ00
GM0817,,2010JJ00
GM0817,,2011JJ00
GM0817,,2012JJ00
GM0817,,2013JJ00
GM0817,,2014JJ00
GM0817,,2015JJ00
GM0817,,2016JJ00
GM0817,,2017JJ00
GM0817,,2018JJ00
GM0817,,2019JJ00
GM0817,,2020JJ00
GM0817,,2021JJ00
GM0817,,2022JJ00
GM0569,15.2,1988JJ00
GM0569,13.9,1989JJ00
GM0569,16.5,1990JJ00
GM0569,17.1,1991JJ00
GM0569,13.9,1992JJ00
GM0569,15.8,1993JJ00
GM0569,15.9,1994JJ00
GM0569,14.0,1995JJ00
GM0569,13.4,1996JJ00
GM0569,12.9,1997JJ00
GM0569,13.5,1998JJ00
GM0569,16.9,1999JJ00
GM0569,12.8,2000JJ00
GM0569,14.3,2001JJ00
GM0569,13.1,2002JJ00
GM0569,13.5,2003JJ00
GM0569,9.8,2004JJ00
GM0569,11.4,2005JJ00
GM0569,12.9,2006JJ00
GM0569,9.8,2007JJ00
GM0569,10.1,2008JJ00
GM0569,10.4,2009JJ00
GM0569,9.2,2010JJ00
GM0569,9.5,2011JJ00
GM0569,8.1,2012JJ00
GM0569,8.5,2013JJ00
GM0569,9.8,2014JJ00
GM0569,8.7,2015JJ00
GM0569,9.6,2016JJ00
GM0569,9.8,2017JJ00
GM0569,10.1,2018JJ00
GM0569,9.9,2019JJ00
GM0569,11.3,2020JJ00
GM0569,10.7,2021JJ00
GM0569,10.1,2022JJ00
GM0571,18.8,1988JJ00
GM0571,21.0,1989JJ00
GM0571,19.9,1990JJ00
GM0571,17.8,1991JJ00
GM0571,20.0,1992JJ00
GM0571,18.2,1993JJ00
GM0571,18.7,1994JJ00
GM0571,17.1,1995JJ00
GM0571,19.1,1996JJ00
GM0571,18.2,1997JJ00
GM0571,20.5,1998JJ00
GM0571,16.5,1999JJ00
GM0571,18.7,2000JJ00
GM0571,15.6,2001JJ00
GM0571,16.3,2002JJ00
GM0571,16.1,2003JJ00
GM0571,18.4,2004JJ00
GM0571,12.6,2005JJ00
GM0571,14.0,2006JJ00
GM0571,15.3,2007JJ00
GM0571,14.5,2008JJ00
GM0571,13.2,2009JJ00
GM0571,13.9,2010JJ00
GM0571,15.1,2011JJ00
GM0571,13.4,2012JJ00
GM0571,,2013JJ00
GM0571,,2014JJ00
GM0571,,2015JJ00
GM0571,,2016JJ00
GM0571,,2017JJ00
GM0571,,2018JJ00
GM0571,,2019JJ00
GM0571,,2020JJ00
GM0571,,2021JJ00
GM0571,,2022JJ00
GM0170,11.2,1988JJ00
GM0170,15.0,1989JJ00
GM0170,12.4,1990JJ00
GM0170,12.9,1991JJ00
GM0170,14.6,1992JJ00
GM0170,11.1,1993JJ00
GM0170,13.2,1994JJ00
GM0170,13.0,1995JJ00
GM0170,12.5,1996JJ00
GM0170,11.2,1997JJ00
GM0170,12.9,1998JJ00
GM0170,11.3,1999JJ00
GM0170,13.7,2000JJ00
GM0170,,2001JJ00
GM0170,,2002JJ00
GM0170,,2003JJ00
GM0170,,2004JJ00
GM0170,,2005JJ00
GM0170,,2006JJ00
GM0170,,2007JJ00
GM0170,,2008JJ00
GM0170,,2009JJ00
GM0170,,2010JJ00
GM0170,,2011JJ00
GM0170,,2012JJ00
GM0170,,2013JJ00
GM0170,,2014JJ00
GM0170,,2015JJ00
GM0170,,2016JJ00
GM0170,,2017JJ00
GM0170,,2018JJ00
GM0170,,2019JJ00
GM0170,,2020JJ00
GM0170,,2021JJ00
GM0170,,2022JJ00
GM0032,12.7,1988JJ00
GM0032,12.9,1989JJ00
GM0032,,1990JJ00
GM0032,,1991JJ00
GM0032,,1992JJ00
GM0032,,1993JJ00
GM0032,,1994JJ00
GM0032,,1995JJ00
GM0032,,1996JJ00
GM0032,,1997JJ00
GM0032,,1998JJ00
GM0032,,1999JJ00
GM0032,,2000JJ00
GM0032,,2001JJ00
GM0032,,2002JJ00
GM0032,,2003JJ00
GM0032,,2004JJ00
GM0032,,2005JJ00
GM0032,,2006JJ00
GM0032,,2007JJ00
GM0032,,2008JJ00
GM0032,,2009JJ00
GM0032,,2010JJ00
GM0032,,2011JJ00
GM0032,,2012JJ00
GM0032,,2013JJ00
GM0032,,2014JJ00
GM0032,,2015JJ00
GM0032,,2016JJ00
GM0032,,2017JJ00
GM0032,,2018JJ00
GM0032,,2019JJ00
GM0032,,2020JJ00
GM0032,,2021JJ00
GM0032,,2022JJ00
GM0573,15.5,1988JJ00
GM0573,16.1,1989JJ00
GM0573,13.8,1990JJ00
GM0573,16.2,1991JJ00
GM0573,16.2,1992JJ00
GM0573,16.7,1993JJ00
GM0573,,1994JJ00
GM0573,,1995JJ00
GM0573,,1996JJ00
GM0573,,1997JJ00
GM0573,,1998JJ00
GM0573,,1999JJ00
GM0573,,2000JJ00
GM0573,,2001JJ00
GM0573,,2002JJ00
GM0573,,2003JJ00
GM0573,,2004JJ00
GM0573,,2005JJ00
GM0573,,2006JJ00
GM0573,,2007JJ00
GM0573,,2008JJ00
GM0573,,2009JJ00
GM0573,,2010JJ00
GM0573,,2011JJ00
GM0573,,2012JJ00
GM0573,,2013JJ00
GM0573,,2014JJ00
GM0573,,2015JJ00
GM0573,,2016JJ00
GM0573,,2017JJ00
GM0573,,2018JJ00
GM0573,,2019JJ00
GM0573,,2020JJ00
GM0573,,2021JJ00
GM0573,,2022JJ00
GM0818,10.8,1988JJ00
GM0818,14.0,1989JJ00
GM0818,10.0,1990JJ00
GM0818,12.3,1991JJ00
GM0818,15.8,1992JJ00
GM0818,14.1,1993JJ00
GM0818,10.5,1994JJ00
GM0818,16.3,1995JJ00
GM0818,10.6,1996JJ00
GM0818,,1997JJ00
GM0818,,1998JJ00
GM0818,,1999JJ00
GM0818,,2000JJ00
GM0818,,2001JJ00
GM0818,,2002JJ00
GM0818,,2003JJ00
GM0818,,2004JJ00
GM0818,,2005JJ00
GM0818,,2006JJ00
GM0818,,2007JJ00
GM0818,,2008JJ00
GM0818,,2009JJ00
GM0818,,2010JJ00
GM0818,,2011JJ00
GM0818,,2012JJ00
GM0818,,2013JJ00
GM0818,,2014JJ00
GM0818,,2015JJ00
GM0818,,2016JJ00
GM0818,,2017JJ00
GM0818,,2018JJ00
GM0818,,2019JJ00
GM0818,,2020JJ00
GM0818,,2021JJ00
GM0818,,2022JJ00
GM0337,18.1,1988JJ00
GM0337,,1989JJ00
GM0337,,1990JJ00
GM0337,,1991JJ00
GM0337,,1992JJ00
GM0337,,1993JJ00
GM0337,,1994JJ00
GM0337,,1995JJ00
GM0337,,1996JJ00
GM0337,,1997JJ00
GM0337,,1998JJ00
GM0337,,1999JJ00
GM0337,,2000JJ00
GM0337,,2001JJ00
GM0337,,2002JJ00
GM0337,,2003JJ00
GM0337,,2004JJ00
GM0337,,2005JJ00
GM0337,,2006JJ00
GM0337,,2007JJ00
GM0337,,2008JJ00
GM0337,,2009JJ00
GM0337,,2010JJ00
GM0337,,2011JJ00
GM0337,,2012JJ00
GM0337,,2013JJ00
GM0337,,2014JJ00
GM0337,,2015JJ00
GM0337,,2016JJ00
GM0337,,2017JJ00
GM0337,,2018JJ00
GM0337,,2019JJ00
GM0337,,2020JJ00
GM0337,,2021JJ00
GM0337,,2022JJ00
GM0104,12.4,1988JJ00
GM0104,13.2,1989JJ00
GM0104,12.5,1990JJ00
GM0104,15.1,1991JJ00
GM0104,10.9,1992JJ00
GM0104,12.9,1993JJ00
GM0104,12.3,1994JJ00
GM0104,13.0,1995JJ00
GM0104,11.6,1996JJ00
GM0104,13.6,1997JJ00
GM0104,12.2,1998JJ00
GM0104,11.4,1999JJ00
GM0104,12.1,2000JJ00
GM0104,10.3,2001JJ00
GM0104,12.6,2002JJ00
GM0104,11.3,2003JJ00
GM0104,10.8,2004JJ00
GM0104,13.2,2005JJ00
GM0104,10.7,2006JJ00
GM0104,12.3,2007JJ00
GM0104,9.8,2008JJ00
GM0104,10.3,2009JJ00
GM0104,9.7,2010JJ00
GM0104,,2011JJ00
GM0104,,2012JJ00
GM0104,,2013JJ00
GM0104,,2014JJ00
GM0104,,2015JJ00
GM0104,,2016JJ00
GM0104,,2017JJ00
GM0104,,2018JJ00
GM0104,,2019JJ00
GM0104,,2020JJ00
GM0104,,2021JJ00
GM0104,,2022JJ00
GM0121,12.8,1988JJ00
GM0121,12.9,1989JJ00
GM0121,12.2,1990JJ00
GM0121,10.6,1991JJ00
GM0121,10.8,1992JJ00
GM0121,15.5,1993JJ00
GM0121,13.6,1994JJ00
GM0121,14.0,1995JJ00
GM0121,13.0,1996JJ00
GM0121,11.3,1997JJ00
GM0121,,1998JJ00
GM0121,,1999JJ00
GM0121,,2000JJ00
GM0121,,2001JJ00
GM0121,,2002JJ00
GM0121,,2003JJ00
GM0121,,2004JJ00
GM0121,,2005JJ00
GM0121,,2006JJ00
GM0121,,2007JJ00
GM0121,,2008JJ00
GM0121,,2009JJ00
GM0121,,2010JJ00
GM0121,,2011JJ00
GM0121,,2012JJ00
GM0121,,2013JJ00
GM0121,,2014JJ00
GM0121,,2015JJ00
GM0121,,2016JJ00
GM0121,,2017JJ00
GM0121,,2018JJ00
GM0121,,2019JJ00
GM0121,,2020JJ00
GM0121,,2021JJ00
GM0121,,2022JJ00
GM0267,13.8,1988JJ00
GM0267,13.3,1989JJ00
GM0267,14.7,1990JJ00
GM0267,13.9,1991JJ00
GM0267,12.8,1992JJ00
GM0267,11.6,1993JJ00
GM0267,13.5,1994JJ00
GM0267,14.3,1995JJ00
GM0267,12.9,1996JJ00
GM0267,13.5,1997JJ00
GM0267,13.0,1998JJ00
GM0267,13.9,1999JJ00
GM0267,13.4,2000JJ00
GM0267,15.0,2001JJ00
GM0267,14.6,2002JJ00
GM0267,14.2,2003JJ00
GM0267,13.5,2004JJ00
GM0267,12.7,2005JJ00
GM0267,12.6,2006JJ00
GM0267,12.5,2007JJ00
GM0267,13.1,2008JJ00
GM0267,12.2,2009JJ00
GM0267,11.5,2010JJ00
GM0267,12.0,2011JJ00
GM0267,11.1,2012JJ00
GM0267,11.9,2013JJ00
GM0267,11.7,2014JJ00
GM0267,11.1,2015JJ00
GM0267,11.0,2016JJ00
GM0267,10.4,2017JJ00
GM0267,10.9,2018JJ00
GM0267,10.5,2019JJ00
GM0267,10.5,2020JJ00
GM0267,10.8,2021JJ00
GM0267,10.1,2022JJ00
GM0268,11.2,1988JJ00
GM0268,11.6,1989JJ00
GM0268,11.7,1990JJ00
GM0268,11.6,1991JJ00
GM0268,11.9,1992JJ00
GM0268,11.7,1993JJ00
GM0268,12.0,1994JJ00
GM0268,11.6,1995JJ00
GM0268,11.6,1996JJ00
GM0268,11.7,1997JJ00
GM0268,11.8,1998JJ00
GM0268,11.8,1999JJ00
GM0268,11.7,2000JJ00
GM0268,11.5,2001JJ00
GM0268,11.8,2002JJ00
GM0268,11.2,2003JJ00
GM0268,11.2,2004JJ00
GM0268,10.9,2005JJ00
GM0268,10.6,2006JJ00
GM0268,10.4,2007JJ00
GM0268,11.3,2008JJ00
GM0268,11.1,2009JJ00
GM0268,11.3,2010JJ00
GM0268,10.9,2011JJ00
GM0268,10.4,2012JJ00
GM0268,10.4,2013JJ00
GM0268,10.5,2014JJ00
GM0268,10.5,2015JJ00
GM0268,9.9,2016JJ00
GM0268,10.4,2017JJ00
GM0268,9.7,2018JJ00
GM0268,9.8,2019JJ00
GM0268,10.3,2020JJ00
GM0268,10.2,2021JJ00
GM0268,9.3,2022JJ00
GM1930,,1988JJ00
GM1930,,1989JJ00
GM1930,,1990JJ00
GM1930,,1991JJ00
GM1930,,1992JJ00
GM1930,,1993JJ00
GM1930,,1994JJ00
GM1930,,1995JJ00
GM1930,,1996JJ00
GM1930,,1997JJ00
GM1930,,1998JJ00
GM1930,,1999JJ00
GM1930,,2000JJ00
GM1930,,2001JJ00
GM1930,,2002JJ00
GM1930,,2003JJ00
GM1930,,2004JJ00
GM1930,,2005JJ00
GM1930,,2006JJ00
GM1930,,2007JJ00
GM1930,,2008JJ00
GM1930,,2009JJ00
GM1930,,2010JJ00
GM1930,,2011JJ00
GM1930,,2012JJ00
GM1930,,2013JJ00
GM1930,,2014JJ00
GM1930,9.7,2015JJ00
GM1930,9.9,2016JJ00
GM1930,8.8,2017JJ00
GM1930,9.4,2018JJ00
GM1930,10.1,2019JJ00
GM1930,9.5,2020JJ00
GM1930,10.6,2021JJ00
GM1930,10.1,2022JJ00
GM0819,14.5,1988JJ00
GM0819,13.9,1989JJ00
GM0819,16.4,1990JJ00
GM0819,13.0,1991JJ00
GM0819,13.4,1992JJ00
GM0819,15.2,1993JJ00
GM0819,,1994JJ00
GM0819,,1995JJ00
GM0819,,1996JJ00
GM0819,,1997JJ00
GM0819,,1998JJ00
GM0819,,1999JJ00
GM0819,,2000JJ00
GM0819,,2001JJ00
GM0819,,2002JJ00
GM0819,,2003JJ00
GM0819,,2004JJ00
GM0819,,2005JJ00
GM0819,,2006JJ00
GM0819,,2007JJ00
GM0819,,2008JJ00
GM0819,,2009JJ00
GM0819,,2010JJ00
GM0819,,2011JJ00
GM0819,,2012JJ00
GM0819,,2013JJ00
GM0819,,2014JJ00
GM0819,,2015JJ00
GM0819,,2016JJ00
GM0819,,2017JJ00
GM0819,,2018JJ00
GM0819,,2019JJ00
GM0819,,2020JJ00
GM0819,,2021JJ00
GM0819,,2022JJ00
GM1970,,1988JJ00
GM1970,,1989JJ00
GM1970,,1990JJ00
GM1970,,1991JJ00
GM1970,,1992JJ00
GM1970,,1993JJ00
GM1970,,1994JJ00
GM1970,,1995JJ00
GM1970,,1996JJ00
GM1970,,1997JJ00
GM1970,,1998JJ00
GM1970,,1999JJ00
GM1970,,2000JJ00
GM1970,,2001JJ00
GM1970,,2002JJ00
GM1970,,2003JJ00
GM1970,,2004JJ00
GM1970,,2005JJ00
GM1970,,2006JJ00
GM1970,,2007JJ00
GM1970,,2008JJ00
GM1970,,2009JJ00
GM1970,,2010JJ00
GM1970,,2011JJ00
GM1970,,2012JJ00
GM1970,,2013JJ00
GM1970,,2014JJ00
GM1970,,2015JJ00
GM1970,,2016JJ00
GM1970,,2017JJ00
GM1970,,2018JJ00
GM1970,9.4,2019JJ00
GM1970,9.5,2020JJ00
GM1970,9.9,2021JJ00
GM1970,9.0,2022JJ00
GM1695,,1988JJ00
GM1695,,1989JJ00
GM1695,,1990JJ00
GM1695,,1991JJ00
GM1695,,1992JJ00
GM1695,,1993JJ00
GM1695,,1994JJ00
GM1695,9.7,1995JJ00
GM1695,12.5,1996JJ00
GM1695,10.6,1997JJ00
GM1695,12.2,1998JJ00
GM1695,10.3,1999JJ00
GM1695,11.1,2000JJ00
GM1695,10.3,2001JJ00
GM1695,10.0,2002JJ00
GM1695,12.1,2003JJ00
GM1695,8.4,2004JJ00
GM1695,9.4,2005JJ00
GM1695,9.4,2006JJ00
GM1695,10.0,2007JJ00
GM1695,9.2,2008JJ00
GM1695,8.4,2009JJ00
GM1695,8.6,2010JJ00
GM1695,8.7,2011JJ00
GM1695,8.9,2012JJ00
GM1695,9.8,2013JJ00
GM1695,8.7,2014JJ00
GM1695,8.9,2015JJ00
GM1695,7.4,2016JJ00
GM1695,7.2,2017JJ00
GM1695,6.7,2018JJ00
GM1695,6.0,2019JJ00
GM1695,5.2,2020JJ00
GM1695,8.3,2021JJ00
GM1695,6.4,2022JJ00
GM1699,,1988JJ00
GM1699,,1989JJ00
GM1699,,1990JJ00
GM1699,,1991JJ00
GM1699,,1992JJ00
GM1699,,1993JJ00
GM1699,,1994JJ00
GM1699,,1995JJ00
GM1699,,1996JJ00
GM1699,,1997JJ00
GM1699,11.0,1998JJ00
GM1699,11.0,1999JJ00
GM1699,11.3,2000JJ00
GM1699,11.0,2001JJ00
GM1699,11.2,2002JJ00
GM1699,11.1,2003JJ00
GM1699,9.3,2004JJ00
GM1699,10.2,2005JJ00
GM1699,8.9,2006JJ00
GM1699,9.2,2007JJ00
GM1699,8.7,2008JJ00
GM1699,8.0,2009JJ00
GM1699,7.6,2010JJ00
GM1699,7.7,2011JJ00
GM1699,6.7,2012JJ00
GM1699,7.2,2013JJ00
GM1699,7.1,2014JJ00
GM1699,7.4,2015JJ00
GM1699,7.4,2016JJ00
GM1699,7.9,2017JJ00
GM1699,7.5,2018JJ00
GM1699,6.8,2019JJ00
GM1699,8.2,2020JJ00
GM1699,7.6,2021JJ00
GM1699,7.5,2022JJ00
GM0529,11.2,1988JJ00
GM0529,13.3,1989JJ00
GM0529,14.8,1990JJ00
GM0529,12.5,1991JJ00
GM0529,13.6,1992JJ00
GM0529,13.9,1993JJ00
GM0529,12.1,1994JJ00
GM0529,9.4,1995JJ00
GM0529,12.9,1996JJ00
GM0529,12.0,1997JJ00
GM0529,12.3,1998JJ00
GM0529,13.5,1999JJ00
GM0529,14.9,2000JJ00
GM0529,12.5,2001JJ00
GM0529,10.8,2002JJ00
GM0529,13.6,2003JJ00
GM0529,11.8,2004JJ00
GM0529,13.1,2005JJ00
GM0529,8.8,2006JJ00
GM0529,,2007JJ00
GM0529,,2008JJ00
GM0529,,2009JJ00
GM0529,,2010JJ00
GM0529,,2011JJ00
GM0529,,2012JJ00
GM0529,,2013JJ00
GM0529,,2014JJ00
GM0529,,2015JJ00
GM0529,,2016JJ00
GM0529,,2017JJ00
GM0529,,2018JJ00
GM0529,,2019JJ00
GM0529,,2020JJ00
GM0529,,2021JJ00
GM0529,,2022JJ00
GM0171,15.9,1988JJ00
GM0171,15.1,1989JJ00
GM0171,16.4,1990JJ00
GM0171,15.2,1991JJ00
GM0171,14.5,1992JJ00
GM0171,15.5,1993JJ00
GM0171,14.1,1994JJ00
GM0171,13.7,1995JJ00
GM0171,12.9,1996JJ00
GM0171,14.0,1997JJ00
GM0171,13.9,1998JJ00
GM0171,15.0,1999JJ00
GM0171,14.1,2000JJ00
GM0171,15.1,2001JJ00
GM0171,15.2,2002JJ00
GM0171,13.3,2003JJ00
GM0171,14.4,2004JJ00
GM0171,13.1,2005JJ00
GM0171,12.1,2006JJ00
GM0171,12.7,2007JJ00
GM0171,12.2,2008JJ00
GM0171,12.8,2009JJ00
GM0171,12.6,2010JJ00
GM0171,12.8,2011JJ00
GM0171,12.0,2012JJ00
GM0171,11.7,2013JJ00
GM0171,12.0,2014JJ00
GM0171,11.8,2015JJ00
GM0171,11.8,2016JJ00
GM0171,10.9,2017JJ00
GM0171,12.7,2018JJ00
GM0171,11.8,2019JJ00
GM0171,10.9,2020JJ00
GM0171,12.0,2021JJ00
GM0171,11.6,2022JJ00
GM0575,13.1,1988JJ00
GM0575,12.8,1989JJ00
GM0575,12.6,1990JJ00
GM0575,11.9,1991JJ00
GM0575,12.5,1992JJ00
GM0575,10.9,1993JJ00
GM0575,10.3,1994JJ00
GM0575,10.9,1995JJ00
GM0575,11.0,1996JJ00
GM0575,10.5,1997JJ00
GM0575,11.3,1998JJ00
GM0575,10.4,1999JJ00
GM0575,10.5,2000JJ00
GM0575,10.8,2001JJ00
GM0575,9.6,2002JJ00
GM0575,10.2,2003JJ00
GM0575,10.1,2004JJ00
GM0575,9.1,2005JJ00
GM0575,9.2,2006JJ00
GM0575,9.0,2007JJ00
GM0575,10.4,2008JJ00
GM0575,9.5,2009JJ00
GM0575,8.9,2010JJ00
GM0575,10.3,2011JJ00
GM0575,8.9,2012JJ00
GM0575,8.3,2013JJ00
GM0575,8.1,2014JJ00
GM0575,8.0,2015JJ00
GM0575,8.3,2016JJ00
GM0575,8.8,2017JJ00
GM0575,8.3,2018JJ00
GM0575,8.0,2019JJ00
GM0575,8.7,2020JJ00
GM0575,9.0,2021JJ00
GM0575,8.6,2022JJ00
GM0576,12.3,1988JJ00
GM0576,12.7,1989JJ00
GM0576,14.6,1990JJ00
GM0576,13.7,1991JJ00
GM0576,12.8,1992JJ00
GM0576,12.6,1993JJ00
GM0576,11.7,1994JJ00
GM0576,10.1,1995JJ00
GM0576,13.2,1996JJ00
GM0576,12.3,1997JJ00
GM0576,13.3,1998JJ00
GM0576,13.7,1999JJ00
GM0576,12.5,2000JJ00
GM0576,12.8,2001JJ00
GM0576,10.4,2002JJ00
GM0576,11.4,2003JJ00
GM0576,10.1,2004JJ00
GM0576,8.3,2005JJ00
GM0576,8.9,2006JJ00
GM0576,8.1,2007JJ00
GM0576,8.2,2008JJ00
GM0576,9.4,2009JJ00
GM0576,8.0,2010JJ00
GM0576,8.9,2011JJ00
GM0576,8.2,2012JJ00
GM0576,8.5,2013JJ00
GM0576,9.7,2014JJ00
GM0576,8.9,2015JJ00
GM0576,8.4,2016JJ00
GM0576,9.4,2017JJ00
GM0576,10.1,2018JJ00
GM0576,,2019JJ00
GM0576,,2020JJ00
GM0576,,2021JJ00
GM0576,,2022JJ00
GM0577,12.0,1988JJ00
GM0577,11.1,1989JJ00
GM0577,15.0,1990JJ00
GM0577,16.7,1991JJ00
GM0577,15.1,1992JJ00
GM0577,20.5,1993JJ00
GM0577,14.9,1994JJ00
GM0577,17.7,1995JJ00
GM0577,16.5,1996JJ00
GM0577,18.4,1997JJ00
GM0577,17.2,1998JJ00
GM0577,16.6,1999JJ00
GM0577,17.8,2000JJ00
GM0577,18.3,2001JJ00
GM0577,,2002JJ00
GM0577,,2003JJ00
GM0577,,2004JJ00
GM0577,,2005JJ00
GM0577,,2006JJ00
GM0577,,2007JJ00
GM0577,,2008JJ00
GM0577,,2009JJ00
GM0577,,2010JJ00
GM0577,,2011JJ00
GM0577,,2012JJ00
GM0577,,2013JJ00
GM0577,,2014JJ00
GM0577,,2015JJ00
GM0577,,2016JJ00
GM0577,,2017JJ00
GM0577,,2018JJ00
GM0577,,2019JJ00
GM0577,,2020JJ00
GM0577,,2021JJ00
GM0577,,2022JJ00
GM0120,12.4,1988JJ00
GM0120,11.4,1989JJ00
GM0120,12.5,1990JJ00
GM0120,11.6,1991JJ00
GM0120,12.0,1992JJ00
GM0120,13.4,1993JJ00
GM0120,10.2,1994JJ00
GM0120,10.5,1995JJ00
GM0120,13.3,1996JJ00
GM0120,10.2,1997JJ00
GM0120,,1998JJ00
GM0120,,1999JJ00
GM0120,,2000JJ00
GM0120,,2001JJ00
GM0120,,2002JJ00
GM0120,,2003JJ00
GM0120,,2004JJ00
GM0120,,2005JJ00
GM0120,,2006JJ00
GM0120,,2007JJ00
GM0120,,2008JJ00
GM0120,,2009JJ00
GM0120,,2010JJ00
GM0120,,2011JJ00
GM0120,,2012JJ00
GM0120,,2013JJ00
GM0120,,2014JJ00
GM0120,,2015JJ00
GM0120,,2016JJ00
GM0120,,2017JJ00
GM0120,,2018JJ00
GM0120,,2019JJ00
GM0120,,2020JJ00
GM0120,,2021JJ00
GM0120,,2022JJ00
GM0820,12.4,1988JJ00
GM0820,13.4,1989JJ00
GM0820,12.7,1990JJ00
GM0820,11.7,1991JJ00
GM0820,12.5,1992JJ00
GM0820,11.6,1993JJ00
GM0820,10.5,1994JJ00
GM0820,10.9,1995JJ00
GM0820,11.5,1996JJ00
GM0820,11.5,1997JJ00
GM0820,11.1,1998JJ00
