RegioS,Beroepsbevolking_2,Perioden
GM0431,2.0,2014JJ00
GM0431,2.0,2015JJ00
GM0431,2.0,2016JJ00
GM0431,2.0,2017JJ00
GM0431,2.0,2018JJ00
GM0431,2.0,2019JJ00
GM0431,2.0,2020JJ00
GM0431,3.0,2021JJ00
GM0431,2.0,2022JJ00
GM0431,2.0,2023JJ00
GM0432,3.0,2013JJ00
GM0432,3.0,2014JJ00
GM0432,3.0,2015JJ00
GM0432,3.0,2016JJ00
GM0432,3.0,2017JJ00
GM0432,3.0,2018JJ00
GM0432,3.0,2019JJ00
GM0432,3.0,2020JJ00
GM0432,3.0,2021JJ00
GM0432,3.0,2022JJ00
GM0432,3.0,2023JJ00
GM0086,8.0,2013JJ00
GM0086,8.0,2014JJ00
GM0086,7.0,2015JJ00
GM0086,8.0,2016JJ00
GM0086,8.0,2017JJ00
GM0086,8.0,2018JJ00
GM0086,8.0,2019JJ00
GM0086,7.0,2020JJ00
GM0086,7.0,2021JJ00
GM0086,7.0,2022JJ00
GM0086,7.0,2023JJ00
GM0828,22.0,2013JJ00
GM0828,23.0,2014JJ00
GM0828,21.0,2015JJ00
GM0828,21.0,2016JJ00
GM0828,22.0,2017JJ00
GM0828,22.0,2018JJ00
GM0828,22.0,2019JJ00
GM0828,22.0,2020JJ00
GM0828,22.0,2021JJ00
GM0828,21.0,2022JJ00
GM0828,22.0,2023JJ00
GM1509,10.0,2013JJ00
GM1509,10.0,2014JJ00
GM1509,10.0,2015JJ00
GM1509,10.0,2016JJ00
GM1509,10.0,2017JJ00
GM1509,10.0,2018JJ00
GM1509,11.0,2019JJ00
GM1509,11.0,2020JJ00
GM1509,10.0,2021JJ00
GM1509,10.0,2022JJ00
GM1509,9.0,2023JJ00
GM0437,3.0,2013JJ00
GM0437,3.0,2014JJ00
GM0437,3.0,2015JJ00
GM0437,3.0,2016JJ00
GM0437,3.0,2017JJ00
GM0437,3.0,2018JJ00
GM0437,3.0,2019JJ00
GM0437,2.0,2020JJ00
GM0437,3.0,2021JJ00
GM0437,3.0,2022JJ00
GM0437,3.0,2023JJ00
GM0589,3.0,2013JJ00
GM0589,3.0,2014JJ00
GM0589,3.0,2015JJ00
GM0589,2.0,2016JJ00
GM0589,2.0,2017JJ00
GM0589,3.0,2018JJ00
GM0589,2.0,2019JJ00
GM0589,3.0,2020JJ00
GM0589,3.0,2021JJ00
GM0589,3.0,2022JJ00
GM0589,3.0,2023JJ00
GM1734,11.0,2013JJ00
GM1734,11.0,2014JJ00
GM1734,11.0,2015JJ00
GM1734,11.0,2016JJ00
GM1734,11.0,2017JJ00
GM1734,12.0,2018JJ00
GM1734,11.0,2019JJ00
GM1734,10.0,2020JJ00
GM1734,11.0,2021JJ00
GM1734,12.0,2022JJ00
GM1734,11.0,2023JJ00
GM0590,8.0,2013JJ00
GM0590,8.0,2014JJ00
GM0590,8.0,2015JJ00
GM0590,8.0,2016JJ00
GM0590,8.0,2017JJ00
GM0590,8.0,2018JJ00
GM0590,8.0,2019JJ00
GM0590,8.0,2020JJ00
GM0590,8.0,2021JJ00
GM0590,8.0,2022JJ00
GM0590,7.0,2023JJ00
GM1894,12.0,2013JJ00
GM1894,12.0,2014JJ00
GM1894,12.0,2015JJ00
GM1894,11.0,2016JJ00
GM1894,11.0,2017JJ00
GM1894,12.0,2018JJ00
GM1894,12.0,2019JJ00
GM1894,12.0,2020JJ00
GM1894,12.0,2021JJ00
GM1894,11.0,2022JJ00
GM1894,11.0,2023JJ00
GM0765,3.0,2013JJ00
GM0765,3.0,2014JJ00
GM0765,3.0,2015JJ00
GM0765,3.0,2016JJ00
GM0765,3.0,2017JJ00
GM0765,3.0,2018JJ00
GM0765,3.0,2019JJ00
GM0765,3.0,2020JJ00
GM0765,3.0,2021JJ00
GM0765,3.0,2022JJ00
GM0765,3.0,2023JJ00
GM1926,11.0,2013JJ00
GM1926,11.0,2014JJ00
GM1926,10.0,2015JJ00
GM1926,10.0,2016JJ00
GM1926,11.0,2017JJ00
GM1926,11.0,2018JJ00
GM1926,10.0,2019JJ00
GM1926,12.0,2020JJ00
GM1926,12.0,2021JJ00
GM1926,12.0,2022JJ00
GM1926,13.0,2023JJ00
GM0439,23.0,2013JJ00
GM0439,21.0,2014JJ00
GM0439,23.0,2015JJ00
GM0439,22.0,2016JJ00
GM0439,22.0,2017JJ00
GM0439,22.0,2018JJ00
GM0439,21.0,2019JJ00
GM0439,22.0,2020JJ00
GM0439,21.0,2021JJ00
GM0439,22.0,2022JJ00
GM0439,23.0,2023JJ00
GM0273,5.0,2013JJ00
GM0273,6.0,2014JJ00
GM0273,6.0,2015JJ00
GM0273,6.0,2016JJ00
GM0273,5.0,2017JJ00
GM0273,6.0,2018JJ00
GM0273,6.0,2019JJ00
GM0273,6.0,2020JJ00
GM0273,5.0,2021JJ00
GM0273,6.0,2022JJ00
GM0273,6.0,2023JJ00
GM0177,10.0,2013JJ00
GM0177,10.0,2014JJ00
GM0177,10.0,2015JJ00
GM0177,10.0,2016JJ00
GM0177,10.0,2017JJ00
GM0177,9.0,2018JJ00
GM0177,10.0,2019JJ00
GM0177,10.0,2020JJ00
GM0177,9.0,2021JJ00
GM0177,10.0,2022JJ00
GM0177,9.0,2023JJ00
GM0703,6.0,2013JJ00
GM0703,6.0,2014JJ00
GM0703,5.0,2015JJ00
GM0703,6.0,2016JJ00
GM0703,6.0,2017JJ00
GM0703,6.0,2018JJ00
GM0703,5.0,2019JJ00
GM0703,6.0,2020JJ00
GM0703,6.0,2021JJ00
GM0703,6.0,2022JJ00
GM0703,6.0,2023JJ00
GM0274,6.0,2013JJ00
GM0274,6.0,2014JJ00
GM0274,6.0,2015JJ00
GM0274,6.0,2016JJ00
GM0274,6.0,2017JJ00
GM0274,5.0,2018JJ00
GM0274,5.0,2019JJ00
GM0274,6.0,2020JJ00
GM0274,5.0,2021JJ00
GM0274,5.0,2022JJ00
GM0274,5.0,2023JJ00
GM0339,1.0,2013JJ00
GM0339,1.0,2014JJ00
GM0339,1.0,2015JJ00
GM0339,1.0,2016JJ00
GM0339,1.0,2017JJ00
GM0339,1.0,2018JJ00
GM0339,1.0,2019JJ00
GM0339,1.0,2020JJ00
GM0339,1.0,2021JJ00
GM0339,1.0,2022JJ00
GM0339,1.0,2023JJ00
GM1667,3.0,2013JJ00
GM1667,3.0,2014JJ00
GM1667,3.0,2015JJ00
GM1667,3.0,2016JJ00
GM1667,3.0,2017JJ00
GM1667,3.0,2018JJ00
GM1667,4.0,2019JJ00
GM1667,3.0,2020JJ00
GM1667,3.0,2021JJ00
GM1667,4.0,2022JJ00
GM1667,3.0,2023JJ00
GM0275,9.0,2013JJ00
GM0275,9.0,2014JJ00
GM0275,9.0,2015JJ00
GM0275,9.0,2016JJ00
GM0275,9.0,2017JJ00
GM0275,9.0,2018JJ00
GM0275,9.0,2019JJ00
GM0275,9.0,2020JJ00
GM0275,9.0,2021JJ00
GM0275,9.0,2022JJ00
GM0275,8.0,2023JJ00
GM0340,5.0,2013JJ00
GM0340,5.0,2014JJ00
GM0340,4.0,2015JJ00
GM0340,4.0,2016JJ00
GM0340,5.0,2017JJ00
GM0340,4.0,2018JJ00
GM0340,4.0,2019JJ00
GM0340,4.0,2020JJ00
GM0340,5.0,2021JJ00
GM0340,4.0,2022JJ00
GM0340,4.0,2023JJ00
GM0597,10.0,2013JJ00
GM0597,10.0,2014JJ00
GM0597,10.0,2015JJ00
GM0597,11.0,2016JJ00
GM0597,11.0,2017JJ00
GM0597,11.0,2018JJ00
GM0597,11.0,2019JJ00
GM0597,10.0,2020JJ00
GM0597,11.0,2021JJ00
GM0597,11.0,2022JJ00
GM0597,12.0,2023JJ00
GM1742,9.0,2013JJ00
GM1742,9.0,2014JJ00
GM1742,10.0,2015JJ00
GM1742,9.0,2016JJ00
GM1742,9.0,2017JJ00
GM1742,10.0,2018JJ00
GM1742,10.0,2019JJ00
GM1742,10.0,2020JJ00
GM1742,9.0,2021JJ00
GM1742,10.0,2022JJ00
GM1742,11.0,2023JJ00
GM0603,10.0,2013JJ00
GM0603,10.0,2014JJ00
GM0603,10.0,2015JJ00
GM0603,9.0,2016JJ00
GM0603,11.0,2017JJ00
GM0603,11.0,2018JJ00
GM0603,10.0,2019JJ00
GM0603,9.0,2020JJ00
GM0603,10.0,2021JJ00
GM0603,10.0,2022JJ00
GM0603,11.0,2023JJ00
GM1669,5.0,2013JJ00
GM1669,5.0,2014JJ00
GM1669,5.0,2015JJ00
GM1669,5.0,2016JJ00
GM1669,5.0,2017JJ00
GM1669,5.0,2018JJ00
GM1669,5.0,2019JJ00
GM1669,5.0,2020JJ00
GM1669,4.0,2021JJ00
GM1669,4.0,2022JJ00
GM1669,4.0,2023JJ00
GM0957,14.0,2013JJ00
GM0957,13.0,2014JJ00
GM0957,13.0,2015JJ00
GM0957,13.0,2016JJ00
GM0957,13.0,2017JJ00
GM0957,12.0,2018JJ00
GM0957,12.0,2019JJ00
GM0957,13.0,2020JJ00
GM0957,13.0,2021JJ00
GM0957,12.0,2022JJ00
GM0957,12.0,2023JJ00
GM0736,11.0,2013JJ00
GM0736,11.0,2014JJ00
GM0736,9.0,2015JJ00
GM0736,10.0,2016JJ00
GM0736,11.0,2017JJ00
GM0736,10.0,2018JJ00
GM0736,10.0,2019JJ00
GM0736,10.0,2020JJ00
GM0736,10.0,2021JJ00
GM0736,9.0,2022JJ00
GM0736,9.0,2023JJ00
GM1674,18.0,2013JJ00
GM1674,16.0,2014JJ00
GM1674,17.0,2015JJ00
GM1674,19.0,2016JJ00
GM1674,18.0,2017JJ00
GM1674,19.0,2018JJ00
GM1674,20.0,2019JJ00
GM1674,19.0,2020JJ00
GM1674,18.0,2021JJ00
GM1674,19.0,2022JJ00
GM1674,18.0,2023JJ00
GM0599,124.0,2013JJ00
GM0599,126.0,2014JJ00
GM0599,122.0,2015JJ00
GM0599,118.0,2016JJ00
GM0599,123.0,2017JJ00
GM0599,120.0,2018JJ00
GM0599,124.0,2019JJ00
GM0599,118.0,2020JJ00
GM0599,113.0,2021JJ00
GM0599,120.0,2022JJ00
GM0599,128.0,2023JJ00
GM0277,0.0,2013JJ00
GM0277,0.0,2014JJ00
GM0277,0.0,2015JJ00
GM0277,0.0,2016JJ00
GM0277,0.0,2017JJ00
GM0277,0.0,2018JJ00
GM0277,0.0,2019JJ00
GM0277,0.0,2020JJ00
GM0277,0.0,2021JJ00
GM0277,0.0,2022JJ00
GM0277,0.0,2023JJ00
GM0840,6.0,2013JJ00
GM0840,6.0,2014JJ00
GM0840,6.0,2015JJ00
GM0840,6.0,2016JJ00
GM0840,5.0,2017JJ00
GM0840,6.0,2018JJ00
GM0840,6.0,2019JJ00
GM0840,6.0,2020JJ00
GM0840,6.0,2021JJ00
GM0840,6.0,2022JJ00
GM0840,5.0,2023JJ00
GM0441,12.0,2013JJ00
GM0441,13.0,2014JJ00
GM0441,13.0,2015JJ00
GM0441,13.0,2016JJ00
GM0441,11.0,2017JJ00
GM0441,13.0,2018JJ00
GM0441,13.0,2019JJ00
GM0441,11.0,2020JJ00
GM0441,11.0,2021JJ00
GM0441,12.0,2022JJ00
GM0441,12.0,2023JJ00
GM0279,2.0,2013JJ00
GM0279,2.0,2014JJ00
GM0279,2.0,2015JJ00
GM0279,2.0,2016JJ00
GM0279,2.0,2017JJ00
GM0279,2.0,2018JJ00
GM0279,2.0,2019JJ00
GM0279,2.0,2020JJ00
GM0279,2.0,2021JJ00
GM0279,2.0,2022JJ00
GM0279,3.0,2023JJ00
GM0606,18.0,2013JJ00
GM0606,17.0,2014JJ00
GM0606,17.0,2015JJ00
GM0606,18.0,2016JJ00
GM0606,19.0,2017JJ00
GM0606,18.0,2018JJ00
GM0606,18.0,2019JJ00
GM0606,21.0,2020JJ00
GM0606,18.0,2021JJ00
GM0606,17.0,2022JJ00
GM0606,20.0,2023JJ00
GM0088,0.0,2013JJ00
GM0088,0.0,2014JJ00
GM0088,0.0,2015JJ00
GM0088,0.0,2016JJ00
GM0088,0.0,2017JJ00
GM0088,0.0,2018JJ00
GM0088,0.0,2019JJ00
GM0088,0.0,2020JJ00
GM0088,0.0,2021JJ00
GM0088,0.0,2022JJ00
GM0088,0.0,2023JJ00
GM1676,8.0,2013JJ00
GM1676,8.0,2014JJ00
GM1676,8.0,2015JJ00
GM1676,9.0,2016JJ00
GM1676,8.0,2017JJ00
GM1676,8.0,2018JJ00
GM1676,8.0,2019JJ00
GM1676,8.0,2020JJ00
GM1676,9.0,2021JJ00
GM1676,8.0,2022JJ00
GM1676,9.0,2023JJ00
GM0965,3.0,2013JJ00
GM0965,3.0,2014JJ00
GM0965,2.0,2015JJ00
GM0965,2.0,2016JJ00
GM0965,2.0,2017JJ00
GM0965,2.0,2018JJ00
GM0965,2.0,2019JJ00
GM0965,3.0,2020JJ00
GM0965,2.0,2021JJ00
GM0965,3.0,2022JJ00
GM0965,2.0,2023JJ00
GM0845,7.0,2013JJ00
GM0845,6.0,2014JJ00
GM0845,6.0,2015JJ00
GM0845,6.0,2016JJ00
GM0845,6.0,2017JJ00
GM0845,7.0,2018JJ00
GM0845,6.0,2019JJ00
GM0845,7.0,2020JJ00
GM0845,6.0,2021JJ00
GM0845,7.0,2022JJ00
GM0845,7.0,2023JJ00
GM1883,21.0,2013JJ00
GM1883,21.0,2014JJ00
GM1883,21.0,2015JJ00
GM1883,20.0,2016JJ00
GM1883,21.0,2017JJ00
GM1883,19.0,2018JJ00
GM1883,20.0,2019JJ00
GM1883,18.0,2020JJ00
GM1883,19.0,2021JJ00
GM1883,19.0,2022JJ00
GM1883,19.0,2023JJ00
GM0610,6.0,2013JJ00
GM0610,5.0,2014JJ00
GM0610,5.0,2015JJ00
GM0610,6.0,2016JJ00
GM0610,6.0,2017JJ00
GM0610,6.0,2018JJ00
GM0610,6.0,2019JJ00
GM0610,6.0,2020JJ00
GM0610,6.0,2021JJ00
GM0610,6.0,2022JJ00
GM0610,6.0,2023JJ00
GM1714,6.0,2013JJ00
GM1714,6.0,2014JJ00
GM1714,6.0,2015JJ00
GM1714,6.0,2016JJ00
GM1714,5.0,2017JJ00
GM1714,5.0,2018JJ00
GM1714,5.0,2019JJ00
GM1714,5.0,2020JJ00
GM1714,6.0,2021JJ00
GM1714,6.0,2022JJ00
GM1714,6.0,2023JJ00
GM0090,14.0,2013JJ00
GM0090,14.0,2014JJ00
GM0090,15.0,2015JJ00
GM0090,14.0,2016JJ00
GM0090,14.0,2017JJ00
GM0090,13.0,2018JJ00
GM0090,13.0,2019JJ00
GM0090,13.0,2020JJ00
GM0090,13.0,2021JJ00
GM0090,14.0,2022JJ00
GM0090,13.0,2023JJ00
GM0342,10.0,2013JJ00
GM0342,9.0,2014JJ00
GM0342,10.0,2015JJ00
GM0342,9.0,2016JJ00
GM0342,9.0,2017JJ00
GM0342,9.0,2018JJ00
GM0342,9.0,2019JJ00
GM0342,10.0,2020JJ00
GM0342,10.0,2021JJ00
GM0342,10.0,2022JJ00
GM0342,8.0,2023JJ00
GM0847,5.0,2013JJ00
GM0847,5.0,2014JJ00
GM0847,5.0,2015JJ00
GM0847,5.0,2016JJ00
GM0847,6.0,2017JJ00
GM0847,6.0,2018JJ00
GM0847,5.0,2019JJ00
GM0847,5.0,2020JJ00
GM0847,5.0,2021JJ00
GM0847,5.0,2022JJ00
GM0847,5.0,2023JJ00
GM0848,3.0,2013JJ00
GM0848,3.0,2014JJ00
GM0848,3.0,2015JJ00
GM0848,4.0,2016JJ00
GM0848,4.0,2017JJ00
GM0848,4.0,2018JJ00
GM0848,4.0,2019JJ00
GM0848,3.0,2020JJ00
GM0848,3.0,2021JJ00
GM0848,3.0,2022JJ00
GM0848,4.0,2023JJ00
GM0037,9.0,2013JJ00
GM0037,8.0,2014JJ00
GM0037,8.0,2015JJ00
GM0037,9.0,2016JJ00
GM0037,9.0,2017JJ00
GM0037,8.0,2018JJ00
GM0037,8.0,2019JJ00
GM0037,7.0,2020JJ00
GM0037,8.0,2021JJ00
GM0037,8.0,2022JJ00
GM0037,8.0,2023JJ00
GM0180,4.0,2013JJ00
GM0180,4.0,2014JJ00
GM0180,4.0,2015JJ00
GM0180,4.0,2016JJ00
GM0180,4.0,2017JJ00
GM0180,4.0,2018JJ00
GM0180,4.0,2019JJ00
GM0180,5.0,2020JJ00
GM0180,4.0,2021JJ00
GM0180,5.0,2022JJ00
GM0180,5.0,2023JJ00
GM0532,6.0,2013JJ00
GM0532,5.0,2014JJ00
GM0532,5.0,2015JJ00
GM0532,5.0,2016JJ00
GM0532,6.0,2017JJ00
GM0532,5.0,2018JJ00
GM0532,6.0,2019JJ00
GM0532,5.0,2020JJ00
GM0532,5.0,2021JJ00
GM0532,6.0,2022JJ00
GM0532,5.0,2023JJ00
GM0851,6.0,2013JJ00
GM0851,6.0,2014JJ00
GM0851,6.0,2015JJ00
GM0851,6.0,2016JJ00
GM0851,6.0,2017JJ00
GM0851,6.0,2018JJ00
GM0851,7.0,2019JJ00
GM0851,6.0,2020JJ00
GM0851,6.0,2021JJ00
GM0851,6.0,2022JJ00
GM0851,6.0,2023JJ00
GM1708,10.0,2013JJ00
GM1708,10.0,2014JJ00
GM1708,12.0,2015JJ00
GM1708,11.0,2016JJ00
GM1708,12.0,2017JJ00
GM1708,12.0,2018JJ00
GM1708,12.0,2019JJ00
GM1708,10.0,2020JJ00
GM1708,10.0,2021JJ00
GM1708,11.0,2022JJ00
GM1708,12.0,2023JJ00
GM0971,6.0,2013JJ00
GM0971,6.0,2014JJ00
GM0971,6.0,2015JJ00
GM0971,6.0,2016JJ00
GM0971,6.0,2017JJ00
GM0971,6.0,2018JJ00
GM0971,7.0,2019JJ00
GM0971,6.0,2020JJ00
GM0971,6.0,2021JJ00
GM0971,6.0,2022JJ00
GM0971,6.0,2023JJ00
GM1904,15.0,2013JJ00
GM1904,15.0,2014JJ00
GM1904,12.0,2015JJ00
GM1904,14.0,2016JJ00
GM1904,14.0,2017JJ00
GM1904,13.0,2018JJ00
GM1904,13.0,2019JJ00
GM1904,12.0,2020JJ00
GM1904,15.0,2021JJ00
GM1904,13.0,2022JJ00
GM1904,12.0,2023JJ00
GM1900,23.0,2013JJ00
GM1900,23.0,2014JJ00
GM1900,24.0,2015JJ00
GM1900,23.0,2016JJ00
GM1900,23.0,2017JJ00
GM1900,23.0,2018JJ00
GM1900,23.0,2019JJ00
GM1900,22.0,2020JJ00
GM1900,23.0,2021JJ00
GM1900,25.0,2022JJ00
GM1900,25.0,2023JJ00
GM0715,12.0,2013JJ00
GM0715,14.0,2014JJ00
GM0715,13.0,2015JJ00
GM0715,14.0,2016JJ00
GM0715,14.0,2017JJ00
GM0715,14.0,2018JJ00
GM0715,14.0,2019JJ00
GM0715,14.0,2020JJ00
GM0715,14.0,2021JJ00
GM0715,14.0,2022JJ00
GM0715,14.0,2023JJ00
GM0093,1.0,2013JJ00
GM0093,1.0,2014JJ00
GM0093,1.0,2015JJ00
GM0093,1.0,2016JJ00
GM0093,1.0,2017JJ00
GM0093,1.0,2018JJ00
GM0093,1.0,2019JJ00
GM0093,1.0,2020JJ00
GM0093,1.0,2021JJ00
GM0093,1.0,2022JJ00
GM0093,1.0,2023JJ00
GM0448,3.0,2013JJ00
GM0448,3.0,2014JJ00
GM0448,3.0,2015JJ00
GM0448,3.0,2016JJ00
GM0448,3.0,2017JJ00
GM0448,3.0,2018JJ00
GM0448,3.0,2019JJ00
GM0448,3.0,2020JJ00
GM0448,3.0,2021JJ00
GM0448,3.0,2022JJ00
GM0448,3.0,2023JJ00
GM1525,9.0,2013JJ00
GM1525,9.0,2014JJ00
GM1525,9.0,2015JJ00
GM1525,9.0,2016JJ00
GM1525,9.0,2017JJ00
GM1525,9.0,2018JJ00
GM1525,9.0,2019JJ00
GM1525,9.0,2020JJ00
GM1525,8.0,2021JJ00
GM1525,9.0,2022JJ00
GM1525,9.0,2023JJ00
GM0716,6.0,2013JJ00
GM0716,7.0,2014JJ00
GM0716,6.0,2015JJ00
GM0716,7.0,2016JJ00
GM0716,7.0,2017JJ00
GM0716,7.0,2018JJ00
GM0716,7.0,2019JJ00
GM0716,7.0,2020JJ00
GM0716,7.0,2021JJ00
GM0716,6.0,2022JJ00
GM0716,7.0,2023JJ00
GM0281,10.0,2013JJ00
GM0281,10.0,2014JJ00
GM0281,10.0,2015JJ00
GM0281,11.0,2016JJ00
GM0281,11.0,2017JJ00
GM0281,11.0,2018JJ00
GM0281,10.0,2019JJ00
GM0281,10.0,2020JJ00
GM0281,9.0,2021JJ00
GM0281,9.0,2022JJ00
GM0281,11.0,2023JJ00
GM0855,50.0,2013JJ00
GM0855,50.0,2014JJ00
GM0855,52.0,2015JJ00
GM0855,47.0,2016JJ00
GM0855,50.0,2017JJ00
GM0855,51.0,2018JJ00
GM0855,52.0,2019JJ00
GM0855,51.0,2020JJ00
GM0855,52.0,2021JJ00
GM0855,50.0,2022JJ00
GM0855,52.0,2023JJ00
GM0183,6.0,2013JJ00
GM0183,5.0,2014JJ00
GM0183,6.0,2015JJ00
GM0183,6.0,2016JJ00
GM0183,6.0,2017JJ00
GM0183,6.0,2018JJ00
GM0183,6.0,2019JJ00
GM0183,6.0,2020JJ00
GM0183,6.0,2021JJ00
GM0183,6.0,2022JJ00
GM0183,5.0,2023JJ00
GM1700,8.0,2013JJ00
GM1700,9.0,2014JJ00
GM1700,9.0,2015JJ00
GM1700,9.0,2016JJ00
GM1700,8.0,2017JJ00
GM1700,8.0,2018JJ00
GM1700,8.0,2019JJ00
GM1700,7.0,2020JJ00
GM1700,8.0,2021JJ00
GM1700,9.0,2022JJ00
GM1700,9.0,2023JJ00
GM1730,7.0,2013JJ00
GM1730,7.0,2014JJ00
GM1730,7.0,2015JJ00
GM1730,6.0,2016JJ00
GM1730,6.0,2017JJ00
GM1730,7.0,2018JJ00
GM1730,7.0,2019JJ00
GM1730,6.0,2020JJ00
GM1730,7.0,2021JJ00
GM1730,6.0,2022JJ00
GM1730,7.0,2023JJ00
GM0737,8.0,2013JJ00
GM0737,8.0,2014JJ00
GM0737,8.0,2015JJ00
GM0737,8.0,2016JJ00
GM0737,7.0,2017JJ00
GM0737,7.0,2018JJ00
GM0737,8.0,2019JJ00
GM0737,7.0,2020JJ00
GM0737,7.0,2021JJ00
GM0737,8.0,2022JJ00
GM0737,8.0,2023JJ00
GM0450,3.0,2013JJ00
GM0450,3.0,2014JJ00
GM0450,3.0,2015JJ00
GM0450,3.0,2016JJ00
GM0450,4.0,2017JJ00
GM0450,3.0,2018JJ00
GM0450,4.0,2019JJ00
GM0450,4.0,2020JJ00
GM0450,3.0,2021JJ00
GM0450,3.0,2022JJ00
GM0450,3.0,2023JJ00
GM0451,7.0,2013JJ00
GM0451,7.0,2014JJ00
GM0451,7.0,2015JJ00
GM0451,7.0,2016JJ00
GM0451,7.0,2017JJ00
GM0451,7.0,2018JJ00
GM0451,7.0,2019JJ00
GM0451,7.0,2020JJ00
GM0451,7.0,2021JJ00
GM0451,8.0,2022JJ00
GM0451,7.0,2023JJ00
GM0184,4.0,2013JJ00
GM0184,5.0,2014JJ00
GM0184,4.0,2015JJ00
GM0184,5.0,2016JJ00
GM0184,5.0,2017JJ00
GM0184,5.0,2018JJ00
GM0184,5.0,2019JJ00
GM0184,6.0,2020JJ00
GM0184,5.0,2021JJ00
GM0184,5.0,2022JJ00
GM0184,5.0,2023JJ00
GM0344,55.0,2013JJ00
GM0344,53.0,2014JJ00
GM0344,52.0,2015JJ00
GM0344,50.0,2016JJ00
GM0344,50.0,2017JJ00
GM0344,47.0,2018JJ00
GM0344,46.0,2019JJ00
GM0344,46.0,2020JJ00
GM0344,53.0,2021JJ00
GM0344,48.0,2022JJ00
GM0344,47.0,2023JJ00
GM1581,9.0,2013JJ00
GM1581,10.0,2014JJ00
GM1581,10.0,2015JJ00
GM1581,8.0,2016JJ00
GM1581,9.0,2017JJ00
GM1581,9.0,2018JJ00
GM1581,9.0,2019JJ00
GM1581,9.0,2020JJ00
GM1581,10.0,2021JJ00
GM1581,8.0,2022JJ00
GM1581,8.0,2023JJ00
GM0981,2.0,2013JJ00
GM0981,2.0,2014JJ00
GM0981,2.0,2015JJ00
GM0981,2.0,2016JJ00
GM0981,2.0,2017JJ00
GM0981,2.0,2018JJ00
GM0981,2.0,2019JJ00
GM0981,2.0,2020JJ00
GM0981,2.0,2021JJ00
GM0981,2.0,2022JJ00
GM0981,2.0,2023JJ00
GM0994,4.0,2013JJ00
GM0994,3.0,2014JJ00
GM0994,4.0,2015JJ00
GM0994,4.0,2016JJ00
GM0994,4.0,2017JJ00
GM0994,4.0,2018JJ00
GM0994,4.0,2019JJ00
GM0994,4.0,2020JJ00
GM0994,3.0,2021JJ00
GM0994,3.0,2022JJ00
GM0994,3.0,2023JJ00
GM0858,8.0,2013JJ00
GM0858,8.0,2014JJ00
GM0858,7.0,2015JJ00
GM0858,7.0,2016JJ00
GM0858,8.0,2017JJ00
GM0858,7.0,2018JJ00
GM0858,7.0,2019JJ00
GM0858,7.0,2020JJ00
GM0858,7.0,2021JJ00
GM0858,7.0,2022JJ00
GM0858,7.0,2023JJ00
GM0047,7.0,2013JJ00
GM0047,7.0,2014JJ00
GM0047,6.0,2015JJ00
GM0047,6.0,2016JJ00
GM0047,7.0,2017JJ00
GM0047,6.0,2018JJ00
GM0047,6.0,2019JJ00
GM0047,6.0,2020JJ00
GM0047,6.0,2021JJ00
GM0047,7.0,2022JJ00
GM0047,7.0,2023JJ00
GM0345,15.0,2013JJ00
GM0345,16.0,2014JJ00
GM0345,15.0,2015JJ00
GM0345,17.0,2016JJ00
GM0345,16.0,2017JJ00
GM0345,16.0,2018JJ00
GM0345,15.0,2019JJ00
GM0345,16.0,2020JJ00
GM0345,17.0,2021JJ00
GM0345,16.0,2022JJ00
GM0345,15.0,2023JJ00
GM0717,5.0,2013JJ00
GM0717,5.0,2014JJ00
GM0717,5.0,2015JJ00
GM0717,6.0,2016JJ00
GM0717,5.0,2017JJ00
GM0717,6.0,2018JJ00
GM0717,5.0,2019JJ00
GM0717,5.0,2020JJ00
GM0717,6.0,2021JJ00
GM0717,5.0,2022JJ00
GM0717,6.0,2023JJ00
GM0861,10.0,2013JJ00
GM0861,10.0,2014JJ00
GM0861,10.0,2015JJ00
GM0861,10.0,2016JJ00
GM0861,10.0,2017JJ00
GM0861,11.0,2018JJ00
GM0861,10.0,2019JJ00
GM0861,9.0,2020JJ00
GM0861,10.0,2021JJ00
GM0861,10.0,2022JJ00
GM0861,10.0,2023JJ00
GM0453,16.0,2013JJ00
GM0453,16.0,2014JJ00
GM0453,17.0,2015JJ00
GM0453,17.0,2016JJ00
GM0453,17.0,2017JJ00
GM0453,16.0,2018JJ00
GM0453,16.0,2019JJ00
GM0453,17.0,2020JJ00
GM0453,18.0,2021JJ00
GM0453,17.0,2022JJ00
GM0453,16.0,2023JJ00
GM0983,24.0,2013JJ00
GM0983,23.0,2014JJ00
GM0983,23.0,2015JJ00
GM0983,25.0,2016JJ00
GM0983,24.0,2017JJ00
GM0983,23.0,2018JJ00
GM0983,23.0,2019JJ00
GM0983,25.0,2020JJ00
GM0983,23.0,2021JJ00
GM0983,23.0,2022JJ00
GM0983,24.0,2023JJ00
GM0984,12.0,2013JJ00
GM0984,11.0,2014JJ00
GM0984,12.0,2015JJ00
GM0984,12.0,2016JJ00
GM0984,11.0,2017JJ00
GM0984,10.0,2018JJ00
GM0984,11.0,2019JJ00
GM0984,10.0,2020JJ00
GM0984,11.0,2021JJ00
GM0984,12.0,2022JJ00
GM0984,11.0,2023JJ00
GM1961,13.0,2013JJ00
GM1961,13.0,2014JJ00
GM1961,13.0,2015JJ00
GM1961,12.0,2016JJ00
GM1961,13.0,2017JJ00
