Kennziffer,Wert,Zeitbezug
03158000,1751.59,2006
03158000,1772.01,2007
03158000,1817.84,2008
03158000,1835.14,2009
03158000,1903.08,2010
03158000,1972.31,2011
03158000,2018.64,2012
03158000,2093.41,2013
03158000,2187.25,2014
03158000,2242.5,2015
03158000,2298.6,2016
03158000,2402.19,2017
03158000,2475.05,2018
03158000,2524.98,2019
03158000,2582.58,2020
03159000,1987.38,2000
03159000,2027.83,2001
03159000,2043.09,2002
03159000,2061.14,2003
03159000,2062.49,2004
03159000,2050.77,2005
03159000,2084.81,2006
03159000,2099.34,2007
03159000,2182.11,2008
03159000,2172.61,2009
03159000,2228.29,2010
03159000,2301.87,2011
03159000,2333.5,2012
03159000,2358.12,2013
03159000,2432.66,2014
03159000,2501.31,2015
03159000,2577.38,2016
03159000,2655.09,2017
03159000,2740.65,2018
03159000,2803.24,2019
03159000,2829.42,2020
03241000,2239.1,2000
03241000,2280.57,2001
03241000,2301.67,2002
03241000,2324.79,2003
03241000,2318.86,2004
03241000,2315.0,2005
03241000,2345.75,2006
03241000,2360.57,2007
03241000,2429.07,2008
03241000,2453.52,2009
03241000,2524.56,2010
03241000,2609.24,2011
03241000,2675.33,2012
03241000,2724.64,2013
03241000,2809.58,2014
03241000,2880.86,2015
03241000,2922.39,2016
03241000,2991.75,2017
03241000,3114.79,2018
03241000,3208.22,2019
03241000,3208.6,2020
03251000,1769.75,2000
03251000,1808.45,2001
03251000,1801.49,2002
03251000,1851.01,2003
03251000,1846.51,2004
03251000,1840.1,2005
03251000,1873.05,2006
03251000,1887.85,2007
03251000,1889.65,2008
03251000,1873.23,2009
03251000,1918.98,2010
03251000,1976.14,2011
03251000,2021.54,2012
03251000,2090.81,2013
03251000,2145.36,2014
03251000,2210.61,2015
03251000,2270.4,2016
03251000,2299.76,2017
03251000,2403.7,2018
03251000,2468.5,2019
03251000,2445.04,2020
03252000,2072.72,2000
03252000,2108.12,2001
03252000,2112.17,2002
03252000,2148.21,2003
03252000,2148.36,2004
03252000,2126.6,2005
03252000,2149.52,2006
03252000,2143.76,2007
03252000,2190.61,2008
03252000,2183.62,2009
03252000,2236.93,2010
03252000,2304.09,2011
03252000,2355.66,2012
03252000,2422.22,2013
03252000,2481.21,2014
03252000,2547.64,2015
03252000,2613.07,2016
03252000,2620.72,2017
03252000,2767.4,2018
03252000,2855.29,2019
03252000,2851.07,2020
03254000,1966.37,2000
03254000,2006.34,2001
03254000,2030.49,2002
03254000,2060.95,2003
03254000,2058.9,2004
03254000,2045.58,2005
03254000,2078.07,2006
03254000,2094.04,2007
03254000,2117.65,2008
03254000,2112.59,2009
03254000,2173.97,2010
03254000,2226.23,2011
03254000,2255.31,2012
03254000,2302.37,2013
03254000,2368.74,2014
03254000,2412.53,2015
03254000,2538.13,2016
03254000,2551.75,2017
03254000,2622.62,2018
03254000,2694.75,2019
03254000,2691.15,2020
03255000,1969.81,2000
03255000,2025.65,2001
03255000,2027.7,2002
03255000,2032.74,2003
03255000,2021.61,2004
03255000,2002.94,2005
03255000,2044.55,2006
03255000,2051.51,2007
03255000,2074.6,2008
03255000,2076.62,2009
03255000,2147.64,2010
03255000,2229.06,2011
03255000,2299.97,2012
03255000,2382.64,2013
03255000,2435.0,2014
03255000,2507.97,2015
03255000,2559.92,2016
03255000,2620.76,2017
03255000,2714.08,2018
03255000,2726.75,2019
03255000,2821.24,2020
03256000,1818.31,2000
03256000,1848.66,2001
03256000,1878.8,2002
03256000,1900.73,2003
03256000,1906.73,2004
03256000,1906.1,2005
03256000,1937.46,2006
03256000,1950.37,2007
03256000,1973.09,2008
03256000,1976.74,2009
03256000,2030.53,2010
03256000,2108.26,2011
03256000,2166.88,2012
03256000,2204.22,2013
03256000,2248.07,2014
03256000,2291.1,2015
03256000,2370.92,2016
03256000,2401.01,2017
03256000,2499.74,2018
03256000,2573.62,2019
03256000,2585.51,2020
03257000,1807.81,2000
03257000,1834.57,2001
03257000,1831.85,2002
03257000,1868.58,2003
03257000,1867.54,2004
03257000,1845.31,2005
03257000,1909.78,2006
03257000,1900.66,2007
03257000,1875.41,2008
03257000,1880.15,2009
03257000,1936.27,2010
03257000,1985.54,2011
03257000,2041.16,2012
03257000,2109.8,2013
03257000,2184.26,2014
03257000,2239.69,2015
03257000,2318.75,2016
03257000,2355.08,2017
03257000,2450.75,2018
03257000,2507.76,2019
03257000,2531.97,2020
03351000,1896.6,2000
03351000,1933.14,2001
03351000,1956.85,2002
03351000,2006.03,2003
03351000,2009.45,2004
03351000,2007.49,2005
03351000,2037.54,2006
03351000,2047.56,2007
03351000,2105.5,2008
03351000,2126.28,2009
03351000,2188.68,2010
03351000,2253.48,2011
03351000,2295.92,2012
03351000,2351.07,2013
03351000,2417.73,2014
03351000,2468.67,2015
03351000,2490.72,2016
03351000,2556.24,2017
03351000,2642.98,2018
03351000,2711.95,2019
03351000,2742.01,2020
03352000,1717.86,2000
03352000,1737.41,2001
03352000,1722.28,2002
03352000,1756.41,2003
03352000,1747.17,2004
03352000,1725.96,2005
03352000,1751.0,2006
03352000,1769.51,2007
03352000,1787.9,2008
03352000,1821.63,2009
03352000,1861.37,2010
03352000,1916.99,2011
03352000,1965.37,2012
03352000,2011.22,2013
03352000,2063.68,2014
03352000,2094.36,2015
03352000,2132.11,2016
03352000,2181.35,2017
03352000,2272.32,2018
03352000,2355.57,2019
03352000,2399.56,2020
03353000,1726.61,2000
03353000,1757.82,2001
03353000,1766.95,2002
03353000,1788.65,2003
03353000,1784.57,2004
03353000,1773.25,2005
03353000,1807.41,2006
03353000,1838.54,2007
03353000,1895.62,2008
03353000,1916.25,2009
03353000,1965.95,2010
03353000,2018.31,2011
03353000,2076.02,2012
03353000,2117.13,2013
03353000,2192.73,2014
03353000,2237.43,2015
03353000,2289.81,2016
03353000,2353.25,2017
03353000,2451.01,2018
03353000,2533.44,2019
03353000,2543.91,2020
03354000,1629.26,2000
03354000,1660.27,2001
03354000,1673.77,2002
03354000,1673.16,2003
03354000,1671.24,2004
03354000,1673.08,2005
03354000,1707.61,2006
03354000,1736.66,2007
03354000,1770.27,2008
03354000,1735.26,2009
03354000,1790.44,2010
03354000,1872.05,2011
03354000,1937.32,2012
03354000,1957.17,2013
03354000,2052.64,2014
03354000,2108.36,2015
03354000,2162.97,2016
03354000,2227.59,2017
03354000,2303.66,2018
03354000,2362.3,2019
03354000,2350.43,2020
03355000,1825.19,2000
03355000,1864.27,2001
03355000,1867.19,2002
03355000,1900.14,2003
03355000,1898.49,2004
03355000,1878.88,2005
03355000,1903.18,2006
03355000,1925.14,2007
03355000,1916.68,2008
03355000,1942.33,2009
03355000,2019.48,2010
03355000,2082.74,2011
03355000,2134.86,2012
03355000,2174.65,2013
03355000,2254.43,2014
03355000,2293.99,2015
03355000,2383.91,2016
03355000,2441.99,2017
03355000,2524.78,2018
03355000,2611.55,2019
03355000,2634.93,2020
03356000,1736.13,2000
03356000,1762.64,2001
03356000,1783.57,2002
03356000,1796.65,2003
03356000,1778.54,2004
03356000,1754.86,2005
03356000,1784.06,2006
03356000,1799.48,2007
03356000,1807.98,2008
03356000,1811.92,2009
03356000,1850.05,2010
03356000,1886.86,2011
03356000,1925.68,2012
03356000,1981.6,2013
03356000,2020.88,2014
03356000,2105.02,2015
03356000,2162.32,2016
03356000,2077.68,2017
03356000,2297.14,2018
03356000,2382.09,2019
03356000,2401.05,2020
03357000,1729.04,2000
03357000,1763.44,2001
03357000,1777.88,2002
03357000,1797.92,2003
03357000,1803.48,2004
03357000,1797.44,2005
03357000,1830.38,2006
03357000,1892.27,2007
03357000,1866.6,2008
03357000,1887.7,2009
03357000,1911.71,2010
03357000,1994.91,2011
03357000,2033.86,2012
03357000,2092.54,2013
03357000,2147.33,2014
03357000,2207.75,2015
03357000,2271.83,2016
03357000,2350.04,2017
03357000,2400.72,2018
03357000,2481.67,2019
03357000,2507.7,2020
