Kennziffer,Wert,Zeitbezug
03155000,1279.26,2002
03155000,1311.42,2003
03155000,1311.62,2004
03155000,1340.18,2005
03155000,1374.27,2006
03155000,1397.98,2007
03155000,1438.43,2008
03155000,1449.16,2009
03155000,1478.94,2010
03155000,1547.56,2011
03155000,1594.3,2012
03155000,1619.77,2013
03155000,1663.82,2014
03155000,1696.63,2015
03155000,1745.49,2016
03155000,1790.64,2017
03155000,1851.03,2018
03155000,1920.51,2019
03157000,1264.72,2000
03157000,1311.81,2001
03157000,1311.95,2002
03157000,1334.37,2003
03157000,1344.63,2004
03157000,1359.28,2005
03157000,1384.13,2006
03157000,1400.56,2007
03157000,1442.14,2008
03157000,1462.2,2009
03157000,1496.93,2010
03157000,1571.49,2011
03157000,1623.54,2012
03157000,1642.54,2013
03157000,1681.47,2014
03157000,1700.29,2015
03157000,1744.83,2016
03157000,1789.44,2017
03157000,1845.43,2018
03157000,1901.13,2019
03158000,1256.15,2000
03158000,1299.03,2001
03158000,1289.71,2002
03158000,1310.87,2003
03158000,1317.69,2004
03158000,1345.89,2005
03158000,1377.18,2006
03158000,1397.1,2007
03158000,1442.58,2008
03158000,1458.86,2009
03158000,1500.82,2010
03158000,1585.77,2011
03158000,1641.81,2012
03158000,1670.27,2013
03158000,1704.43,2014
03158000,1734.64,2015
03158000,1764.08,2016
03158000,1809.43,2017
03158000,1877.21,2018
03158000,1951.88,2019
03159000,1165.6,2000
03159000,1223.31,2001
03159000,1232.47,2002
03159000,1268.1,2003
03159000,1320.11,2004
03159000,1293.89,2005
03159000,1306.94,2006
03159000,1372.22,2007
03159000,1345.97,2008
03159000,1352.1,2009
03159000,1421.5,2010
03159000,1504.82,2011
03159000,1540.01,2012
03159000,1560.4,2013
03159000,1594.09,2014
03159000,1601.75,2015
03159000,1662.71,2016
03159000,1699.22,2017
03159000,1757.67,2018
03159000,1823.36,2019
03241000,1313.51,2000
03241000,1358.87,2001
03241000,1350.91,2002
03241000,1368.52,2003
03241000,1363.54,2004
03241000,1400.77,2005
03241000,1435.98,2006
03241000,1457.42,2007
03241000,1484.81,2008
03241000,1492.27,2009
03241000,1513.46,2010
03241000,1597.57,2011
03241000,1629.91,2012
03241000,1632.59,2013
03241000,1663.0,2014
03241000,1684.73,2015
03241000,1724.59,2016
03241000,1759.47,2017
03241000,1815.06,2018
03241000,1871.46,2019
03251000,1296.25,2000
03251000,1356.17,2001
03251000,1337.2,2002
03251000,1376.57,2003
03251000,1395.17,2004
03251000,1423.63,2005
03251000,1452.82,2006
03251000,1467.0,2007
03251000,1514.94,2008
03251000,1523.32,2009
03251000,1561.32,2010
03251000,1663.45,2011
03251000,1706.31,2012
03251000,1735.03,2013
03251000,1788.23,2014
03251000,1805.38,2015
03251000,1849.74,2016
03251000,1920.93,2017
