Kennziffer,Wert,Zeitbezug
010560043,25.92,2013
010560043,25.97,2014
010560043,25.57,2015
010560043,26.19,2016
010560043,26.32,2017
010560043,26.82,2018
010560043,27.1,2019
010560043,28.1,2020
010560044,25.31,2013
010560044,25.27,2014
010560044,24.65,2015
010560044,25.35,2016
010560044,25.06,2017
010560044,25.04,2018
010560044,25.4,2019
010560044,26.11,2020
010560048,31.36,2013
010560048,30.46,2014
010560048,29.75,2015
010560048,30.28,2016
010560048,30.5,2017
010560048,30.77,2018
010560048,30.95,2019
010560048,32.06,2020
010560049,28.41,2013
010560049,27.09,2014
010560049,26.36,2015
010560049,26.87,2016
010560049,26.95,2017
010560049,27.36,2018
010560049,28.01,2019
010560049,29.19,2020
010560050,23.81,2013
010560050,23.6,2014
010560050,22.63,2015
010560050,22.99,2016
010560050,23.02,2017
010560050,23.24,2018
010560050,23.55,2019
010560050,24.22,2020
010565616,34.18,2013
010565616,34.19,2014
010565616,33.99,2015
010565616,35.78,2016
010565616,35.98,2017
010565616,36.31,2018
010565616,37.85,2019
010565616,39.91,2020
010565636,36.08,2013
010565636,35.35,2014
010565636,34.66,2015
010565636,36.35,2016
010565636,36.45,2017
010565636,36.61,2018
010565636,37.49,2019
010565636,38.9,2020
010565660,34.77,2013
010565660,34.62,2014
010565660,33.92,2015
010565660,35.42,2016
010565660,35.82,2017
010565660,36.77,2018
010565660,38.16,2019
010565660,40.06,2020
010565687,32.47,2013
010565687,32.29,2014
010565687,31.43,2015
010565687,32.69,2016
010565687,32.84,2017
010565687,33.1,2018
010565687,33.96,2019
010565687,35.72,2020
010565690,33.13,2013
010565690,32.55,2014
010565690,32.02,2015
010565690,33.21,2016
010565690,33.11,2017
010565690,33.42,2018
010565690,34.28,2019
010565690,35.9,2020
010570001,29.36,2013
010570001,28.48,2014
010570001,27.14,2015
010570001,27.9,2016
010570001,26.93,2017
010570001,26.82,2018
010570001,26.25,2019
010570001,26.83,2020
010570008,33.67,2013
010570008,33.45,2014
010570008,32.5,2015
010570008,33.9,2016
010570008,33.49,2017
010570008,33.91,2018
010570008,33.91,2019
010570008,35.87,2020
010570009,28.88,2013
010570009,28.69,2014
010570009,28.36,2015
010570009,27.36,2016
010570009,25.73,2017
010570009,26.26,2018
010570009,26.76,2019
010570009,28.09,2020
010570057,24.62,2013
010570057,24.08,2014
010570057,23.64,2015
010570057,24.22,2016
010570057,24.14,2017
010570057,24.41,2018
010570057,24.6,2019
010570057,25.39,2020
010570062,26.18,2013
010570062,26.47,2014
010570062,25.75,2015
010570062,26.3,2016
010570062,26.01,2017
010570062,25.94,2018
010570062,26.05,2019
010570062,26.69,2020
010570091,26.78,2013
010570091,26.6,2014
010570091,26.22,2015
010570091,26.75,2016
010570091,26.59,2017
010570091,26.77,2018
010570091,26.72,2019
010570091,27.67,2020
010575727,28.95,2013
010575727,28.08,2014
010575727,27.45,2015
010575727,28.77,2016
010575727,27.51,2017
010575727,27.29,2018
010575727,27.18,2019
010575727,28.25,2020
010575739,30.84,2013
010575739,30.71,2014
010575739,29.67,2015
010575739,30.76,2016
010575739,30.69,2017
010575739,31.43,2018
010575739,31.64,2019
010575739,33.87,2020
010575747,32.39,2013
010575747,32.11,2014
010575747,31.75,2015
010575747,33.57,2016
010575747,33.16,2017
010575747,33.29,2018
010575747,33.65,2019
010575747,35.21,2020
010575755,27.96,2013
010575755,27.18,2014
010575755,26.39,2015
010575755,27.3,2016
010575755,26.78,2017
010575755,26.95,2018
010575755,27.12,2019
010575755,28.18,2020
010575775,31.96,2013
010575775,31.65,2014
010575775,31.13,2015
010575775,32.77,2016
010575775,32.25,2017
010575775,32.52,2018
010575775,33.24,2019
010575775,34.8,2020
010575782,26.63,2013
010575782,26.62,2014
010575782,26.23,2015
010575782,27.09,2016
010575782,26.66,2017
010575782,26.65,2018
010575782,26.59,2019
010575782,27.75,2020
010575785,32.85,2013
010575785,32.04,2014
010575785,31.3,2015
010575785,32.69,2016
010575785,32.33,2017
010575785,32.7,2018
010575785,33.11,2019
010575785,34.29,2020
010580005,27.5,2013
010580005,27.05,2014
010580005,26.49,2015
010580005,27.24,2016
010580005,26.98,2017
010580005,27.04,2018
010580005,27.07,2019
010580005,28.05,2020
010580034,25.18,2013
010580034,25.41,2014
010580034,24.92,2015
010580034,25.56,2016
010580034,24.84,2017
010580034,24.59,2018
010580034,24.85,2019
