Kennziffer,Wert,Zeitbezug
03255000,12.67,2006
03255000,12.72,2007
03255000,12.03,2008
03255000,11.12,2009
03255000,11.76,2010
03255000,12.15,2011
03255000,12.42,2012
03255000,11.91,2013
03255000,11.93,2014
03255000,12.04,2015
03255000,12.17,2016
03255000,12.18,2017
03255000,12.48,2018
03255000,12.38,2019
03256000,9.64,2004
03256000,10.34,2005
03256000,10.57,2006
03256000,10.99,2007
03256000,10.1,2008
03256000,9.45,2009
03256000,9.96,2010
03256000,10.01,2011
03256000,10.43,2012
03256000,10.26,2013
03256000,10.6,2014
03256000,10.47,2015
03256000,10.89,2016
03256000,10.9,2017
03256000,10.98,2018
03256000,11.04,2019
03257000,10.56,2004
03257000,11.36,2005
03257000,11.78,2006
03257000,11.94,2007
03257000,11.17,2008
03257000,10.22,2009
03257000,10.8,2010
03257000,11.02,2011
03257000,11.48,2012
03257000,11.54,2013
03257000,11.58,2014
03257000,11.7,2015
03257000,11.76,2016
03257000,11.79,2017
03257000,11.71,2018
03257000,11.57,2019
03351000,11.88,2004
03351000,12.84,2005
03351000,13.1,2006
03351000,13.07,2007
03351000,12.14,2008
03351000,11.29,2009
03351000,11.85,2010
03351000,11.71,2011
03351000,11.86,2012
03351000,11.9,2013
03351000,12.05,2014
03351000,12.06,2015
03351000,12.16,2016
03351000,11.96,2017
03351000,11.89,2018
03351000,11.71,2019
03352000,10.06,2004
03352000,10.96,2005
03352000,11.3,2006
03352000,11.11,2007
03352000,10.71,2008
03352000,10.14,2009
03352000,10.71,2010
03352000,10.52,2011
03352000,10.82,2012
03352000,10.88,2013
03352000,10.92,2014
03352000,10.89,2015
03352000,10.43,2016
03352000,10.77,2017
03352000,10.73,2018
03352000,10.75,2019
03353000,7.88,2004
03353000,8.53,2005
03353000,8.74,2006
03353000,8.76,2007
03353000,8.38,2008
03353000,7.69,2009
03353000,8.15,2010
03353000,7.8,2011
03353000,7.91,2012
03353000,8.12,2013
03353000,8.07,2014
03353000,7.92,2015
03353000,8.01,2016
03353000,7.93,2017
03353000,7.94,2018
03353000,7.94,2019
03354000,13.03,2004
03354000,13.93,2005
03354000,13.5,2006
03354000,13.16,2007
03354000,11.79,2008
03354000,11.01,2009
03354000,11.37,2010
03354000,11.24,2011
03354000,11.72,2012
03354000,11.55,2013
03354000,11.51,2014
03354000,10.94,2015
03354000,11.46,2016
03354000,11.54,2017
03354000,11.98,2018
03354000,12.1,2019
03355000,10.06,2004
03355000,10.75,2005
03355000,10.67,2006
03355000,10.8,2007
03355000,9.92,2008
03355000,9.16,2009
03355000,9.43,2010
03355000,9.41,2011
03355000,9.8,2012
03355000,9.97,2013
03355000,9.96,2014
03355000,9.71,2015
03355000,9.7,2016
03355000,9.47,2017
03355000,9.46,2018
03355000,9.38,2019
03356000,8.75,2004
03356000,9.36,2005
03356000,9.7,2006
03356000,9.98,2007
03356000,9.48,2008
03356000,9.0,2009
03356000,9.31,2010
03356000,8.89,2011
03356000,8.79,2012
03356000,8.78,2013
03356000,8.79,2014
03356000,8.86,2015
03356000,8.84,2016
03356000,8.55,2017
03356000,8.42,2018
03356000,8.3,2019
03357000,9.23,2004
03357000,10.07,2005
03357000,10.33,2006
03357000,10.59,2007
03357000,10.07,2008
03357000,9.34,2009
03357000,9.8,2010
03357000,9.48,2011
03357000,9.53,2012
03357000,9.44,2013
03357000,9.39,2014
03357000,9.28,2015
03357000,9.33,2016
03357000,9.29,2017
03357000,9.19,2018
03357000,9.27,2019
03358000,10.44,2004
03358000,11.47,2005
03358000,11.74,2006
03358000,11.99,2007
03358000,11.03,2008
03358000,10.18,2009
03358000,10.66,2010
03358000,10.42,2011
03358000,10.7,2012
03358000,10.84,2013
03358000,10.97,2014
03358000,10.8,2015
03358000,11.0,2016
03358000,10.92,2017
03358000,10.98,2018
03358000,11.34,2019
03359000,9.53,2004
03359000,9.99,2005
03359000,10.23,2006
03359000,10.25,2007
03359000,9.6,2008
03359000,8.54,2009
03359000,9.19,2010
03359000,8.97,2011
03359000,9.18,2012
03359000,9.1,2013
03359000,9.16,2014
03359000,9.07,2015
03359000,9.28,2016
03359000,9.28,2017
03359000,9.3,2018
03359000,9.35,2019
03360000,11.17,2004
03360000,11.85,2005
03360000,11.79,2006
03360000,12.07,2007
03360000,11.38,2008
03360000,10.39,2009
03360000,10.99,2010
03360000,11.19,2011
03360000,11.59,2012
03360000,11.6,2013
03360000,11.87,2014
03360000,11.8,2015
03360000,11.9,2016
03360000,11.77,2017
03360000,11.88,2018
03360000,11.99,2019
03361000,8.83,2004
03361000,9.68,2005
03361000,9.89,2006
03361000,10.21,2007
03361000,9.49,2008
03361000,9.03,2009
03361000,9.28,2010
03361000,8.98,2011
03361000,9.08,2012
03361000,8.99,2013
03361000,8.99,2014
03361000,8.89,2015
03361000,8.99,2016
03361000,8.94,2017
03361000,8.8,2018
03361000,8.66,2019
03401000,13.89,2004
03401000,15.31,2005
03401000,16.24,2006
03401000,16.52,2007
03401000,15.84,2008
03401000,14.6,2009
03401000,15.01,2010
03401000,14.62,2011
03401000,15.0,2012
03401000,15.53,2013
03401000,15.59,2014
03401000,15.46,2015
03401000,15.32,2016
03401000,15.34,2017
03401000,15.57,2018
03401000,15.71,2019
03402000,13.05,2004
03402000,14.29,2005
03402000,14.62,2006
03402000,14.59,2007
03402000,13.38,2008
03402000,12.21,2009
03402000,12.95,2010
03402000,12.95,2011
03402000,13.22,2012
03402000,13.57,2013
03402000,13.91,2014
03402000,13.81,2015
03402000,13.86,2016
03402000,13.8,2017
03402000,14.03,2018
03402000,14.19,2019
03403000,11.72,2004
03403000,12.52,2005
03403000,12.77,2006
03403000,12.84,2007
03403000,12.26,2008
03403000,11.41,2009
03403000,11.67,2010
03403000,11.12,2011
03403000,11.04,2012
03403000,11.25,2013
03403000,10.98,2014
03403000,10.94,2015
03403000,10.84,2016
03403000,10.6,2017
03403000,10.4,2018
03403000,10.12,2019
03404000,9.21,2004
03404000,9.91,2005
03404000,10.34,2006
03404000,10.71,2007
03404000,10.52,2008
03404000,9.81,2009
03404000,8.31,2010
03404000,10.09,2011
03404000,10.57,2012
03404000,11.28,2013
03404000,11.39,2014
03404000,11.04,2015
03404000,11.29,2016
03404000,11.06,2017
03404000,11.16,2018
03404000,11.71,2019
03405000,15.04,2004
03405000,16.15,2005
03405000,16.81,2006
03405000,16.92,2007
03405000,16.24,2008
03405000,14.42,2009
03405000,15.29,2010
03405000,15.14,2011
03405000,15.5,2012
03405000,16.22,2013
03405000,16.74,2014
03405000,16.8,2015
03405000,16.9,2016
03405000,17.03,2017
03405000,17.07,2018
03405000,17.07,2019
03451000,9.92,2004
03451000,10.58,2005
03451000,10.64,2006
03451000,10.61,2007
03451000,9.83,2008
03451000,9.35,2009
03451000,9.57,2010
03451000,9.08,2011
03451000,8.98,2012
03451000,8.84,2013
03451000,8.83,2014
03451000,8.6,2015
03451000,8.58,2016
03451000,8.39,2017
03451000,8.29,2018
03451000,8.23,2019
03452000,11.68,2004
03452000,12.56,2005
03452000,12.99,2006
03452000,13.15,2007
03452000,12.08,2008
03452000,10.67,2009
03452000,11.05,2010
03452000,10.7,2011
03452000,10.77,2012
03452000,10.6,2013
03452000,10.62,2014
03452000,10.47,2015
03452000,10.64,2016
03452000,10.67,2017
03452000,10.74,2018
03452000,10.75,2019
03453000,9.67,2004
03453000,10.44,2005
03453000,10.71,2006
03453000,10.77,2007
03453000,10.02,2008
03453000,9.3,2009
03453000,9.61,2010
03453000,9.22,2011
03453000,9.34,2012
03453000,9.11,2013
03453000,9.16,2014
03453000,9.13,2015
03453000,9.34,2016
03453000,9.33,2017
03453000,9.57,2018
03453000,9.58,2019
03454000,8.71,2004
03454000,9.37,2005
03454000,9.37,2006
03454000,9.4,2007
03454000,8.65,2008
03454000,7.95,2009
03454000,8.32,2010
03454000,8.23,2011
03454000,8.43,2012
03454000,8.35,2013
03454000,8.49,2014
03454000,8.51,2015
03454000,8.85,2016
03454000,8.86,2017
03454000,8.95,2018
03454000,9.02,2019
03455000,10.68,2004
03455000,11.46,2005
03455000,11.48,2006
03455000,11.5,2007
03455000,10.92,2008
03455000,10.18,2009
03455000,10.54,2010
03455000,10.1,2011
03455000,10.1,2012
03455000,10.04,2013
03455000,10.03,2014
03455000,9.96,2015
03455000,10.03,2016
03455000,10.14,2017
03455000,9.93,2018
03455000,9.91,2019
03456000,7.82,2004
03456000,8.29,2005
03456000,8.28,2006
03456000,8.29,2007
03456000,7.79,2008
03456000,7.39,2009
03456000,7.92,2010
03456000,7.91,2011
03456000,8.34,2012
03456000,8.42,2013
03456000,8.57,2014
03456000,8.69,2015
03456000,8.7,2016
03456000,8.72,2017
03456000,8.65,2018
03456000,8.65,2019
03457000,11.23,2004
03457000,11.98,2005
03457000,12.29,2006
03457000,12.55,2007
03457000,11.43,2008
03457000,10.35,2009
03457000,10.78,2010
03457000,10.46,2011
03457000,10.76,2012
03457000,10.67,2013
03457000,10.68,2014
03457000,10.52,2015
03457000,10.66,2016
03457000,10.62,2017
03457000,10.75,2018
03457000,10.81,2019
03458000,9.68,2004
03458000,10.39,2005
03458000,10.45,2006
03458000,10.35,2007
03458000,9.73,2008
03458000,9.19,2009
03458000,9.5,2010
03458000,9.03,2011
03458000,9.06,2012
03458000,8.92,2013
03458000,8.95,2014
03458000,8.85,2015
03458000,8.81,2016
03458000,8.59,2017
03458000,8.52,2018
03458000,8.44,2019
03459000,7.88,2004
03459000,8.4,2005
03459000,8.53,2006
03459000,8.75,2007
03459000,8.27,2008
03459000,7.8,2009
03459000,10.26,2010
03459000,8.24,2011
03459000,8.5,2012
03459000,8.63,2013
03459000,8.69,2014
03459000,8.65,2015
03459000,8.54,2016
03459000,8.4,2017
03459000,8.52,2018
03459000,8.51,2019
03460000,8.44,2004
03460000,9.19,2005
03460000,9.34,2006
03460000,9.65,2007
03460000,9.17,2008
03460000,8.34,2009
03460000,8.55,2010
03460000,8.07,2011
03460000,7.94,2012
03460000,7.94,2013
03460000,7.98,2014
03460000,8.12,2015
03460000,8.15,2016
03460000,8.14,2017
03460000,8.34,2018
03460000,8.44,2019
03461000,10.78,2004
03461000,11.68,2005
03461000,11.85,2006
03461000,11.77,2007
03461000,11.42,2008
03461000,10.75,2009
03461000,11.3,2010
03461000,11.09,2011
03461000,11.17,2012
03461000,11.1,2013
03461000,11.27,2014
03461000,11.17,2015
03461000,11.27,2016
03461000,11.25,2017
03461000,11.14,2018
03461000,11.05,2019
03462000,11.36,2004
03462000,12.17,2005
03462000,12.52,2006
03462000,12.59,2007
03462000,11.73,2008
03462000,10.57,2009
03462000,11.01,2010
03462000,10.68,2011
03462000,10.81,2012
03462000,10.51,2013
03462000,10.6,2014
03462000,10.49,2015
03462000,10.75,2016
03462000,10.55,2017
03462000,10.57,2018
03462000,10.6,2019
04011000,12.41,2004
04011000,13.52,2005
04011000,14.12,2006
04011000,14.53,2007
04011000,13.81,2008
04011000,13.11,2009
04011000,13.23,2010
04011000,12.53,2011
04011000,12.64,2012
04011000,12.67,2013
04011000,12.69,2014
04011000,12.76,2015
04011000,12.67,2016
04011000,12.6,2017
04011000,12.51,2018
04011000,12.53,2019
04012000,17.74,2004
04012000,19.65,2005
04012000,20.68,2006
04012000,20.11,2007
04012000,19.05,2008
04012000,17.81,2009
04012000,18.46,2010
04012000,18.06,2011
04012000,18.32,2012
04012000,19.84,2013
04012000,20.41,2014
04012000,20.82,2015
04012000,20.8,2016
04012000,20.79,2017
04012000,21.22,2018
04012000,21.67,2019
05111000,12.94,2004
05111000,13.96,2005
05111000,14.56,2006
05111000,14.83,2007
05111000,13.85,2008
05111000,11.96,2009
05111000,12.34,2010
05111000,12.17,2011
05111000,12.49,2012
05111000,12.47,2013
05111000,12.4,2014
05111000,12.35,2015
05111000,12.31,2016
05111000,12.12,2017
05111000,12.09,2018
05111000,12.09,2019
05112000,14.56,2004
05112000,15.8,2005
05112000,16.29,2006
05112000,16.79,2007
05112000,16.29,2008
05112000,13.97,2009
05112000,14.67,2010
05112000,14.59,2011
05112000,15.26,2012
05112000,15.36,2013
05112000,15.86,2014
05112000,16.2,2015
05112000,16.64,2016
05112000,17.08,2017
05112000,17.2,2018
05112000,17.52,2019
05113000,12.25,2004
05113000,12.89,2005
05113000,13.55,2006
